date,Owners,Price,PriceChangeTo,discount
2015-06-11,1023000,4.99,2.49,49.9
2015-06-14,1042000,2.49,1.09,43.78
2015-06-16,1042000,1.09,2.49,228.44
2015-06-22,1040000,2.49,4.99,200.4
2015-12-22,1072000,4.99,2.49,49.9
2016-01-04,1080000,2.49,4.99,200.4
2016-06-23,1081000,4.99,1.24,24.85
2016-07-04,1086000,1.24,4.99,402.42
2016-10-29,1169000,4.99,0.99,19.84
2016-11-01,1177000,0.99,4.99,504.04
2016-11-23,1197000,4.99,2.49,49.9
2016-11-29,1178000,2.49,4.99,200.4
2016-12-22,1206000,4.99,2.49,49.9
2017-01-02,1191000,2.49,4.99,200.4
2017-02-20,1271000,4.99,0.99,19.84
2017-02-27,1238000,0.99,4.99,504.04
2017-06-22,1277000,4.99,1.24,24.85
2017-07-05,1321000,1.24,4.99,402.42
2017-10-26,1390000,4.99,0.99,19.84
2017-11-01,1394000,0.99,4.99,504.04
2017-11-22,1416000,4.99,2.49,49.9
2017-11-28,1410000,2.49,4.99,200.4
2017-12-21,1409000,4.99,2.49,49.9
2018-01-05,1434000,2.49,4.99,200.4
2018-01-25,1390000,4.99,2.49,49.9
2018-02-08,1383000,2.49,4.99,200.4
2018-02-16,1399000,4.99,1.24,24.85
2018-02-19,1396000,1.24,4.99,402.42
2018-06-20,1264000,4.99,1.24,24.85
2018-07-05,1276000,1.24,4.99,402.42
2018-10-29,1245000,4.99,0.99,19.84
2018-11-01,1261000,0.99,4.99,504.04
2018-11-21,1237000,4.99,1.24,24.85
2018-11-27,1224000,1.24,4.99,402.42
2018-12-20,1225000,4.99,1.24,24.85
2019-01-03,1221000,1.24,4.99,402.42
2019-02-04,1244000,4.99,1.24,24.85
2019-02-11,1239000,1.24,4.99,402.42
2019-06-25,1974000,4.99,1.24,24.85
2019-07-09,1907000,1.24,4.99,402.42
2019-07-30,1909000,4.99,1.24,24.85
2019-08-09,1918000,1.24,4.99,402.42
2019-10-28,1935000,4.99,0.99,19.84
2019-10-31,1920000,0.99,4.99,504.04
2019-11-26,1893000,4.99,1.99,39.88
2019-12-03,1867000,1.99,4.99,250.75
2019-12-19,1851000,4.99,1.99,39.88
2020-01-02,1851000,1.99,4.99,250.75
2020-03-23,2439000,4.99,1.99,39.88
2020-03-30,2540000,1.99,4.99,250.75
2020-04-30,2790000,4.99,2.49,49.9
2020-05-04,2800000,2.49,4.99,200.4
2020-06-04,2883000,4.99,0.99,19.84
2020-07-09,2969000,0.99,4.99,504.04
2020-08-26,3005000,4.99,1.24,24.85
2020-09-06,3006000,1.24,4.99,402.42
2020-10-29,3058000,4.99,1.99,39.88
2020-11-02,1491000,1.99,4.99,250.75
2020-11-25,3083000,4.99,1.99,39.88
2020-11-30,3103000,1.99,4.99,250.75
2020-12-22,3123000,4.99,1.99,39.88
2021-01-05,3157000,1.99,4.99,250.75
2021-02-11,3220000,4.99,1.99,39.88
2021-02-15,3220000,1.99,4.99,250.75
2021-06-24,3345000,4.99,1.99,39.88
2021-07-08,3340000,1.99,4.99,250.75
2021-10-28,3582000,4.99,1.99,39.88
2021-11-01,3580000,1.99,4.99,250.75
2021-11-24,3642000,4.99,1.99,39.88
2021-12-01,3666000,1.99,4.99,250.75
2021-12-22,3707000,4.99,0.99,19.84
2022-01-05,3738000,0.99,4.99,504.04
2022-01-26,3800000,4.99,1.99,39.88
2022-02-11,3834000,1.99,4.99,250.75
2022-03-14,3894000,4.99,0.99,19.84
2022-03-28,3950000,0.99,4.99,504.04
2022-05-16,4062000,4.99,1.24,24.85
2022-05-29,4101000,1.24,4.99,402.42
2022-06-23,4158000,4.99,1.99,39.88
2022-07-07,4174000,1.99,4.99,250.75
2022-07-28,4207000,4.99,1.24,24.85
2022-08-11,4236000,1.24,4.99,402.42
2022-09-15,4303000,4.99,1.24,24.85
2022-09-27,4286000,1.24,4.99,402.42
2022-10-25,4352000,4.99,1.24,24.85
