date,Owners,Price,PriceChangeTo,discount
2015-06-11,8000,19.99,17.99,89.99
2015-06-12,8000,17.99,15.99,88.88
2015-06-14,8000,15.99,17.99,112.51
2015-06-22,9000,17.99,19.99,111.12
2015-10-29,14000,19.99,17.99,89.99
2015-11-02,13000,17.99,19.99,111.12
2015-11-25,14000,19.99,17.99,89.99
2015-12-01,14000,17.99,19.99,111.12
2015-12-22,14000,19.99,17.99,89.99
2016-01-04,13000,17.99,19.99,111.12
2016-03-11,21000,19.99,15.99,79.99
2016-03-14,21000,15.99,19.99,125.02
2016-06-23,25000,19.99,15.99,79.99
2016-07-04,27000,15.99,19.99,125.02
2016-09-23,33000,19.99,15.99,79.99
2016-09-26,32000,15.99,19.99,125.02
2016-11-23,36000,19.99,15.99,79.99
2016-11-29,37000,15.99,19.99,125.02
2016-12-22,45000,19.99,15.99,79.99
2017-01-02,45000,15.99,19.99,125.02
2017-03-22,56000,19.99,29.99,150.03
2017-06-22,88000,29.99,22.49,74.99
2017-07-05,90000,22.49,29.99,133.35
2017-10-23,104000,29.99,14.99,49.98
2017-10-25,107000,14.99,29.99,200.07
2017-10-26,106000,29.99,19.49,64.99
2017-11-01,102000,19.49,29.99,153.87
2017-11-22,105000,29.99,19.49,64.99
2017-11-28,108000,19.49,29.99,153.87
2017-12-21,109000,29.99,19.49,64.99
2018-01-04,112000,19.49,29.99,153.87
2018-02-15,110000,29.99,19.49,64.99
2018-02-19,112000,19.49,29.99,153.87
2018-03-20,117000,29.99,14.99,49.98
2018-03-22,118000,14.99,29.99,200.07
2018-06-21,102000,29.99,17.99,59.99
2018-07-05,107000,17.99,29.99,166.7
2018-10-30,120000,29.99,17.99,59.99
2018-11-01,123000,17.99,29.99,166.7
2018-11-21,124000,29.99,17.99,59.99
2018-11-27,135000,17.99,29.99,166.7
2018-11-28,133000,29.99,17.99,59.99
2018-12-02,172000,17.99,29.99,166.7
2018-12-20,165000,29.99,17.99,59.99
2019-01-03,172000,17.99,29.99,166.7
2019-02-04,180000,29.99,17.99,59.99
2019-02-11,182000,17.99,29.99,166.7
2019-05-09,227000,29.99,14.99,49.98
2019-05-11,341000,14.99,29.99,200.07
2019-06-25,266000,29.99,14.99,49.98
2019-07-09,278000,14.99,29.99,200.07
2019-10-15,307000,29.99,9.9,33.01
2019-10-17,314000,9.9,29.99,302.93
2019-10-28,318000,29.99,14.99,49.98
2019-11-01,320000,14.99,29.99,200.07
2019-11-26,337000,29.99,14.99,49.98
2019-12-03,344000,14.99,29.99,200.07
2019-12-19,359000,29.99,14.99,49.98
2020-01-02,373000,14.99,29.99,200.07
2020-01-23,370000,29.99,14.99,49.98
2020-01-26,381000,14.99,29.99,200.07
2020-04-24,460000,29.99,14.99,49.98
2020-05-01,480000,14.99,29.99,200.07
2020-06-24,545000,29.99,14.99,49.98
2020-07-09,323000,14.99,29.99,200.07
2020-08-13,552000,29.99,9.9,33.01
2020-08-21,597000,9.9,29.99,302.93
2020-10-29,268000,29.99,14.99,49.98
2020-11-02,552000,14.99,29.99,200.07
2020-11-25,544000,29.99,14.99,49.98
2020-12-01,568000,14.99,29.99,200.07
2020-12-22,564000,29.99,14.99,49.98
2021-01-05,581000,14.99,29.99,200.07
2021-02-11,264000,29.99,14.99,49.98
2021-02-16,264000,14.99,29.99,200.07
2021-04-27,607000,29.99,9.89,32.98
2021-05-01,670000,9.89,29.99,303.24
2021-05-27,634000,29.99,14.99,49.98
2021-05-31,659000,14.99,29.99,200.07
2021-06-24,648000,29.99,14.99,49.98
2021-07-08,553000,14.99,29.99,200.07
2021-10-28,697000,29.99,14.99,49.98
2021-11-01,715000,14.99,29.99,200.07
2021-11-24,511000,29.99,14.99,49.98
2021-12-01,735000,14.99,29.99,200.07
2021-12-22,747000,29.99,14.99,49.98
2022-01-05,767000,14.99,29.99,200.07
2022-01-27,780000,29.99,14.99,49.98
2022-02-02,792000,14.99,29.99,200.07
2022-03-10,827000,29.99,9.89,32.98
2022-03-14,829000,9.89,29.99,303.24
2022-06-23,888000,29.99,14.99,49.98
2022-07-07,905000,14.99,29.99,200.07
2022-08-10,916000,29.99,9.89,32.98
2022-08-17,913000,9.89,29.99,303.24
2022-09-22,926000,29.99,14.99,49.98
2022-09-26,931000,14.99,29.99,200.07
