date,Owners,Price,PriceChangeTo,discount
2016-03-05,2000,0.0,31.49,
2016-03-11,2000,31.49,34.99,111.11
2016-06-23,4000,34.99,24.49,69.99
2016-07-04,4000,24.49,34.99,142.87
2016-10-28,5000,34.99,26.24,74.99
2016-10-31,5000,26.24,34.99,133.35
2016-11-23,4000,34.99,27.99,79.99
2016-11-29,5000,27.99,34.99,125.01
2016-12-22,6000,34.99,22.74,64.99
2017-01-02,7000,22.74,34.99,153.87
2017-03-30,6000,34.99,26.24,74.99
2017-04-03,6000,26.24,34.99,133.35
2017-06-22,6000,34.99,22.74,64.99
2017-07-05,8000,22.74,34.99,153.87
2017-08-28,9000,34.99,26.24,74.99
2017-09-04,10000,26.24,34.99,133.35
2017-10-26,8000,34.99,22.74,64.99
2017-11-01,10000,22.74,34.99,153.87
2017-11-23,8000,34.99,24.49,69.99
2017-11-29,7000,24.49,34.99,142.87
2017-12-21,9000,34.99,24.49,69.99
2018-01-04,9000,24.49,34.99,142.87
2018-02-15,9000,34.99,20.99,59.99
2018-02-19,9000,20.99,34.99,166.7
2018-05-07,8000,34.99,17.49,49.99
2018-05-14,10000,17.49,34.99,200.06
2018-06-21,9000,34.99,26.24,74.99
2018-07-05,10000,26.24,34.99,133.35
2018-08-27,10000,34.99,24.49,69.99
2018-09-03,11000,24.49,34.99,142.87
2018-10-29,11000,34.99,24.49,69.99
2018-11-01,11000,24.49,34.99,142.87
2018-11-21,11000,34.99,22.74,64.99
2018-11-27,11000,22.74,34.99,153.87
2018-12-20,11000,34.99,17.49,49.99
2019-01-03,11000,17.49,34.99,200.06
2019-02-04,11000,34.99,24.49,69.99
2019-02-11,11000,24.49,34.99,142.87
2019-05-06,12000,34.99,17.49,49.99
2019-05-13,12000,17.49,34.99,200.06
2019-06-25,23000,34.99,22.74,64.99
2019-07-09,23000,22.74,34.99,153.87
2019-08-25,24000,34.99,24.49,69.99
2019-09-02,24000,24.49,34.99,142.87
2019-10-27,26000,34.99,24.49,69.99
2019-11-01,26000,24.49,34.99,142.87
2019-11-26,26000,34.99,20.99,59.99
2019-12-03,26000,20.99,34.99,166.7
2019-12-19,28000,34.99,15.74,44.98
2020-01-02,29000,15.74,34.99,222.3
2020-01-23,26000,34.99,19.24,54.99
2020-01-26,26000,19.24,34.99,181.86
2020-03-09,26000,34.99,24.49,69.99
2020-03-15,26000,24.49,34.99,142.87
2020-05-04,26000,34.99,19.24,54.99
2020-05-11,27000,19.24,34.99,181.86
2020-06-25,27000,34.99,19.24,54.99
2020-07-09,27000,19.24,34.99,181.86
2020-09-14,28000,34.99,24.49,69.99
2020-09-21,28000,24.49,34.99,142.87
2020-10-29,28000,34.99,17.49,49.99
2020-11-02,28000,17.49,34.99,200.06
2020-11-25,28000,34.99,22.74,64.99
2020-12-01,28000,22.74,34.99,153.87
2020-12-22,28000,34.99,17.49,49.99
2021-01-05,28000,17.49,34.99,200.06
2021-02-11,28000,34.99,19.24,54.99
2021-02-16,28000,19.24,34.99,181.86
2021-05-03,28000,34.99,15.74,44.98
2021-05-10,28000,15.74,34.99,222.3
2021-06-24,28000,34.99,15.74,44.98
2021-07-08,28000,15.74,34.99,222.3
2021-09-20,29000,34.99,19.24,54.99
2021-09-27,29000,19.24,34.99,181.86
2021-10-28,30000,34.99,17.49,49.99
2021-11-01,30000,17.49,34.99,200.06
2021-11-24,30000,34.99,19.24,54.99
2021-12-01,30000,19.24,34.99,181.86
2021-12-22,31000,34.99,13.99,39.98
2022-01-05,32000,13.99,34.99,250.11
2022-01-27,32000,34.99,24.49,69.99
2022-02-02,32000,24.49,34.99,142.87
2022-02-28,33000,34.99,20.99,59.99
2022-03-07,33000,20.99,34.99,166.7
2022-04-25,34000,34.99,24.49,69.99
2022-05-02,34000,24.49,34.99,142.87
2022-06-23,35000,34.99,20.99,59.99
2022-07-07,35000,20.99,34.99,166.7
2022-08-08,35000,34.99,24.49,69.99
2022-08-22,36000,24.49,34.99,142.87
2022-10-24,37000,34.99,24.49,69.99
2022-10-31,37000,24.49,34.99,142.87
