date,Owners,Price,PriceChangeTo,discount
2015-04-01,598000,0.0,19.99,
2015-06-11,615000,19.99,4.99,24.96
2015-06-22,637000,4.99,19.99,400.6
2015-10-01,641000,19.99,4.99,24.96
2015-10-05,646000,4.99,19.99,400.6
2015-10-29,663000,19.99,9.99,49.97
2015-11-02,658000,9.99,19.99,200.1
2015-11-25,662000,19.99,4.99,24.96
2015-12-01,668000,4.99,19.99,400.6
2015-12-22,663000,19.99,4.99,24.96
2016-01-04,668000,4.99,19.99,400.6
2016-02-05,692000,19.99,4.99,24.96
2016-02-12,678000,4.99,19.99,400.6
2016-05-29,672000,19.99,5.99,29.96
2016-06-06,680000,5.99,19.99,333.72
2016-06-24,679000,19.99,4.99,24.96
2016-07-06,671000,4.99,19.99,400.6
2016-09-01,682000,19.99,4.99,24.96
2016-09-05,678000,4.99,19.99,400.6
2016-09-19,690000,19.99,5.99,29.96
2016-09-26,706000,5.99,19.99,333.72
2016-10-28,708000,19.99,4.99,24.96
2016-11-01,710000,4.99,19.99,400.6
2016-11-23,713000,19.99,4.99,24.96
2016-11-28,709000,4.99,19.99,400.6
2016-12-23,717000,19.99,4.99,24.96
2017-01-03,727000,4.99,19.99,400.6
2017-02-07,721000,19.99,4.99,24.96
2017-02-10,725000,4.99,19.99,400.6
2017-04-06,712000,19.99,9.99,49.97
2017-04-10,715000,9.99,19.99,200.1
2017-06-22,693000,19.99,4.99,24.96
2017-07-05,723000,4.99,19.99,400.6
2017-10-08,727000,19.99,4.99,24.96
2017-10-16,742000,4.99,19.99,400.6
2017-10-26,744000,19.99,4.99,24.96
2017-11-01,755000,4.99,19.99,400.6
2017-11-23,718000,19.99,4.99,24.96
2017-11-27,722000,4.99,19.99,400.6
2017-12-05,729000,19.99,4.99,24.96
2017-12-09,727000,4.99,19.99,400.6
2017-12-21,733000,19.99,4.99,24.96
2018-01-04,737000,4.99,19.99,400.6
2018-02-15,812000,19.99,4.99,24.96
2018-02-20,808000,4.99,19.99,400.6
2018-03-19,808000,19.99,4.99,24.96
2018-03-26,816000,4.99,19.99,400.6
2018-06-04,732000,19.99,4.99,24.96
2018-06-11,737000,4.99,19.99,400.6
2018-06-20,734000,19.99,4.99,24.96
2018-07-05,745000,4.99,19.99,400.6
2018-08-27,757000,19.99,4.99,24.96
2018-09-03,761000,4.99,19.99,400.6
2018-09-06,753000,19.99,4.99,24.96
2018-09-10,760000,4.99,19.99,400.6
2018-10-29,767000,19.99,4.99,24.96
2018-11-01,770000,4.99,19.99,400.6
2018-11-21,768000,19.99,4.99,24.96
2018-11-27,768000,4.99,19.99,400.6
2018-12-03,769000,19.99,4.99,24.96
2018-12-10,771000,4.99,19.99,400.6
2018-12-20,771000,19.99,4.99,24.96
2019-01-03,777000,4.99,19.99,400.6
2019-02-04,779000,19.99,4.99,24.96
2019-02-11,781000,4.99,19.99,400.6
2019-02-13,781000,19.99,4.99,24.96
2019-02-20,781000,4.99,19.99,400.6
2019-03-18,789000,19.99,4.99,24.96
2019-04-11,789000,4.99,19.99,400.6
2019-04-22,789000,19.99,4.99,24.96
2019-04-29,789000,4.99,19.99,400.6
2019-06-04,798000,19.99,4.99,24.96
2019-06-07,800000,4.99,19.99,400.6
2019-06-10,753000,19.99,4.99,24.96
2019-06-17,752000,4.99,19.99,400.6
2019-06-25,753000,19.99,4.99,24.96
2019-07-09,761000,4.99,19.99,400.6
2019-07-29,763000,19.99,4.99,24.96
2019-08-05,253000,4.99,19.99,400.6
2019-09-16,770000,19.99,4.99,24.96
2019-09-23,776000,4.99,19.99,400.6
2019-10-17,774000,19.99,4.99,24.96
2019-10-21,774000,4.99,19.99,400.6
2019-10-27,779000,19.99,4.99,24.96
2019-11-01,778000,4.99,19.99,400.6
2019-11-03,785000,19.99,4.99,24.96
2019-11-12,781000,4.99,19.99,400.6
2019-11-26,784000,19.99,4.99,24.96
2019-12-03,788000,4.99,19.99,400.6
2019-12-19,791000,19.99,4.99,24.96
2020-01-02,799000,4.99,19.99,400.6
2020-01-23,731000,19.99,4.99,24.96
2020-01-27,721000,4.99,19.99,400.6
2020-02-17,711000,19.99,4.99,24.96
2020-02-24,716000,4.99,19.99,400.6
2020-04-13,731000,19.99,4.99,24.96
2020-04-20,238000,4.99,19.99,400.6
2020-05-14,729000,19.99,4.99,24.96
2020-05-18,736000,4.99,19.99,400.6
2020-06-01,737000,19.99,4.99,24.96
2020-06-08,740000,4.99,19.99,400.6
2020-06-25,741000,19.99,4.99,24.96
2020-07-09,746000,4.99,19.99,400.6
2020-07-20,746000,19.99,4.99,24.96
2020-07-27,748000,4.99,19.99,400.6
2020-09-07,754000,19.99,4.99,24.96
2020-09-14,753000,4.99,19.99,400.6
2020-10-29,756000,19.99,4.99,24.96
2020-11-02,756000,4.99,19.99,400.6
2020-11-03,756000,19.99,4.99,24.96
2020-11-10,758000,4.99,19.99,400.6
2020-11-25,758000,19.99,4.99,24.96
2020-12-01,758000,4.99,19.99,400.6
2020-12-22,250000,19.99,4.99,24.96
2021-01-05,760000,4.99,19.99,400.6
2021-01-25,758000,19.99,4.99,24.96
2021-02-01,763000,4.99,19.99,400.6
2021-02-12,762000,19.99,4.99,24.96
2021-02-15,762000,4.99,19.99,400.6
2021-05-20,747000,19.99,4.99,24.96
2021-05-24,748000,4.99,19.99,400.6
2021-06-24,748000,19.99,4.99,24.96
2021-07-08,749000,4.99,19.99,400.6
2021-07-12,749000,19.99,4.99,24.96
2021-07-19,750000,4.99,19.99,400.6
2021-09-06,259000,19.99,4.99,24.96
2021-09-13,754000,4.99,19.99,400.6
2021-10-28,753000,19.99,4.99,24.96
2021-11-08,756000,4.99,19.99,400.6
2021-11-24,755000,19.99,4.99,24.96
2021-11-30,754000,4.99,19.99,400.6
2021-12-22,757000,19.99,4.99,24.96
2022-01-05,756000,4.99,19.99,400.6
2022-01-26,757000,19.99,4.99,24.96
2022-02-03,758000,4.99,19.99,400.6
2022-03-24,758000,19.99,4.99,24.96
2022-03-28,760000,4.99,19.99,400.6
2022-05-19,761000,19.99,4.99,24.96
2022-05-23,763000,4.99,19.99,400.6
2022-06-22,760000,19.99,4.99,24.96
2022-07-07,761000,4.99,19.99,400.6
2022-07-11,762000,19.99,4.99,24.96
2022-07-18,763000,4.99,19.99,400.6
2022-08-15,764000,19.99,4.99,24.96
2022-08-22,767000,4.99,19.99,400.6
2022-10-03,767000,19.99,4.99,24.96
2022-10-10,771000,4.99,19.99,400.6
