date,Owners,Price,PriceChangeTo,discount
2017-02-24,20000,0.0,14.99,
2017-06-22,269000,14.99,9.89,65.98
2017-07-05,423000,9.89,14.99,151.57
2017-08-03,479000,14.99,9.89,65.98
2017-08-07,500000,9.89,14.99,151.57
2017-10-26,579000,14.99,9.89,65.98
2017-11-01,601000,9.89,14.99,151.57
2017-11-22,635000,14.99,9.89,65.98
2017-11-28,651000,9.89,14.99,151.57
2017-12-07,671000,14.99,9.89,65.98
2017-12-09,675000,9.89,14.99,151.57
2017-12-21,694000,14.99,9.89,65.98
2018-01-04,793000,9.89,14.99,151.57
2018-02-15,796000,14.99,9.89,65.98
2018-02-19,800000,9.89,14.99,151.57
2018-03-20,838000,14.99,9.89,65.98
2018-03-22,841000,9.89,14.99,151.57
2018-03-31,879000,14.99,9.89,65.98
2018-04-02,868000,9.89,14.99,151.57
2018-04-12,879000,14.99,9.89,65.98
2018-04-16,900000,9.89,14.99,151.57
2018-06-21,815000,14.99,9.89,65.98
2018-07-05,888000,9.89,14.99,151.57
2018-08-23,960000,14.99,9.89,65.98
2018-08-27,1018000,9.89,14.99,151.57
2018-10-29,1034000,14.99,9.89,65.98
2018-11-01,1065000,9.89,14.99,151.57
2018-11-21,1038000,14.99,9.89,65.98
2018-11-27,1174000,9.89,14.99,151.57
2018-12-20,1183000,14.99,9.89,65.98
2019-01-03,1227000,9.89,14.99,151.57
2019-01-24,1237000,14.99,9.89,65.98
2019-01-28,1253000,9.89,14.99,151.57
2019-02-04,1260000,14.99,9.89,65.98
2019-02-11,1270000,9.89,14.99,151.57
2019-06-25,1468000,14.99,8.99,59.97
2019-07-09,1727000,8.99,14.99,166.74
2019-10-28,1872000,14.99,7.49,49.97
2019-11-01,1919000,7.49,14.99,200.13
2019-12-19,2248000,14.99,7.49,49.97
2020-01-02,2262000,7.49,14.99,200.13
2020-01-23,2080000,14.99,7.49,49.97
2020-01-27,2184000,7.49,14.99,200.13
2020-04-28,2792000,14.99,7.49,49.97
2020-05-01,2631000,7.49,14.99,200.13
2020-06-25,3145000,14.99,7.49,49.97
2020-07-09,3135000,7.49,14.99,200.13
2020-08-09,2484000,14.99,7.49,49.97
2020-08-15,937000,7.49,14.99,200.13
2020-10-29,3805000,14.99,7.49,49.97
2020-11-02,3774000,7.49,14.99,200.13
2020-11-25,3910000,14.99,7.49,49.97
2020-12-01,3912000,7.49,14.99,200.13
2020-12-22,4125000,14.99,7.49,49.97
2021-01-05,3599000,7.49,14.99,200.13
2021-06-24,4563000,14.99,7.49,49.97
2021-07-08,4493000,7.49,14.99,200.13
2021-08-07,4095000,14.99,7.49,49.97
2021-08-14,4681000,7.49,14.99,200.13
2021-10-28,5039000,14.99,7.49,49.97
2021-11-01,4977000,7.49,14.99,200.13
2021-11-24,5151000,14.99,7.49,49.97
2021-12-01,5247000,7.49,14.99,200.13
2021-12-22,5357000,14.99,7.49,49.97
2022-01-05,5525000,7.49,14.99,200.13
2022-01-27,5653000,14.99,7.49,49.97
2022-02-03,5680000,7.49,14.99,200.13
2022-02-21,5755000,14.99,7.49,49.97
2022-02-25,5850000,7.49,14.99,200.13
2022-05-02,6248000,14.99,5.99,39.96
2022-05-09,7813000,5.99,14.99,250.25
2022-06-23,8180000,14.99,7.49,49.97
2022-07-07,8447000,7.49,14.99,200.13
2022-10-25,8773000,14.99,7.49,49.97
