date,Owners,Price,PriceChangeTo,discount
2017-11-03,12000,0.0,8.99,
2017-11-09,19000,8.99,9.99,111.12
2017-12-21,38000,9.99,7.99,79.98
2018-01-04,42000,7.99,9.99,125.03
2018-02-15,53000,9.99,8.99,89.99
2018-02-19,54000,8.99,9.99,111.12
2018-06-21,61000,9.99,7.99,79.98
2018-07-05,63000,7.99,9.99,125.03
2018-09-28,73000,9.99,7.99,79.98
2018-10-05,75000,7.99,9.99,125.03
2018-10-29,76000,9.99,7.99,79.98
2018-11-01,78000,7.99,9.99,125.03
2018-11-21,78000,9.99,7.99,79.98
2018-11-27,85000,7.99,9.99,125.03
2018-11-30,84000,9.99,7.99,79.98
2018-12-10,86000,7.99,9.99,125.03
2018-12-20,88000,9.99,7.99,79.98
2019-01-03,89000,7.99,9.99,125.03
2019-02-04,91000,9.99,6.99,69.97
2019-02-11,96000,6.99,9.99,142.92
2019-04-29,100000,9.99,7.49,74.97
2019-05-05,102000,7.49,9.99,133.38
2019-06-25,107000,9.99,6.99,69.97
2019-07-09,109000,6.99,9.99,142.92
2019-09-09,111000,9.99,6.99,69.97
2019-09-16,112000,6.99,9.99,142.92
2019-10-28,114000,9.99,6.99,69.97
2019-11-01,115000,6.99,9.99,142.92
2019-11-10,116000,9.99,6.99,69.97
2019-11-11,86000,6.99,9.99,142.92
2019-11-26,117000,9.99,6.99,69.97
2019-12-03,119000,6.99,9.99,142.92
2019-12-19,120000,9.99,6.49,64.96
2020-01-01,123000,6.49,9.99,153.93
2020-01-23,114000,9.99,6.49,64.96
2020-01-27,113000,6.49,9.99,153.93
2020-03-03,116000,9.99,6.49,64.96
2020-03-06,116000,6.49,9.99,153.93
2020-04-04,120000,9.99,6.49,64.96
2020-04-13,122000,6.49,9.99,153.93
2020-04-30,123000,9.99,6.49,64.96
2020-05-06,124000,6.49,9.99,153.93
2020-06-25,125000,9.99,5.99,59.96
2020-07-09,127000,5.99,9.99,166.78
2020-08-03,128000,9.99,5.99,59.96
2020-08-10,130000,5.99,9.99,166.78
2020-09-28,101000,9.99,5.99,59.96
2020-10-05,131000,5.99,9.99,166.78
2020-10-29,133000,9.99,5.99,59.96
2020-11-02,133000,5.99,9.99,166.78
2020-11-25,134000,9.99,5.99,59.96
2020-12-01,136000,5.99,9.99,166.78
2020-12-22,136000,9.99,5.99,59.96
2021-01-05,139000,5.99,9.99,166.78
2021-01-18,140000,9.99,5.99,59.96
2021-01-25,140000,5.99,9.99,166.78
2021-02-11,144000,9.99,5.99,59.96
2021-02-14,144000,5.99,9.99,166.78
2021-03-15,146000,9.99,5.99,59.96
2021-03-22,146000,5.99,9.99,166.78
2021-04-29,149000,9.99,5.99,59.96
2021-05-06,148000,5.99,9.99,166.78
2021-05-17,148000,9.99,5.99,59.96
2021-05-24,149000,5.99,9.99,166.78
2021-06-24,153000,9.99,5.99,59.96
2021-07-08,153000,5.99,9.99,166.78
2021-08-23,160000,9.99,5.99,59.96
2021-08-30,159000,5.99,9.99,166.78
2021-10-28,164000,9.99,5.99,59.96
2021-11-01,162000,5.99,9.99,166.78
2021-11-11,164000,9.99,5.99,59.96
2021-11-17,165000,5.99,9.99,166.78
2021-11-24,166000,9.99,5.99,59.96
2021-12-01,167000,5.99,9.99,166.78
2021-12-22,168000,9.99,5.99,59.96
2022-01-05,168000,5.99,9.99,166.78
2022-01-27,171000,9.99,5.99,59.96
2022-02-03,170000,5.99,9.99,166.78
2022-02-14,176000,9.99,5.99,59.96
2022-02-21,174000,5.99,9.99,166.78
2022-03-28,178000,9.99,5.99,59.96
2022-04-01,179000,5.99,9.99,166.78
2022-04-29,138000,9.99,5.99,59.96
2022-05-07,182000,5.99,9.99,166.78
2022-06-05,181000,9.99,5.99,59.96
2022-06-12,181000,5.99,9.99,166.78
2022-06-23,183000,9.99,5.99,59.96
2022-07-06,184000,5.99,9.99,166.78
2022-08-14,184000,9.99,5.99,59.96
2022-08-28,184000,5.99,9.99,166.78
2022-09-29,143000,9.99,5.99,59.96
2022-10-07,184000,5.99,9.99,166.78
