date,Owners,Price,PriceChangeTo,discount
2018-06-10,85000,59.99,41.99,69.99
2018-06-17,100000,41.99,59.99,142.87
2018-06-21,100000,59.99,41.99,69.99
2018-07-05,103000,41.99,59.99,142.87
2018-08-07,115000,59.99,41.99,69.99
2018-08-14,120000,41.99,59.99,142.87
2018-11-21,139000,59.99,29.99,49.99
2018-11-27,153000,29.99,59.99,200.03
2018-12-06,156000,59.99,29.99,49.99
2018-12-10,157000,29.99,59.99,200.03
2018-12-20,160000,59.99,29.99,49.99
2019-01-03,169000,29.99,59.99,200.03
2019-02-04,176000,59.99,38.99,64.99
2019-02-11,181000,38.99,59.99,153.86
2019-06-07,212000,59.99,38.99,64.99
2019-06-17,219000,38.99,59.99,153.86
2019-06-25,217000,59.99,29.99,49.99
2019-07-09,233000,29.99,59.99,200.03
2019-07-23,235000,59.99,19.79,32.99
2019-07-30,247000,19.79,59.99,303.13
2019-10-02,258000,59.99,29.99,49.99
2019-10-09,261000,29.99,59.99,200.03
2019-11-26,275000,59.99,17.99,29.99
2019-12-03,283000,17.99,59.99,333.46
2019-12-19,289000,59.99,17.99,29.99
2020-01-02,315000,17.99,59.99,333.46
2020-01-23,181000,59.99,17.99,29.99
2020-01-27,292000,17.99,59.99,333.46
2020-06-18,351000,59.99,17.99,29.99
2020-07-09,374000,17.99,59.99,333.46
2020-08-04,388000,59.99,17.99,29.99
2020-08-11,395000,17.99,59.99,333.46
2020-11-25,437000,59.99,19.79,32.99
2020-12-01,298000,19.79,59.99,303.13
2020-12-22,460000,59.99,19.79,32.99
2021-01-05,483000,19.79,59.99,303.13
2021-02-11,504000,59.99,19.79,32.99
2021-02-15,512000,19.79,59.99,303.13
2021-05-09,548000,59.99,29.99,49.99
2021-05-16,558000,29.99,59.99,200.03
2021-06-24,566000,59.99,14.99,24.99
2021-07-08,585000,14.99,59.99,400.2
2021-08-10,595000,59.99,14.99,24.99
2021-08-24,613000,14.99,59.99,400.2
2021-11-24,636000,59.99,19.79,32.99
2021-12-01,652000,19.79,59.99,303.13
2021-12-21,660000,59.99,19.79,32.99
2022-01-05,703000,19.79,59.99,303.13
2022-01-27,701000,59.99,19.79,32.99
2022-02-03,707000,19.79,59.99,303.13
2022-05-26,782000,59.99,19.79,32.99
2022-05-30,817000,19.79,59.99,303.13
2022-06-23,800000,59.99,19.79,32.99
2022-07-06,822000,19.79,59.99,303.13
2022-07-18,830000,59.99,19.79,32.99
2022-07-25,837000,19.79,59.99,303.13
