date,Owners,Price,PriceChangeTo,discount
2015-04-03,26000,34.99,17.49,49.99
2015-04-07,24000,17.49,34.99,200.06
2015-04-27,24000,34.99,29.99,85.71
2015-06-12,26000,29.99,20.09,66.99
2015-06-22,25000,20.09,29.99,149.28
2015-07-14,26000,29.99,17.99,59.99
2015-07-20,26000,17.99,29.99,166.7
2016-02-05,34000,29.99,14.99,49.98
2016-02-13,33000,14.99,29.99,200.07
2016-06-23,36000,29.99,7.49,24.97
2016-07-03,38000,7.49,29.99,400.4
2016-07-20,40000,29.99,10.19,33.98
2016-07-27,36000,10.19,29.99,294.31
2016-09-27,40000,29.99,10.19,33.98
2016-10-04,41000,10.19,29.99,294.31
2016-11-23,42000,29.99,11.99,39.98
2016-11-29,42000,11.99,29.99,250.13
2016-12-22,44000,29.99,11.99,39.98
2017-01-02,45000,11.99,29.99,250.13
2018-02-16,48000,29.99,5.99,19.97
2018-02-19,47000,5.99,29.99,500.67
