date,Owners,Price,PriceChangeTo,discount
2015-06-11,20000,14.99,5.09,33.96
2015-06-22,23000,5.09,14.99,294.5
2015-09-07,29000,14.99,3.75,25.02
2015-09-09,29000,3.75,14.99,399.73
2015-11-25,29000,14.99,2.99,19.95
2015-12-01,31000,2.99,14.99,501.34
2015-12-22,34000,14.99,2.99,19.95
2016-01-04,35000,2.99,14.99,501.34
2016-02-05,39000,14.99,2.99,19.95
2016-02-13,38000,2.99,14.99,501.34
2016-06-23,37000,14.99,2.99,19.95
2016-07-04,41000,2.99,14.99,501.34
2016-11-23,44000,14.99,2.99,19.95
2016-11-30,42000,2.99,14.99,501.34
2016-12-22,43000,14.99,2.99,19.95
2017-01-02,53000,2.99,14.99,501.34
2017-06-22,50000,14.99,2.99,19.95
2017-07-05,50000,2.99,14.99,501.34
2017-11-23,52000,14.99,3.74,24.95
2017-11-28,51000,3.74,14.99,400.8
2017-12-21,53000,14.99,3.74,24.95
2018-01-05,52000,3.74,14.99,400.8
2018-02-16,54000,14.99,3.74,24.95
2018-02-20,53000,3.74,14.99,400.8
2018-06-20,52000,14.99,3.74,24.95
2018-07-05,52000,3.74,14.99,400.8
2018-11-21,50000,14.99,3.74,24.95
2018-11-27,51000,3.74,14.99,400.8
2018-12-20,50000,14.99,3.74,24.95
2019-01-03,50000,3.74,14.99,400.8
2019-02-04,50000,14.99,3.74,24.95
2019-02-11,50000,3.74,14.99,400.8
2019-06-25,52000,14.99,3.74,24.95
2019-07-09,51000,3.74,14.99,400.8
2019-11-26,52000,14.99,3.74,24.95
2019-12-03,52000,3.74,14.99,400.8
2019-12-19,70000,14.99,3.74,24.95
2020-01-02,71000,3.74,14.99,400.8
2020-01-23,65000,14.99,3.74,24.95
2020-01-27,63000,3.74,14.99,400.8
2020-04-02,69000,14.99,3.74,24.95
2020-04-06,70000,3.74,14.99,400.8
2020-06-25,70000,14.99,3.74,24.95
2020-07-09,71000,3.74,14.99,400.8
2020-07-23,73000,14.99,3.74,24.95
2020-07-25,74000,3.74,14.99,400.8
2020-11-25,75000,14.99,3.74,24.95
2020-12-01,75000,3.74,14.99,400.8
2020-12-22,76000,14.99,3.74,24.95
2021-01-05,76000,3.74,14.99,400.8
2021-02-12,76000,14.99,3.74,24.95
2021-02-15,76000,3.74,14.99,400.8
2021-04-08,74000,14.99,3.74,24.95
2021-04-12,74000,3.74,14.99,400.8
2021-06-24,75000,14.99,3.74,24.95
2021-07-08,76000,3.74,14.99,400.8
2021-11-24,79000,14.99,3.74,24.95
2021-12-01,79000,3.74,14.99,400.8
2021-12-22,79000,14.99,3.74,24.95
2022-01-05,79000,3.74,14.99,400.8
2022-01-26,79000,14.99,3.74,24.95
2022-02-03,79000,3.74,14.99,400.8
2022-04-07,80000,14.99,3.74,24.95
2022-04-14,79000,3.74,14.99,400.8
2022-06-09,81000,14.99,3.74,24.95
2022-06-13,83000,3.74,14.99,400.8
2022-06-23,84000,14.99,3.74,24.95
2022-07-07,84000,3.74,14.99,400.8
2022-09-13,85000,14.99,3.74,24.95
2022-09-27,84000,3.74,14.99,400.8
2022-10-25,85000,14.99,11.24,74.98
2022-11-01,85000,11.24,14.99,133.36
