date,Owners,Price,PriceChangeTo,discount
2015-04-01,119000,0.0,13.99,
2015-04-22,139000,13.99,6.99,49.96
2015-04-24,140000,6.99,13.99,200.14
2015-06-11,160000,13.99,9.37,66.98
2015-06-13,170000,9.37,4.75,50.69
2015-06-14,173000,4.75,9.37,197.26
2015-06-22,176000,9.37,13.99,149.31
2015-11-25,238000,13.99,4.75,33.95
2015-12-01,246000,4.75,13.99,294.53
2015-12-14,252000,13.99,4.75,33.95
2015-12-16,257000,4.75,13.99,294.53
2015-12-22,274000,13.99,4.75,33.95
2016-01-04,289000,4.75,13.99,294.53
2016-02-05,312000,13.99,4.75,33.95
2016-02-12,308000,4.75,13.99,294.53
2016-06-23,318000,13.99,4.75,33.95
2016-07-04,329000,4.75,13.99,294.53
2016-11-23,487000,13.99,4.19,29.95
2016-11-29,492000,4.19,13.99,333.89
2016-12-22,495000,13.99,4.19,29.95
2017-01-02,517000,4.19,13.99,333.89
2017-05-10,509000,13.99,4.19,29.95
2017-05-13,517000,4.19,13.99,333.89
2017-06-22,546000,13.99,4.19,29.95
2017-07-05,565000,4.19,13.99,333.89
2017-11-22,581000,13.99,4.19,29.95
2017-11-28,582000,4.19,13.99,333.89
2017-12-21,589000,13.99,4.19,29.95
2018-01-04,605000,4.19,13.99,333.89
2018-02-15,609000,13.99,4.19,29.95
2018-02-19,621000,4.19,13.99,333.89
2018-06-20,555000,13.99,4.19,29.95
2018-07-05,591000,4.19,13.99,333.89
2018-10-18,600000,13.99,6.99,49.96
2018-10-22,604000,6.99,13.99,200.14
2018-11-21,606000,13.99,6.99,49.96
2018-11-27,616000,6.99,13.99,200.14
2018-12-20,617000,13.99,6.99,49.96
2019-01-03,618000,6.99,13.99,200.14
2019-06-25,663000,13.99,6.99,49.96
2019-07-09,678000,6.99,13.99,200.14
2019-10-27,673000,13.99,6.99,49.96
2019-11-01,672000,6.99,13.99,200.14
2019-11-26,675000,13.99,6.99,49.96
2019-12-03,678000,6.99,13.99,200.14
2019-12-19,680000,13.99,6.99,49.96
2020-01-02,682000,6.99,13.99,200.14
2020-01-23,624000,13.99,6.99,49.96
2020-01-27,613000,6.99,13.99,200.14
2020-06-25,602000,13.99,6.99,49.96
2020-07-09,601000,6.99,13.99,200.14
2020-10-30,599000,13.99,6.99,49.96
2020-11-02,599000,6.99,13.99,200.14
2020-11-12,599000,13.99,6.99,49.96
2020-11-16,599000,6.99,13.99,200.14
2020-11-25,599000,13.99,6.99,49.96
2020-12-01,599000,6.99,13.99,200.14
2020-12-22,599000,13.99,6.99,49.96
2021-01-05,599000,6.99,13.99,200.14
2021-02-12,598000,13.99,6.99,49.96
2021-02-15,598000,6.99,13.99,200.14
2021-06-24,578000,13.99,6.99,49.96
2021-07-08,577000,6.99,13.99,200.14
2021-10-28,575000,13.99,6.99,49.96
2021-11-01,578000,6.99,13.99,200.14
2021-11-24,578000,13.99,6.99,49.96
2021-12-01,577000,6.99,13.99,200.14
2021-12-22,577000,13.99,6.99,49.96
2022-01-05,578000,6.99,13.99,200.14
2022-01-26,577000,13.99,6.99,49.96
2022-02-03,577000,6.99,13.99,200.14
2022-06-23,576000,13.99,6.99,49.96
2022-07-07,577000,6.99,13.99,200.14
