date,Owners,Price,PriceChangeTo,discount
2018-11-09,21,0.0,14.99,
2019-01-24,10000,14.99,12.74,84.99
2019-01-28,11000,12.74,14.99,117.66
2019-02-04,12000,14.99,13.49,89.99
2019-02-11,12000,13.49,14.99,111.12
2019-04-19,17000,14.99,11.24,74.98
2019-04-23,20000,11.24,14.99,133.36
2019-09-20,33000,14.99,11.24,74.98
2019-09-24,42000,11.24,14.99,133.36
2019-10-29,35000,14.99,13.49,89.99
2019-11-01,37000,13.49,14.99,111.12
2019-11-26,37000,14.99,13.49,89.99
2019-12-03,41000,13.49,14.99,111.12
2019-12-19,39000,14.99,13.49,89.99
2020-01-02,42000,13.49,14.99,111.12
2020-01-23,38000,14.99,13.49,89.99
2020-01-27,38000,13.49,14.99,111.12
2020-03-16,43000,14.99,12.74,84.99
2020-03-23,45000,12.74,14.99,117.66
2020-05-07,47000,14.99,12.74,84.99
2020-05-10,49000,12.74,14.99,117.66
2020-06-25,48000,14.99,13.49,89.99
2020-07-09,51000,13.49,14.99,111.12
2020-10-02,62000,14.99,10.04,66.98
2020-10-08,75000,10.04,14.99,149.3
2020-12-13,72000,14.99,11.24,74.98
2020-12-18,72000,11.24,19.99,177.85
2021-02-04,69000,19.99,9.99,49.97
2021-02-09,74000,9.99,19.99,200.1
2021-02-24,74000,19.99,17.99,89.99
2021-03-03,101000,17.99,19.99,111.12
2021-04-20,111000,19.99,15.99,79.99
2021-04-25,119000,15.99,19.99,125.02
2021-06-24,139000,19.99,9.99,49.97
2021-07-08,152000,9.99,19.99,200.1
2021-08-27,176000,19.99,4.99,24.96
2021-08-30,192000,4.99,19.99,400.6
2021-10-28,194000,19.99,13.39,66.98
2021-11-01,195000,13.39,19.99,149.29
2021-12-22,212000,19.99,9.99,49.97
2022-01-05,215000,9.99,19.99,200.1
2022-02-11,216000,19.99,14.99,74.99
2022-02-16,217000,14.99,19.99,133.36
2022-03-28,220000,19.99,11.99,59.98
2022-04-04,222000,11.99,19.99,166.72
2022-06-23,232000,19.99,9.99,49.97
2022-07-07,235000,9.99,19.99,200.1
2022-10-24,234000,19.99,4.99,24.96
2022-10-31,238000,4.99,19.99,400.6
