date,Owners,Price,PriceChangeTo,discount
2015-04-01,109000,0.0,9.99,
2015-04-09,126000,9.99,9.74,97.5
2015-04-16,135000,9.74,12.99,133.37
2015-06-11,182000,12.99,6.49,49.96
2015-06-15,196000,6.49,4.41,67.95
2015-06-16,198000,4.41,6.49,147.17
2015-06-22,202000,6.49,12.99,200.15
2015-08-13,234000,12.99,6.49,49.96
2015-08-20,244000,6.49,12.99,200.15
2015-10-17,251000,12.99,6.49,49.96
2015-10-19,250000,6.49,12.99,200.15
2015-11-12,278000,12.99,4.41,33.95
2015-11-16,284000,4.41,12.99,294.56
2015-11-25,290000,12.99,4.41,33.95
2015-12-01,290000,4.41,12.99,294.56
2015-12-22,307000,12.99,4.41,33.95
2016-01-04,321000,4.41,12.99,294.56
2016-01-28,320000,12.99,4.41,33.95
2016-02-02,345000,4.41,12.99,294.56
2016-02-05,336000,12.99,4.41,33.95
2016-02-12,337000,4.41,6.62,150.11
2016-02-14,340000,6.62,12.99,196.22
2016-03-24,404000,12.99,4.42,34.03
2016-03-29,408000,4.42,12.99,293.89
2016-06-02,435000,12.99,6.62,50.96
2016-06-12,435000,6.62,12.99,196.22
2016-06-23,435000,12.99,3.24,24.94
2016-07-04,449000,3.24,12.99,400.93
2016-07-14,449000,12.99,3.24,24.94
2016-07-25,463000,3.24,12.99,400.93
2016-10-28,480000,12.99,3.24,24.94
2016-11-01,485000,3.24,12.99,400.93
2016-11-03,487000,12.99,3.24,24.94
2016-11-14,497000,3.24,4.87,150.31
2016-11-16,500000,4.87,12.99,266.74
2016-11-23,503000,12.99,3.24,24.94
2016-11-29,498000,3.24,12.99,400.93
2016-12-22,511000,12.99,3.24,24.94
2017-01-02,509000,3.24,12.99,400.93
2017-06-22,522000,12.99,2.59,19.94
2017-07-05,539000,2.59,12.99,501.54
2017-10-25,615000,12.99,2.59,19.94
2017-10-27,612000,2.59,1.94,74.9
2017-10-31,593000,1.94,12.99,669.59
2017-11-22,602000,12.99,1.94,14.93
2017-11-28,600000,1.94,12.99,669.59
2017-12-21,600000,12.99,1.94,14.93
2018-01-04,626000,1.94,12.99,669.59
2018-02-15,611000,12.99,1.94,14.93
2018-02-19,601000,1.94,12.99,669.59
2018-06-21,322000,12.99,1.94,14.93
2018-07-05,561000,1.94,12.99,669.59
2018-10-29,552000,12.99,1.94,14.93
2018-11-01,553000,1.94,12.99,669.59
2018-11-21,552000,12.99,1.94,14.93
2018-11-27,555000,1.94,12.99,669.59
2018-12-20,554000,12.99,1.94,14.93
2019-01-03,558000,1.94,12.99,669.59
2019-02-04,560000,12.99,1.94,14.93
2019-02-11,561000,1.94,12.99,669.59
2019-06-25,565000,12.99,3.24,24.94
2019-07-09,575000,3.24,12.99,400.93
2019-10-02,573000,12.99,5.19,39.95
2019-10-05,573000,5.19,12.99,250.29
2019-10-27,573000,12.99,3.24,24.94
2019-11-01,573000,3.24,12.99,400.93
2019-11-26,574000,12.99,3.24,24.94
2019-12-03,571000,3.24,12.99,400.93
2019-12-19,571000,12.99,3.24,24.94
2020-01-02,572000,3.24,12.99,400.93
2020-01-23,523000,12.99,3.24,24.94
2020-01-26,523000,3.24,12.99,400.93
2020-06-25,508000,12.99,3.24,24.94
2020-07-09,510000,3.24,12.99,400.93
2020-10-29,518000,12.99,3.24,24.94
2020-11-02,519000,3.24,12.99,400.93
2020-11-09,519000,12.99,3.24,24.94
2020-11-17,519000,3.24,12.99,400.93
2020-11-25,519000,12.99,3.24,24.94
2020-12-02,520000,3.24,12.99,400.93
2020-12-22,521000,12.99,3.24,24.94
2021-01-05,522000,3.24,12.99,400.93
2021-02-12,524000,12.99,3.24,24.94
2021-02-15,524000,3.24,12.99,400.93
2021-06-24,609000,12.99,3.24,24.94
2021-07-08,609000,3.24,12.99,400.93
2021-09-30,610000,12.99,3.24,24.94
2021-10-04,612000,3.24,12.99,400.93
2021-10-28,613000,12.99,3.24,24.94
2021-11-01,614000,3.24,12.99,400.93
2021-11-24,613000,12.99,3.24,24.94
2021-11-30,613000,3.24,12.99,400.93
2021-12-22,614000,12.99,3.24,24.94
2022-01-05,614000,3.24,12.99,400.93
2022-01-26,615000,12.99,3.24,24.94
2022-02-03,615000,3.24,12.99,400.93
2022-06-23,611000,12.99,3.24,24.94
2022-07-07,610000,3.24,12.99,400.93
2022-10-20,607000,12.99,3.24,24.94
2022-10-28,608000,3.24,12.99,400.93
