date,Owners,Price,PriceChangeTo,discount
2015-06-11,136000,9.99,3.39,33.93
2015-06-22,138000,3.39,9.99,294.69
2015-11-25,143000,9.99,6.69,66.97
2015-12-01,140000,6.69,9.99,149.33
2015-12-22,143000,9.99,6.69,66.97
2016-01-04,144000,6.69,9.99,149.33
2016-02-05,147000,9.99,4.99,49.95
2016-02-13,148000,4.99,9.99,200.2
2016-04-29,147000,9.99,3.39,33.93
2016-05-02,142000,3.39,9.99,294.69
2016-06-23,140000,9.99,7.99,79.98
2016-07-04,143000,7.99,9.99,125.03
2016-10-05,151000,9.99,1.99,19.92
2016-10-10,160000,1.99,9.99,502.01
2016-11-23,154000,9.99,6.69,66.97
2016-11-29,153000,6.69,9.99,149.33
2016-12-22,157000,9.99,6.69,66.97
2017-01-02,160000,6.69,9.99,149.33
2017-06-22,148000,9.99,4.99,49.95
2017-07-05,147000,4.99,9.99,200.2
2017-07-31,158000,9.99,1.99,19.92
2017-08-07,157000,1.99,9.99,502.01
2017-10-26,162000,9.99,8.99,89.99
2017-11-01,157000,8.99,9.99,111.12
2017-11-23,159000,9.99,6.69,66.97
2017-11-28,159000,6.69,9.99,149.33
2017-12-22,161000,9.99,6.69,66.97
2018-01-04,165000,6.69,9.99,149.33
2018-02-15,154000,9.99,6.69,66.97
2018-02-19,154000,6.69,9.99,149.33
2018-06-20,147000,9.99,2.49,24.92
2018-07-05,149000,2.49,9.99,401.2
2018-10-29,148000,9.99,2.49,24.92
2018-11-01,149000,2.49,9.99,401.2
2018-11-21,148000,9.99,0.99,9.91
2018-11-27,150000,0.99,9.99,1009.09
2018-12-20,149000,9.99,0.99,9.91
2019-01-03,151000,0.99,9.99,1009.09
2019-02-04,151000,9.99,6.69,66.97
2019-02-11,151000,6.69,9.99,149.33
2019-06-25,153000,9.99,3.39,33.93
2019-07-09,153000,3.39,9.99,294.69
2019-10-11,156000,9.99,4.99,49.95
2019-10-15,157000,4.99,9.99,200.2
2019-10-27,156000,9.99,4.99,49.95
2019-11-01,156000,4.99,9.99,200.2
2019-11-26,157000,9.99,4.99,49.95
2019-12-03,157000,4.99,9.99,200.2
2019-12-19,158000,9.99,4.99,49.95
2020-01-02,158000,4.99,9.99,200.2
2020-01-23,144000,9.99,1.99,19.92
2020-01-27,142000,1.99,9.99,502.01
2020-03-03,139000,9.99,2.49,24.92
2020-03-06,140000,2.49,9.99,401.2
2020-06-25,140000,9.99,2.99,29.93
2020-07-09,140000,2.99,9.99,334.11
2020-10-29,142000,9.99,4.99,49.95
2020-11-02,142000,4.99,9.99,200.2
2020-11-25,143000,9.99,4.99,49.95
2020-12-01,143000,4.99,9.99,200.2
2020-12-22,143000,9.99,4.99,49.95
2021-01-05,143000,4.99,9.99,200.2
2021-02-11,143000,9.99,6.69,66.97
2021-02-15,143000,6.69,9.99,149.33
2021-06-24,140000,9.99,4.99,49.95
2021-07-08,141000,4.99,9.99,200.2
2021-10-28,141000,9.99,1.99,19.92
2021-11-01,141000,1.99,9.99,502.01
2021-11-24,141000,9.99,1.99,19.92
2021-12-01,141000,1.99,9.99,502.01
2021-12-22,142000,9.99,1.99,19.92
2022-01-05,143000,1.99,9.99,502.01
2022-01-26,141000,9.99,4.99,49.95
2022-02-03,141000,4.99,9.99,200.2
2022-02-14,141000,9.99,4.99,49.95
2022-02-20,141000,4.99,9.99,200.2
2022-03-28,142000,9.99,4.99,49.95
2022-04-04,141000,4.99,9.99,200.2
2022-05-02,142000,9.99,4.99,49.95
2022-05-09,142000,4.99,9.99,200.2
2022-06-06,142000,9.99,4.99,49.95
2022-06-13,142000,4.99,9.99,200.2
2022-06-23,142000,9.99,4.99,49.95
2022-07-07,142000,4.99,9.99,200.2
2022-07-11,142000,9.99,4.99,49.95
2022-07-18,142000,4.99,9.99,200.2
2022-08-15,142000,9.99,4.99,49.95
2022-08-22,143000,4.99,9.99,200.2
2022-09-19,143000,9.99,1.49,14.91
2022-09-26,143000,1.49,9.99,670.47
2022-10-24,144000,9.99,1.49,14.91
2022-10-31,145000,1.49,9.99,670.47
