date,Owners,Price,PriceChangeTo,discount
2017-09-26,23000,0.0,29.99,
2017-11-22,39000,29.99,26.99,90.0
2017-11-28,40000,26.99,29.99,111.12
2017-12-21,42000,29.99,26.99,90.0
2018-01-04,44000,26.99,29.99,111.12
2018-02-15,41000,29.99,26.99,90.0
2018-02-19,40000,26.99,29.99,111.12
2018-08-23,48000,29.99,26.99,90.0
2018-08-27,48000,26.99,29.99,111.12
2018-11-21,77000,29.99,26.99,90.0
2018-11-27,77000,26.99,29.99,111.12
2018-12-20,79000,29.99,26.99,90.0
2019-01-03,81000,26.99,29.99,111.12
2019-06-25,93000,29.99,22.49,74.99
2019-07-09,98000,22.49,29.99,133.35
2019-09-26,105000,29.99,20.09,66.99
2019-09-30,109000,20.09,29.99,149.28
2019-11-10,112000,29.99,20.09,66.99
2019-11-12,95000,20.09,29.99,149.28
2019-11-26,114000,29.99,20.09,66.99
2019-12-03,117000,20.09,29.99,149.28
2019-12-19,122000,29.99,20.09,66.99
2020-01-02,127000,20.09,29.99,149.28
2020-06-24,141000,29.99,19.79,65.99
2020-07-09,154000,19.79,29.99,151.54
2020-09-17,165000,29.99,19.79,65.99
2020-09-21,183000,19.79,29.99,151.54
2020-11-03,173000,29.99,19.79,65.99
2020-11-10,185000,19.79,29.99,151.54
2020-11-25,199000,29.99,19.79,65.99
2020-12-01,206000,19.79,29.99,151.54
2020-12-22,194000,29.99,19.79,65.99
2021-01-05,191000,19.79,29.99,151.54
2021-02-11,201000,29.99,19.79,65.99
2021-02-14,201000,19.79,29.99,151.54
2021-03-08,210000,29.99,19.79,65.99
2021-03-15,226000,19.79,29.99,151.54
2021-06-18,241000,29.99,19.79,65.99
2021-06-22,240000,19.79,29.99,151.54
2021-06-24,238000,29.99,19.79,65.99
2021-07-08,242000,19.79,29.99,151.54
2021-09-16,262000,29.99,19.79,65.99
2021-09-23,281000,19.79,29.99,151.54
2021-11-24,270000,29.99,19.79,65.99
2021-12-01,275000,19.79,29.99,151.54
2021-12-22,290000,29.99,19.79,65.99
2022-01-05,308000,19.79,29.99,151.54
2022-01-27,287000,29.99,19.79,65.99
2022-02-03,298000,19.79,29.99,151.54
2022-04-24,324000,29.99,19.79,65.99
2022-05-02,336000,19.79,29.99,151.54
2022-10-24,204000,29.99,19.79,65.99
2022-10-31,209000,19.79,29.99,151.54
