date,Owners,Price,PriceChangeTo,discount
2015-06-11,1234000,14.99,6.74,44.96
2015-06-12,1248000,6.74,1.49,22.11
2015-06-13,1253000,1.49,6.74,452.35
2015-06-21,1238000,6.74,14.99,222.4
2015-10-13,1272000,14.99,2.54,16.94
2015-10-16,1271000,2.54,14.99,590.16
2015-10-29,1277000,14.99,4.64,30.95
2015-11-02,1275000,4.64,14.99,323.06
2015-11-25,1274000,14.99,3.14,20.95
2015-11-30,1272000,3.14,14.99,477.39
2015-12-21,1269000,14.99,2.54,16.94
2016-01-04,1278000,2.54,14.99,590.16
2016-02-05,1329000,14.99,5.69,37.96
2016-02-13,1311000,5.69,14.99,263.44
2016-06-23,1278000,14.99,2.09,13.94
2016-07-04,1291000,2.09,14.99,717.22
2016-10-28,1345000,14.99,3.14,20.95
2016-11-01,1346000,3.14,14.99,477.39
2016-11-23,1360000,14.99,4.79,31.95
2016-12-01,1361000,4.79,14.99,312.94
2016-12-23,1375000,14.99,4.04,26.95
2017-01-02,1360000,4.04,14.99,371.04
2017-06-22,1346000,14.99,2.09,13.94
2017-07-05,1357000,2.09,14.99,717.22
2017-07-18,1360000,14.99,5.99,39.96
2017-07-24,1364000,5.99,14.99,250.25
2017-10-26,2313000,14.99,3.74,24.95
2017-11-01,2287000,3.74,14.99,400.8
2017-11-22,2283000,14.99,1.49,9.94
2017-11-28,2277000,1.49,14.99,1006.04
2017-12-21,2289000,14.99,2.24,14.94
2018-01-04,2295000,2.24,14.99,669.2
2018-02-15,2198000,14.99,3.29,21.95
2018-02-19,2183000,3.29,14.99,455.62
2018-06-21,1315000,14.99,2.99,19.95
2018-07-05,2027000,2.99,14.99,501.34
2018-09-20,2017000,14.99,2.24,14.94
2018-09-24,2020000,2.24,14.99,669.2
2018-10-29,2016000,14.99,5.24,34.96
2018-11-01,2017000,5.24,14.99,286.07
2018-11-21,2015000,14.99,3.74,24.95
2018-11-27,2016000,3.74,14.99,400.8
2018-12-20,2018000,14.99,2.24,14.94
2019-01-03,2020000,2.24,14.99,669.2
2019-02-04,2016000,14.99,2.39,15.94
2019-02-11,2018000,2.39,14.99,627.2
2019-06-25,2196000,14.99,2.24,14.94
2019-07-09,2191000,2.24,14.99,669.2
2019-11-26,2181000,14.99,4.94,32.96
2019-12-03,2179000,4.94,14.99,303.44
2019-12-19,2178000,14.99,4.04,26.95
2020-01-02,2180000,4.04,14.99,371.04
2020-01-23,1989000,14.99,3.29,21.95
2020-01-27,1955000,3.29,14.99,455.62
2020-02-13,1191000,14.99,4.99,33.29
2020-02-14,1920000,4.99,14.99,300.4
2020-03-14,1921000,14.99,3.74,24.95
2020-03-21,1922000,3.74,14.99,400.8
2020-05-02,1199000,14.99,4.49,29.95
2020-05-15,1919000,4.49,14.99,333.85
2020-06-25,1925000,14.99,1.49,9.94
2020-07-09,1926000,1.49,14.99,1006.04
2020-10-29,1926000,14.99,3.74,24.95
2020-11-02,1926000,3.74,14.99,400.8
2020-11-25,1220000,14.99,2.99,19.95
2020-12-01,1927000,2.99,14.99,501.34
2020-12-22,1927000,14.99,1.49,9.94
2021-01-05,1926000,1.49,14.99,1006.04
2021-02-11,1932000,14.99,2.99,19.95
2021-02-15,1932000,2.99,14.99,501.34
2021-06-24,1885000,14.99,1.49,9.94
2021-07-08,1885000,1.49,14.99,1006.04
2022-03-17,1910000,14.99,2.99,19.95
2022-03-24,1912000,2.99,14.99,501.34
2022-05-16,1918000,14.99,2.99,19.95
2022-05-20,1921000,2.99,14.99,501.34
2022-06-22,1924000,14.99,2.99,19.95
2022-07-07,1926000,2.99,14.99,501.34
