date,Owners,Price,PriceChangeTo,discount
2015-04-02,130000,0.0,18.99,
2015-06-11,142000,18.99,12.72,66.98
2015-06-15,148000,12.72,6.64,52.2
2015-06-16,151000,6.64,12.72,191.57
2015-06-22,149000,12.72,18.99,149.29
2015-07-26,171000,18.99,5.69,29.96
2015-07-28,176000,5.69,18.99,333.74
2015-11-25,191000,18.99,7.59,39.97
2015-12-01,188000,7.59,18.99,250.2
2015-12-22,195000,18.99,4.74,24.96
2016-01-04,215000,4.74,18.99,400.63
2016-02-05,235000,18.99,9.49,49.97
2016-02-12,224000,9.49,18.99,200.11
2016-06-23,271000,18.99,3.79,19.96
2016-07-04,286000,3.79,18.99,501.06
2016-09-25,310000,18.99,4.74,24.96
2016-09-27,314000,4.74,18.99,400.63
2016-10-28,326000,18.99,7.59,39.97
2016-11-01,328000,7.59,18.99,250.2
2016-11-23,328000,18.99,7.59,39.97
2016-11-29,331000,7.59,18.99,250.2
2016-12-22,350000,18.99,4.74,24.96
2017-01-02,365000,4.74,18.99,400.63
2017-03-20,372000,18.99,9.49,49.97
2017-03-27,371000,9.49,18.99,200.11
2017-06-22,377000,18.99,4.74,24.96
2017-07-05,392000,4.74,18.99,400.63
2017-10-26,418000,18.99,9.49,49.97
2017-11-01,421000,9.49,18.99,200.11
2017-11-22,418000,18.99,7.59,39.97
2017-11-28,415000,7.59,18.99,250.2
2017-12-21,420000,18.99,3.79,19.96
2018-01-04,437000,3.79,18.99,501.06
2018-02-15,417000,18.99,12.72,66.98
2018-02-19,418000,12.72,18.99,149.29
2018-06-20,390000,18.99,4.74,24.96
2018-07-05,394000,4.74,18.99,400.63
2018-10-29,409000,18.99,6.45,33.97
2018-11-01,410000,6.45,18.99,294.42
2018-11-21,412000,18.99,9.49,49.97
2018-11-27,422000,9.49,18.99,200.11
2018-12-20,425000,18.99,4.74,24.96
2019-01-03,426000,4.74,18.99,400.63
2019-02-04,433000,18.99,9.49,49.97
2019-02-11,434000,9.49,18.99,200.11
2019-06-25,445000,18.99,4.74,24.96
2019-07-09,464000,4.74,18.99,400.63
2019-10-27,480000,18.99,6.45,33.97
2019-11-01,443000,6.45,18.99,294.42
2019-11-10,488000,18.99,5.69,29.96
2019-11-12,489000,5.69,18.99,333.74
2019-11-26,491000,18.99,5.69,29.96
2019-12-03,496000,5.69,18.99,333.74
2019-12-19,495000,18.99,4.74,24.96
2020-01-02,504000,4.74,18.99,400.63
2020-01-23,467000,18.99,4.74,24.96
2020-01-27,460000,4.74,18.99,400.63
2020-06-25,481000,18.99,3.79,19.96
2020-07-09,487000,3.79,18.99,501.06
2020-10-29,501000,18.99,6.45,33.97
2020-11-02,504000,6.45,18.99,294.42
2020-11-03,505000,18.99,5.69,29.96
2020-11-10,508000,5.69,18.99,333.74
2020-11-25,506000,18.99,5.69,29.96
2020-12-01,511000,5.69,18.99,333.74
2020-12-22,514000,18.99,4.74,24.96
2021-01-05,535000,4.74,18.99,400.63
2021-02-11,548000,18.99,4.74,24.96
2021-02-15,548000,4.74,18.99,400.63
2021-05-27,536000,18.99,3.79,19.96
2021-05-31,542000,3.79,18.99,501.06
2021-06-24,552000,18.99,5.69,29.96
2021-07-08,551000,5.69,18.99,333.74
2021-10-28,569000,18.99,6.45,33.97
2021-11-01,574000,6.45,18.99,294.42
2021-11-24,575000,18.99,5.69,29.96
2021-11-30,581000,5.69,18.99,333.74
2021-12-22,590000,18.99,4.74,24.96
2022-01-05,599000,4.74,18.99,400.63
2022-01-26,601000,18.99,4.74,24.96
2022-02-03,608000,4.74,18.99,400.63
2022-06-23,622000,18.99,5.69,29.96
2022-07-06,628000,5.69,18.99,333.74
2022-08-01,630000,18.99,3.79,19.96
2022-08-08,637000,3.79,18.99,501.06
