date,Owners,Price,PriceChangeTo,discount
2017-11-22,143000,59.99,29.99,49.99
2017-11-28,154000,29.99,59.99,200.03
2017-12-07,159000,59.99,29.99,49.99
2017-12-09,159000,29.99,59.99,200.03
2017-12-21,175000,59.99,29.99,49.99
2018-01-04,192000,29.99,59.99,200.03
2018-02-14,203000,59.99,29.99,49.99
2018-02-19,206000,29.99,59.99,200.03
2018-06-10,117000,59.99,29.99,49.99
2018-06-17,128000,29.99,59.99,200.03
2018-06-21,121000,59.99,23.99,39.99
2018-07-05,136000,23.99,59.99,250.06
2018-08-07,131000,59.99,23.99,39.99
2018-08-14,149000,23.99,59.99,250.06
2018-11-21,135000,59.99,19.79,32.99
2018-11-27,150000,19.79,59.99,303.13
2018-12-06,144000,59.99,19.79,32.99
2018-12-10,151000,19.79,59.99,303.13
2018-12-20,146000,59.99,19.79,32.99
2019-01-03,153000,19.79,59.99,303.13
2019-02-04,159000,59.99,19.79,32.99
2019-02-11,163000,19.79,59.99,303.13
2019-06-07,184000,59.99,29.99,49.99
2019-06-17,198000,29.99,59.99,200.03
2019-06-25,195000,59.99,19.79,32.99
2019-07-09,223000,19.79,59.99,303.13
2019-07-23,220000,59.99,14.99,24.99
2019-07-30,245000,14.99,59.99,400.2
2019-10-28,253000,59.99,19.79,32.99
2019-11-01,273000,19.79,59.99,303.13
2019-11-26,263000,59.99,14.99,24.99
2019-12-03,303000,14.99,39.99,266.78
2019-12-19,282000,39.99,9.99,24.98
2020-01-02,323000,9.99,39.99,400.3
2020-01-23,271000,39.99,9.99,24.98
2020-01-27,286000,9.99,39.99,400.3
2020-04-30,293000,39.99,19.99,49.99
2020-05-06,298000,19.99,39.99,200.05
2020-06-25,317000,39.99,11.99,29.98
2020-07-09,357000,11.99,39.99,333.53
2020-08-04,381000,39.99,11.99,29.98
2020-08-11,423000,11.99,39.99,333.53
2020-10-29,383000,39.99,19.99,49.99
2020-11-02,473000,19.99,39.99,200.05
2020-11-25,492000,39.99,7.99,19.98
2020-12-01,510000,7.99,39.99,500.5
2020-12-22,550000,39.99,9.99,24.98
2021-01-05,582000,9.99,39.99,400.3
2021-02-11,643000,39.99,9.99,24.98
2021-02-15,643000,9.99,39.99,400.3
2021-04-29,445000,39.99,19.99,49.99
2021-05-06,768000,19.99,39.99,200.05
2021-06-24,827000,39.99,11.99,29.98
2021-07-08,849000,11.99,39.99,333.53
2021-08-10,863000,39.99,11.99,29.98
2021-08-24,877000,11.99,39.99,333.53
2021-10-28,918000,39.99,13.19,32.98
2021-11-01,923000,13.19,39.99,303.18
2021-11-24,937000,39.99,7.99,19.98
2021-12-01,960000,7.99,39.99,500.5
2021-12-21,966000,39.99,7.99,19.98
2022-01-05,980000,7.99,39.99,500.5
2022-01-27,993000,39.99,7.99,19.98
2022-02-03,1002000,7.99,39.99,500.5
2022-06-09,1079000,39.99,7.99,19.98
2022-06-13,1101000,7.99,39.99,500.5
2022-06-23,1095000,39.99,7.99,19.98
2022-07-07,1111000,7.99,39.99,500.5
2022-08-16,556000,39.99,7.99,19.98
2022-08-29,1168000,7.99,39.99,500.5
2022-10-25,1186000,39.99,5.99,14.98
2022-11-01,1236000,5.99,39.99,667.61
