date,Owners,Price,PriceChangeTo,discount
2017-11-10,,0.0,4.99,
2017-12-21,4000,4.99,3.49,69.94
2018-01-04,5000,3.49,4.99,142.98
2018-02-15,9000,4.99,3.49,69.94
2018-02-19,9000,3.49,4.99,142.98
2018-06-21,15000,4.99,3.49,69.94
2018-07-05,16000,3.49,4.99,142.98
2019-02-04,31000,4.99,2.49,49.9
2019-02-11,31000,2.49,4.99,200.4
2019-10-28,39000,4.99,2.49,49.9
2019-11-01,39000,2.49,4.99,200.4
2019-11-10,39000,4.99,2.49,49.9
2019-11-12,39000,2.49,4.99,200.4
2019-11-26,40000,4.99,2.49,49.9
2019-12-03,40000,2.49,4.99,200.4
2019-12-19,43000,4.99,2.49,49.9
2020-01-02,45000,2.49,4.99,200.4
2020-01-23,42000,4.99,2.49,49.9
2020-02-03,44000,2.49,4.99,200.4
2020-03-28,55000,4.99,2.25,45.09
2020-03-30,61000,2.25,4.99,221.78
2020-05-18,59000,4.99,2.24,44.89
2020-05-25,59000,2.24,4.99,222.77
2020-06-25,60000,4.99,2.24,44.89
2020-07-09,63000,2.24,4.99,222.77
2020-08-18,114000,4.99,2.24,44.89
2020-08-24,116000,2.24,4.99,222.77
2020-09-24,120000,4.99,2.24,44.89
2020-09-28,23000,2.24,4.99,222.77
2020-10-26,125000,4.99,1.99,39.88
2020-11-02,129000,1.99,4.99,250.75
2020-11-25,132000,4.99,1.99,39.88
2020-12-01,133000,1.99,4.99,250.75
2020-12-22,137000,4.99,1.74,34.87
2021-01-05,143000,1.74,4.99,286.78
2021-02-11,25000,4.99,1.74,34.87
2021-02-16,25000,1.74,4.99,286.78
2021-02-22,153000,4.99,1.74,34.87
2021-03-01,156000,1.74,4.99,286.78
2021-04-17,162000,4.99,1.69,33.87
2021-05-01,168000,1.69,4.99,295.27
2021-06-03,176000,4.99,1.69,33.87
2021-06-05,177000,1.69,4.99,295.27
2021-06-24,179000,4.99,1.69,33.87
2021-07-08,181000,1.69,4.99,295.27
2021-07-15,182000,4.99,1.69,33.87
2021-07-20,183000,1.69,4.99,295.27
2021-08-31,189000,4.99,1.69,33.87
2021-09-07,190000,1.69,4.99,295.27
2021-09-29,193000,4.99,1.69,33.87
2021-10-04,194000,1.69,4.99,295.27
2021-10-28,196000,4.99,1.69,33.87
2021-11-01,197000,1.69,4.99,295.27
2021-11-24,200000,4.99,1.69,33.87
2021-12-01,201000,1.69,4.99,295.27
2021-12-21,203000,4.99,1.69,33.87
2022-01-05,207000,1.69,4.99,295.27
2022-01-27,35000,4.99,1.69,33.87
2022-02-03,210000,1.69,4.99,295.27
2022-02-14,212000,4.99,1.69,33.87
2022-02-21,214000,1.69,4.99,295.27
2022-04-05,36000,4.99,1.69,33.87
2022-04-12,220000,1.69,4.99,295.27
2022-05-14,225000,4.99,1.69,33.87
2022-05-21,226000,1.69,4.99,295.27
2022-06-23,232000,4.99,0.99,19.84
2022-07-06,238000,0.99,4.99,504.04
2022-07-18,40000,4.99,0.99,19.84
2022-07-25,241000,0.99,4.99,504.04
2022-10-25,246000,4.99,0.99,19.84
