date,Owners,Price,PriceChangeTo,discount
2015-04-01,413000,0.0,9.99,
2015-05-25,420000,9.99,2.49,24.92
2015-06-02,420000,2.49,9.99,401.2
2015-06-11,431000,9.99,1.99,19.92
2015-06-22,421000,1.99,9.99,502.01
2015-08-17,427000,9.99,2.49,24.92
2015-08-24,438000,2.49,9.99,401.2
2015-10-26,457000,9.99,1.99,19.92
2015-11-02,445000,1.99,9.99,502.01
2015-11-25,452000,9.99,1.49,14.91
2015-12-01,450000,1.49,9.99,670.47
2015-12-22,446000,9.99,1.49,14.91
2016-01-04,459000,1.49,9.99,670.47
2016-02-05,471000,9.99,1.99,19.92
2016-02-13,467000,1.99,9.99,502.01
2016-06-23,458000,9.99,1.49,14.91
2016-07-04,460000,1.49,9.99,670.47
2016-11-23,492000,9.99,1.99,19.92
2016-11-29,483000,1.99,9.99,502.01
2016-12-22,493000,9.99,1.99,19.92
2017-01-01,491000,1.99,9.99,502.01
2017-02-09,513000,9.99,4.99,49.95
2017-06-22,560000,4.99,0.99,19.84
2017-07-05,568000,0.99,4.99,504.04
2017-10-23,608000,4.99,0.99,19.84
2017-10-30,598000,0.99,1.24,125.25
2017-11-01,602000,1.24,4.99,402.42
2017-11-22,602000,4.99,0.99,19.84
2017-11-28,595000,0.99,4.99,504.04
2017-12-22,602000,4.99,0.99,19.84
2018-01-04,611000,0.99,4.99,504.04
2018-02-16,584000,4.99,0.99,19.84
2018-02-19,569000,0.99,4.99,504.04
2018-04-09,594000,4.99,0.99,19.84
2018-04-16,588000,0.99,4.99,504.04
2018-06-11,527000,4.99,0.99,19.84
2018-06-18,532000,0.99,4.99,504.04
2018-06-20,523000,4.99,0.99,19.84
2018-07-05,491000,0.99,4.99,504.04
2018-08-20,475000,4.99,0.99,19.84
2018-08-27,495000,0.99,4.99,504.04
2018-10-29,465000,4.99,0.99,19.84
2018-11-01,478000,0.99,4.99,504.04
2018-11-12,467000,4.99,0.99,19.84
2018-11-19,493000,0.99,4.99,504.04
2018-11-21,468000,4.99,0.99,19.84
2018-11-27,465000,0.99,4.99,504.04
2018-12-20,461000,4.99,0.99,19.84
2019-01-03,474000,0.99,4.99,504.04
2019-02-04,468000,4.99,0.99,19.84
2019-02-11,470000,0.99,4.99,504.04
2019-02-18,466000,4.99,0.99,19.84
2019-02-25,475000,0.99,4.99,504.04
2019-06-25,481000,4.99,0.99,19.84
2019-07-08,482000,0.99,4.99,504.04
2019-08-12,485000,4.99,0.99,19.84
2019-08-19,491000,0.99,4.99,504.04
2019-10-27,487000,4.99,0.99,19.84
2019-11-01,488000,0.99,4.99,504.04
2019-11-26,489000,4.99,0.99,19.84
2019-12-03,489000,0.99,4.99,504.04
2019-12-19,489000,4.99,0.99,19.84
2020-01-02,492000,0.99,4.99,504.04
2020-01-23,453000,4.99,0.99,19.84
2020-01-27,446000,0.99,4.99,504.04
2020-03-23,442000,4.99,0.99,19.84
2020-03-30,442000,0.99,4.99,504.04
2020-05-10,443000,4.99,1.24,24.85
2020-05-18,445000,1.24,4.99,402.42
2020-06-25,446000,4.99,0.99,19.84
2020-07-09,449000,0.99,4.99,504.04
2020-08-10,451000,4.99,1.24,24.85
2020-08-17,453000,1.24,4.99,402.42
2020-10-29,244000,4.99,1.24,24.85
2020-11-02,458000,1.24,4.99,402.42
2020-11-25,461000,4.99,1.24,24.85
2020-12-01,461000,1.24,4.99,402.42
2020-12-22,460000,4.99,0.99,19.84
2021-01-05,461000,0.99,4.99,504.04
2021-02-12,461000,4.99,0.99,19.84
2021-02-15,461000,0.99,1.24,125.25
2021-02-22,463000,1.24,4.99,402.42
2021-03-25,429000,4.99,0.99,19.84
2021-03-29,429000,0.99,4.99,504.04
2021-04-05,429000,4.99,1.24,24.85
2021-04-12,430000,1.24,4.99,402.42
2021-05-24,430000,4.99,1.24,24.85
2021-05-31,431000,1.24,4.99,402.42
2021-06-24,431000,4.99,0.99,19.84
2021-07-08,432000,0.99,4.99,504.04
2021-07-12,432000,4.99,1.24,24.85
2021-07-19,432000,1.24,4.99,402.42
2021-09-06,433000,4.99,1.24,24.85
2021-09-13,433000,1.24,4.99,402.42
2021-10-28,434000,4.99,1.24,24.85
2021-11-01,434000,1.24,4.99,402.42
2021-11-24,434000,4.99,1.24,24.85
2021-11-30,434000,1.24,4.99,402.42
2021-12-22,436000,4.99,1.24,24.85
2022-01-05,437000,1.24,4.99,402.42
2022-01-26,437000,4.99,1.24,24.85
2022-02-03,438000,1.24,4.99,402.42
2022-02-14,438000,4.99,1.24,24.85
2022-02-20,439000,1.24,4.99,402.42
2022-02-27,439000,4.99,1.24,24.85
2022-03-07,440000,1.24,4.99,402.42
2022-05-09,443000,4.99,1.24,24.85
2022-05-16,444000,1.24,4.99,402.42
2022-06-23,446000,4.99,0.99,19.84
2022-07-07,446000,0.99,4.99,504.04
2022-08-15,449000,4.99,1.24,24.85
2022-08-22,450000,1.24,4.99,402.42
