date,Owners,Price,PriceChangeTo,discount
2015-11-25,13000,24.99,18.74,74.99
2015-12-01,16000,18.74,24.99,133.35
2015-12-22,23000,24.99,18.74,74.99
2016-01-06,35000,18.74,24.99,133.35
2016-02-05,45000,24.99,12.49,49.98
2016-02-12,47000,12.49,24.99,200.08
2016-06-23,77000,24.99,8.74,34.97
2016-07-04,91000,8.74,24.99,285.93
2016-11-23,187000,24.99,14.99,59.98
2016-11-29,186000,14.99,24.99,166.71
2016-12-22,190000,24.99,14.99,59.98
2017-01-02,204000,14.99,24.99,166.71
2017-06-22,238000,24.99,12.49,49.98
2017-07-05,250000,12.49,24.99,200.08
2017-10-26,274000,24.99,17.49,69.99
2017-11-01,274000,17.49,24.99,142.88
2017-11-23,282000,24.99,13.74,54.98
2017-11-28,286000,13.74,24.99,181.88
2017-12-21,292000,24.99,12.49,49.98
2018-01-04,302000,12.49,24.99,200.08
2018-02-15,296000,24.99,12.49,49.98
2018-02-19,296000,12.49,24.99,200.08
2018-06-21,271000,24.99,12.49,49.98
2018-07-05,266000,12.49,24.99,200.08
2018-08-02,269000,24.99,12.49,49.98
2018-08-06,267000,12.49,24.99,200.08
2018-10-29,267000,24.99,17.49,69.99
2018-11-01,267000,17.49,24.99,142.88
2018-11-21,266000,24.99,14.99,59.98
2018-11-27,268000,14.99,24.99,166.71
2018-12-20,269000,24.99,12.49,49.98
2019-01-03,270000,12.49,24.99,200.08
2019-02-04,268000,24.99,12.49,49.98
2019-02-11,269000,12.49,24.99,200.08
2019-03-07,270000,24.99,12.49,49.98
2019-03-11,266000,12.49,24.99,200.08
2019-06-25,265000,24.99,9.99,39.98
2019-07-09,274000,9.99,24.99,250.15
2019-08-01,275000,24.99,9.99,39.98
2019-08-05,275000,9.99,24.99,250.15
2019-10-27,299000,24.99,13.74,54.98
2019-11-01,286000,13.74,24.99,181.88
2019-11-20,285000,24.99,12.49,49.98
2019-11-25,295000,12.49,24.99,200.08
2019-11-26,290000,24.99,12.49,49.98
2019-12-03,294000,12.49,24.99,200.08
2019-12-19,309000,24.99,12.49,49.98
2020-01-02,355000,12.49,24.99,200.08
2020-01-23,295000,24.99,12.49,49.98
2020-01-26,338000,12.49,24.99,200.08
2020-04-16,299000,24.99,12.49,49.98
2020-04-20,310000,12.49,24.99,200.08
2020-06-25,322000,24.99,12.49,49.98
2020-07-09,317000,12.49,24.99,200.08
2020-10-15,330000,24.99,12.49,49.98
2020-10-18,335000,12.49,24.99,200.08
2020-10-29,332000,24.99,13.74,54.98
2020-11-02,335000,13.74,24.99,181.88
2020-11-25,337000,24.99,12.49,49.98
2020-12-01,335000,12.49,24.99,200.08
2020-12-22,113000,24.99,12.49,49.98
2021-01-05,341000,12.49,24.99,200.08
2021-02-12,343000,24.99,13.74,54.98
2021-02-15,343000,13.74,24.99,181.88
2021-03-25,337000,24.99,12.49,49.98
2021-03-29,339000,12.49,24.99,200.08
2021-04-22,339000,24.99,9.99,39.98
2021-04-26,341000,9.99,24.99,250.15
2021-06-24,345000,24.99,12.49,49.98
2021-07-08,117000,12.49,24.99,200.08
2021-10-14,355000,24.99,12.49,49.98
2021-10-17,358000,12.49,24.99,200.08
2021-10-28,357000,24.99,12.49,49.98
2021-11-01,359000,12.49,24.99,200.08
2021-11-24,360000,24.99,13.74,54.98
2021-12-01,360000,13.74,24.99,181.88
2021-12-22,362000,24.99,12.49,49.98
2022-01-05,362000,12.49,24.99,200.08
2022-01-26,362000,24.99,11.24,44.98
2022-02-02,363000,11.24,24.99,222.33
2022-02-28,364000,24.99,12.49,49.98
2022-03-07,364000,12.49,24.99,200.08
2022-04-28,366000,24.99,9.99,39.98
2022-05-02,366000,9.99,24.99,250.15
2022-06-22,368000,24.99,12.49,49.98
2022-07-07,368000,12.49,24.99,200.08
2022-08-26,371000,24.99,11.24,44.98
2022-09-07,371000,11.24,24.99,222.33
2022-10-19,373000,24.99,12.49,49.98
