date,Owners,Price,PriceChangeTo,discount
2015-11-05,,0.0,19.99,
2015-11-06,9000,19.99,14.99,74.99
2015-11-12,12000,14.99,19.99,133.36
2015-11-25,13000,19.99,13.99,69.98
2015-12-01,14000,13.99,19.99,142.89
2015-12-22,14000,19.99,9.99,49.97
2016-01-04,19000,9.99,19.99,200.1
2016-02-05,19000,19.99,12.99,64.98
2016-02-12,18000,12.99,19.99,153.89
2016-04-28,22000,19.99,9.99,49.97
2016-05-02,,9.99,19.99,200.1
2016-06-23,23000,19.99,9.99,49.97
2016-07-04,22000,9.99,19.99,200.1
2016-07-29,22000,19.99,9.99,49.97
2016-07-31,22000,9.99,19.99,200.1
2016-09-01,25000,19.99,6.79,33.97
2016-09-05,28000,6.79,19.99,294.4
2016-10-20,29000,19.99,6.79,33.97
2016-10-24,30000,6.79,19.99,294.4
2016-11-23,31000,19.99,7.99,39.97
2016-11-29,32000,7.99,19.99,250.19
2016-12-22,34000,19.99,7.99,39.97
2017-01-02,38000,7.99,19.99,250.19
2017-03-30,36000,19.99,9.99,49.97
2017-04-03,36000,9.99,19.99,200.1
2017-06-22,36000,19.99,7.99,39.97
2017-07-05,38000,7.99,19.99,250.19
2017-11-07,40000,19.99,7.99,39.97
2017-11-11,39000,7.99,19.99,250.19
2017-11-22,40000,19.99,7.99,39.97
2017-11-28,41000,7.99,19.99,250.19
2017-12-21,40000,19.99,7.99,39.97
2018-01-04,39000,7.99,19.99,250.19
2018-02-07,41000,19.99,7.99,39.97
2018-02-15,42000,7.99,19.99,250.19
2018-04-16,42000,19.99,7.99,39.97
2018-04-25,42000,7.99,19.99,250.19
2018-06-21,36000,19.99,7.99,39.97
2018-07-05,37000,7.99,19.99,250.19
2018-08-13,37000,19.99,7.99,39.97
2018-08-20,37000,7.99,19.99,250.19
2018-10-02,37000,19.99,7.99,39.97
2018-10-05,38000,7.99,19.99,250.19
2018-11-21,38000,19.99,7.99,39.97
2018-11-27,38000,7.99,19.99,250.19
2018-12-20,38000,19.99,7.99,39.97
2019-01-03,39000,7.99,19.99,250.19
2019-02-04,39000,19.99,7.99,39.97
2019-02-11,39000,7.99,19.99,250.19
2019-04-29,39000,19.99,7.99,39.97
2019-05-06,40000,7.99,19.99,250.19
2019-06-25,41000,19.99,7.99,39.97
2019-07-09,41000,7.99,19.99,250.19
2019-11-26,43000,19.99,7.99,39.97
2019-12-03,43000,7.99,19.99,250.19
2019-12-12,43000,19.99,7.99,39.97
2019-12-16,44000,7.99,19.99,250.19
2019-12-19,44000,19.99,7.99,39.97
2020-01-02,44000,7.99,19.99,250.19
2020-01-23,40000,19.99,7.99,39.97
2020-01-26,41000,7.99,19.99,250.19
2020-04-30,41000,19.99,7.99,39.97
2020-05-06,41000,7.99,19.99,250.19
2020-06-25,42000,19.99,7.99,39.97
2020-07-09,42000,7.99,19.99,250.19
2020-08-20,43000,19.99,7.99,39.97
2020-08-24,53000,7.99,19.99,250.19
2020-09-24,43000,19.99,7.99,39.97
2020-09-28,43000,7.99,19.99,250.19
2020-11-25,44000,19.99,7.99,39.97
2020-12-01,44000,7.99,19.99,250.19
2020-12-22,44000,19.99,6.99,34.97
2021-01-05,45000,6.99,19.99,285.98
2021-02-11,45000,19.99,6.99,34.97
2021-02-17,45000,6.99,19.99,285.98
2021-03-25,45000,19.99,6.99,34.97
2021-03-29,45000,6.99,19.99,285.98
2021-04-29,46000,19.99,6.99,34.97
2021-05-06,46000,6.99,19.99,285.98
2021-06-24,47000,19.99,6.99,34.97
2021-07-08,48000,6.99,19.99,285.98
2021-07-19,48000,19.99,6.99,34.97
2021-07-26,48000,6.99,19.99,285.98
2021-10-28,49000,19.99,6.99,34.97
2021-11-01,50000,6.99,19.99,285.98
2021-11-24,50000,19.99,6.99,34.97
2021-12-01,50000,6.99,19.99,285.98
2021-12-09,50000,19.99,6.99,34.97
2021-12-13,50000,6.99,19.99,285.98
2021-12-22,50000,19.99,6.99,34.97
2022-01-05,51000,6.99,19.99,285.98
2022-01-26,51000,19.99,6.99,34.97
2022-02-03,51000,6.99,19.99,285.98
2022-02-28,51000,19.99,6.99,34.97
2022-03-07,51000,6.99,19.99,285.98
2022-04-27,52000,19.99,6.99,34.97
2022-05-09,53000,6.99,19.99,285.98
2022-06-22,53000,19.99,6.99,34.97
2022-07-07,54000,6.99,19.99,285.98
