date,Owners,Price,PriceChangeTo,discount
2017-08-01,3000,0.0,17.99,
2017-09-26,26000,17.99,19.99,111.12
2017-10-26,44000,19.99,14.99,74.99
2017-11-01,46000,14.99,19.99,133.36
2017-11-22,51000,19.99,14.99,74.99
2017-11-28,56000,14.99,19.99,133.36
2017-12-21,61000,19.99,14.99,74.99
2018-01-04,68000,14.99,19.99,133.36
2018-01-18,72000,19.99,14.99,74.99
2018-01-22,78000,14.99,19.99,133.36
2018-02-15,79000,19.99,14.99,74.99
2018-02-19,84000,14.99,19.99,133.36
2018-03-28,85000,19.99,14.99,74.99
2018-04-10,87000,14.99,19.99,133.36
2018-06-21,96000,19.99,13.99,69.98
2018-07-05,105000,13.99,19.99,142.89
2018-09-24,123000,19.99,14.99,74.99
2018-10-01,125000,14.99,19.99,133.36
2018-10-29,129000,19.99,13.99,69.98
2018-11-01,130000,13.99,19.99,142.89
2018-11-21,132000,19.99,9.99,49.97
2018-11-27,142000,9.99,19.99,200.1
2018-12-20,142000,19.99,9.99,49.97
2019-01-03,145000,9.99,19.99,200.1
2019-02-04,146000,19.99,9.99,49.97
2019-02-11,148000,9.99,19.99,200.1
2019-06-25,155000,19.99,15.99,79.99
2019-07-09,158000,15.99,19.99,125.02
2019-10-28,159000,19.99,9.99,49.97
2019-11-01,160000,9.99,19.99,200.1
2019-11-26,161000,19.99,9.99,49.97
2019-12-03,162000,9.99,19.99,200.1
2019-12-19,161000,19.99,9.99,49.97
2020-01-02,165000,9.99,19.99,200.1
2020-01-23,151000,19.99,9.99,49.97
2020-01-27,149000,9.99,19.99,200.1
2020-02-17,147000,19.99,9.99,49.97
2020-02-24,148000,9.99,19.99,200.1
2020-03-17,148000,19.99,9.99,49.97
2020-03-24,150000,9.99,19.99,200.1
2020-05-11,150000,19.99,9.99,49.97
2020-05-18,154000,9.99,19.99,200.1
2020-06-24,153000,19.99,9.99,49.97
2020-07-09,110000,9.99,19.99,200.1
2020-07-23,156000,19.99,5.99,29.96
2020-07-27,173000,5.99,19.99,333.72
2020-10-29,133000,19.99,9.99,49.97
2020-11-02,175000,9.99,19.99,200.1
2020-11-25,175000,19.99,9.99,49.97
2020-12-01,179000,9.99,19.99,200.1
2020-12-22,182000,19.99,9.99,49.97
2021-01-05,188000,9.99,19.99,200.1
2021-02-12,196000,19.99,9.99,49.97
2021-02-14,196000,9.99,19.99,200.1
2021-03-25,201000,19.99,9.99,49.97
2021-04-07,206000,9.99,19.99,200.1
2021-05-27,214000,19.99,5.99,29.96
2021-05-31,224000,5.99,19.99,333.72
2021-06-24,224000,19.99,9.99,49.97
2021-07-08,229000,9.99,19.99,200.1
2021-09-09,242000,19.99,9.99,49.97
2021-09-22,251000,9.99,19.99,200.1
2021-10-28,258000,19.99,9.99,49.97
2021-11-01,263000,9.99,19.99,200.1
2021-11-24,266000,19.99,9.99,49.97
2021-12-01,271000,9.99,19.99,200.1
2021-12-21,273000,19.99,9.99,49.97
2022-01-05,277000,9.99,19.99,200.1
2022-01-27,274000,19.99,9.99,49.97
2022-02-03,277000,9.99,19.99,200.1
2022-03-10,280000,19.99,9.99,49.97
2022-03-17,287000,9.99,19.99,200.1
2022-04-15,287000,19.99,9.99,49.97
2022-04-22,293000,9.99,19.99,200.1
2022-06-02,298000,19.99,4.99,24.96
2022-06-06,321000,4.99,19.99,400.6
2022-06-23,304000,19.99,9.99,49.97
2022-07-06,306000,9.99,19.99,200.1
2022-08-04,228000,19.99,9.99,49.97
2022-08-16,307000,9.99,19.99,200.1
2022-09-22,306000,19.99,9.99,49.97
2022-09-27,309000,9.99,19.99,200.1
2022-10-25,308000,19.99,9.99,49.97
