date,Owners,Price,PriceChangeTo,discount
2015-04-02,79000,0.0,9.99,
2015-05-25,79000,9.99,1.99,19.92
2015-06-01,78000,1.99,9.99,502.01
2015-06-11,80000,9.99,2.99,29.93
2015-06-15,83000,2.99,0.99,33.11
2015-06-17,82000,0.99,2.99,302.02
2015-06-22,83000,2.99,9.99,334.11
2015-08-24,86000,9.99,1.99,19.92
2015-08-31,87000,1.99,9.99,502.01
2015-10-26,90000,9.99,1.99,19.92
2015-11-02,93000,1.99,9.99,502.01
2015-11-25,88000,9.99,1.99,19.92
2015-12-01,89000,1.99,9.99,502.01
2015-12-22,90000,9.99,1.99,19.92
2016-01-04,92000,1.99,9.99,502.01
2016-01-18,92000,9.99,2.99,29.93
2016-01-25,90000,2.99,9.99,334.11
2016-02-05,101000,9.99,3.19,31.93
2016-02-12,96000,3.19,9.99,313.17
2016-03-21,91000,9.99,2.99,29.93
2016-03-29,96000,2.99,9.99,334.11
2016-05-23,93000,9.99,2.99,29.93
2016-05-30,93000,2.99,9.99,334.11
2016-06-23,93000,9.99,2.99,29.93
2016-07-04,96000,2.99,9.99,334.11
2016-08-08,96000,9.99,2.99,29.93
2016-08-15,101000,2.99,9.99,334.11
2016-10-10,103000,9.99,3.99,39.94
2016-10-17,100000,3.99,9.99,250.38
2016-11-17,104000,9.99,2.5,25.03
2016-11-19,107000,2.5,9.99,399.6
2016-11-23,106000,9.99,2.99,29.93
2016-11-29,102000,2.99,9.99,334.11
2016-12-22,108000,9.99,2.99,29.93
2017-01-02,109000,2.99,9.99,334.11
2017-01-23,102000,9.99,2.99,29.93
2017-01-30,100000,2.99,9.99,334.11
2017-03-27,102000,9.99,2.99,29.93
2017-04-03,107000,2.99,9.99,334.11
2017-05-29,111000,9.99,2.99,29.93
2017-06-05,109000,2.99,9.99,334.11
2017-06-22,107000,9.99,2.99,29.93
2017-07-05,110000,2.99,9.99,334.11
2017-08-21,114000,9.99,2.99,29.93
2017-08-28,116000,2.99,9.99,334.11
2017-10-23,110000,9.99,2.99,29.93
2017-10-29,114000,2.99,7.99,267.22
2017-11-01,115000,7.99,9.99,125.03
2017-11-23,112000,9.99,2.99,29.93
2017-11-28,109000,2.99,9.99,334.11
2017-12-21,112000,9.99,2.99,29.93
2018-01-04,118000,2.99,9.99,334.11
2018-01-29,112000,9.99,2.99,29.93
2018-02-05,107000,2.99,9.99,334.11
2018-04-10,118000,9.99,2.99,29.93
2018-04-16,113000,2.99,9.99,334.11
2018-06-11,109000,9.99,2.99,29.93
2018-06-18,108000,2.99,9.99,334.11
2018-06-20,109000,9.99,2.99,29.93
2018-07-05,110000,2.99,9.99,334.11
2018-09-03,110000,9.99,2.99,29.93
2018-09-10,110000,2.99,9.99,334.11
2018-11-05,111000,9.99,2.99,29.93
2018-11-12,111000,2.99,9.99,334.11
2018-11-21,112000,9.99,2.99,29.93
2018-11-27,112000,2.99,9.99,334.11
2018-12-20,112000,9.99,2.99,29.93
2019-01-03,112000,2.99,9.99,334.11
2019-02-04,112000,9.99,2.99,29.93
2019-02-18,112000,2.99,9.99,334.11
2019-02-19,111000,9.99,2.49,24.92
2019-02-21,111000,2.49,9.99,401.2
2019-05-13,113000,9.99,2.99,29.93
2019-05-28,117000,2.99,9.99,334.11
2019-06-25,116000,9.99,2.99,29.93
2019-07-09,116000,2.99,9.99,334.11
2019-08-05,115000,9.99,2.99,29.93
2019-08-12,59000,2.99,9.99,334.11
2019-10-07,114000,9.99,2.99,29.93
2019-10-14,114000,2.99,9.99,334.11
2019-10-27,114000,9.99,2.99,29.93
2019-11-01,114000,2.99,9.99,334.11
2019-11-26,111000,9.99,2.99,29.93
2019-12-03,111000,2.99,9.99,334.11
2019-12-19,110000,9.99,2.99,29.93
2020-01-02,115000,2.99,9.99,334.11
2020-01-13,114000,9.99,2.99,29.93
2020-01-20,109000,2.99,9.99,334.11
2020-01-23,105000,9.99,2.99,29.93
2020-01-27,103000,2.99,9.99,334.11
2020-03-09,100000,9.99,2.99,29.93
2020-03-15,25000,2.99,9.99,334.11
2020-05-10,99000,9.99,2.99,29.93
2020-05-18,99000,2.99,9.99,334.11
2020-05-21,99000,9.99,2.99,29.93
2020-05-23,100000,2.99,9.99,334.11
2020-06-25,98000,9.99,2.99,29.93
2020-07-09,97000,2.99,9.99,334.11
2020-08-24,96000,9.99,2.99,29.93
2020-08-31,96000,2.99,9.99,334.11
2020-09-23,95000,9.99,2.99,29.93
2020-09-25,96000,2.99,9.99,334.11
