date,Owners,Price,PriceChangeTo,discount
2016-03-01,,4.49,4.99,111.14
2016-04-28,3000,4.99,2.49,49.9
2016-05-09,3000,2.49,4.99,200.4
2016-05-23,4000,4.99,1.59,31.86
2016-05-30,4000,1.59,4.99,313.84
2016-06-23,7000,4.99,0.49,9.82
2016-07-11,11000,0.49,4.99,1018.37
2016-07-19,10000,4.99,1.99,39.88
2016-07-25,11000,1.99,0.89,44.72
2016-08-01,12000,0.89,1.99,223.6
2016-08-10,12000,1.99,1.19,59.8
2016-08-17,12000,1.19,1.99,167.23
2016-10-12,25000,1.99,0.5,25.13
2016-10-26,27000,0.5,1.99,398.0
2016-10-28,27000,1.99,0.49,24.62
2016-11-14,30000,0.49,1.99,406.12
2016-11-23,28000,1.99,0.49,24.62
2016-11-29,29000,0.49,1.99,406.12
2016-12-22,28000,1.99,0.49,24.62
2017-01-02,32000,0.49,1.99,406.12
2017-01-16,32000,1.99,0.98,49.25
2017-01-30,32000,0.98,0.49,50.0
2017-02-13,34000,0.49,1.99,406.12
2017-03-27,36000,1.99,0.98,49.25
2017-03-30,37000,0.98,0.49,50.0
2017-04-03,37000,0.49,1.99,406.12
2017-04-05,38000,1.99,0.49,24.62
2017-04-24,35000,0.49,1.99,406.12
2017-06-22,41000,1.99,0.49,24.62
2017-07-19,49000,0.49,1.99,406.12
2017-08-28,50000,1.99,0.49,24.62
2017-09-04,52000,0.49,1.99,406.12
2017-09-14,54000,1.99,0.98,49.25
2017-09-22,52000,0.98,0.49,50.0
2017-10-06,51000,0.49,1.99,406.12
2017-10-27,56000,1.99,0.49,24.62
2017-11-01,55000,0.49,0.99,202.04
2017-11-22,55000,0.99,0.49,49.49
2017-11-29,57000,0.49,0.99,202.04
2017-12-01,56000,0.99,0.49,49.49
2017-12-15,57000,0.49,0.99,202.04
2017-12-21,58000,0.99,0.49,49.49
2018-01-04,59000,0.49,0.98,200.0
2018-01-18,60000,0.98,0.99,101.02
2018-02-15,64000,0.99,0.49,49.49
2018-03-04,64000,0.49,0.99,202.04
2018-03-15,63000,0.99,0.5,50.51
2018-03-29,70000,0.5,0.99,198.0
2018-05-10,66000,0.99,0.49,49.49
2018-05-24,69000,0.49,0.99,202.04
2018-05-27,70000,0.99,0.49,49.49
2018-05-29,72000,0.49,0.99,202.04
2018-05-30,73000,0.99,0.49,49.49
2018-05-31,74000,0.49,0.99,202.04
2018-06-01,74000,0.99,0.49,49.49
2018-06-02,74000,0.49,0.99,202.04
2018-06-04,74000,0.99,0.49,49.49
2018-06-05,75000,0.49,0.99,202.04
2018-06-06,76000,0.99,0.49,49.49
2018-06-08,78000,0.49,0.99,202.04
2018-06-09,78000,0.99,0.49,49.49
2018-06-10,78000,0.49,0.99,202.04
2018-06-21,82000,0.99,0.49,49.49
2018-07-05,86000,0.49,0.99,202.04
2018-07-19,88000,0.99,0.49,49.49
2018-08-02,90000,0.49,0.99,202.04
2018-08-06,92000,0.99,0.49,49.49
2018-08-07,95000,0.49,0.99,202.04
2018-08-10,97000,0.99,0.49,49.49
2018-08-14,102000,0.49,0.99,202.04
2018-08-16,102000,0.99,0.49,49.49
2018-08-18,99000,0.49,0.99,202.04
2018-09-27,106000,0.99,0.49,49.49
2018-10-11,109000,0.49,0.99,202.04
2018-10-14,109000,0.99,0.49,49.49
2018-10-16,111000,0.49,0.99,202.04
2018-10-17,111000,0.99,0.49,49.49
2018-10-18,117000,0.49,0.99,202.04
