date,Owners,Price,PriceChangeTo,discount
2018-02-08,66000,49.99,34.99,69.99
2018-02-12,68000,34.99,49.99,142.87
2018-02-15,70000,49.99,34.99,69.99
2018-02-19,76000,34.99,49.99,142.87
2018-06-21,91000,49.99,24.99,49.99
2018-07-05,97000,24.99,49.99,200.04
2018-07-24,96000,49.99,24.99,49.99
2018-07-27,101000,24.99,49.99,200.04
2018-11-01,109000,49.99,19.99,39.99
2018-11-05,121000,19.99,49.99,250.08
2018-11-21,118000,49.99,19.99,39.99
2018-11-27,131000,19.99,49.99,250.08
2018-12-20,129000,49.99,19.99,39.99
2019-01-03,136000,19.99,49.99,250.08
2019-01-23,139000,49.99,24.99,49.99
2019-01-25,140000,24.99,49.99,200.04
2019-02-04,140000,49.99,19.99,39.99
2019-02-11,144000,19.99,49.99,250.08
2019-04-29,157000,49.99,19.99,39.99
2019-05-06,159000,19.99,49.99,250.08
2019-06-25,173000,49.99,12.49,24.98
2019-07-09,193000,12.49,49.99,400.24
2019-07-16,188000,49.99,12.49,24.98
2019-07-19,201000,12.49,49.99,400.24
2019-09-05,197000,49.99,12.49,24.98
2019-09-09,210000,12.49,49.99,400.24
2019-11-10,216000,49.99,12.49,24.98
2019-11-12,218000,12.49,49.99,400.24
2019-11-26,218000,49.99,12.49,24.98
2019-12-03,223000,12.49,49.99,400.24
2019-12-19,224000,49.99,12.49,24.98
2020-01-02,228000,12.49,49.99,400.24
2020-01-23,207000,49.99,12.49,24.98
2020-01-27,205000,12.49,49.99,400.24
2020-04-30,206000,49.99,12.49,24.98
2020-05-06,211000,12.49,49.99,400.24
2020-05-19,209000,49.99,12.49,24.98
2020-05-22,222000,12.49,49.99,400.24
2020-06-19,214000,49.99,12.49,24.98
2020-07-09,226000,12.49,49.99,400.24
2020-09-24,229000,49.99,9.99,19.98
2020-09-28,245000,9.99,49.99,500.4
2020-09-29,244000,49.99,9.99,19.98
2020-10-01,223000,9.99,49.99,500.4
2020-11-25,215000,49.99,12.49,24.98
2020-12-01,245000,12.49,49.99,400.24
2020-12-22,241000,49.99,12.49,24.98
2021-01-05,100000,12.49,49.99,400.24
2021-02-11,248000,49.99,12.49,24.98
2021-02-14,248000,12.49,49.99,400.24
2021-04-29,251000,49.99,12.49,24.98
2021-05-10,304000,12.49,49.99,400.24
2021-05-27,265000,49.99,12.49,24.98
2021-05-31,294000,12.49,49.99,400.24
2021-06-18,273000,49.99,12.49,24.98
2021-07-08,306000,12.49,49.99,400.24
2021-09-13,287000,49.99,7.49,14.98
2021-09-17,347000,7.49,49.99,667.42
2021-09-29,309000,49.99,7.49,14.98
2021-10-04,328000,7.49,49.99,667.42
2021-11-24,305000,49.99,12.49,24.98
2021-12-01,316000,12.49,49.99,400.24
2021-12-21,308000,49.99,12.49,24.98
2022-01-05,326000,12.49,49.99,400.24
2022-01-27,320000,49.99,12.49,24.98
2022-02-03,333000,12.49,49.99,400.24
2022-05-26,332000,49.99,7.49,14.98
2022-05-29,376000,7.49,49.99,667.42
2022-06-23,334000,49.99,7.49,14.98
2022-07-06,347000,7.49,49.99,667.42
2022-09-06,337000,49.99,7.49,14.98
2022-09-12,375000,7.49,49.99,667.42
2022-10-10,341000,49.99,7.49,14.98
2022-10-17,360000,7.49,49.99,667.42
