date,Owners,Price,PriceChangeTo,discount
2015-05-18,56000,3.99,1.59,39.85
2015-05-25,54000,1.59,3.99,250.94
2015-06-13,53000,3.99,1.19,29.82
2015-06-22,53000,1.19,3.99,335.29
2015-07-22,56000,3.99,1.19,29.82
2015-07-27,57000,1.19,3.99,335.29
2015-09-28,180000,3.99,1.99,49.87
2015-10-05,188000,1.99,3.99,200.5
2015-10-30,229000,3.99,0.39,9.77
2015-11-02,230000,0.39,3.99,1023.08
2015-11-25,228000,3.99,0.59,14.79
2015-12-01,236000,0.59,3.99,676.27
2015-12-07,231000,3.99,0.59,14.79
2015-12-14,236000,0.59,3.99,676.27
2015-12-22,239000,3.99,0.79,19.8
2016-01-04,244000,0.79,3.99,505.06
2016-02-05,291000,3.99,0.59,14.79
2016-02-12,278000,0.59,3.99,676.27
2016-02-15,285000,3.99,0.79,19.8
2016-02-22,288000,0.79,3.99,505.06
2016-04-18,280000,3.99,0.79,19.8
2016-04-25,278000,0.79,3.99,505.06
2016-06-23,291000,3.99,0.79,19.8
2016-07-05,284000,0.79,0.99,125.32
2016-07-11,292000,0.99,3.99,403.03
2016-09-05,282000,3.99,0.79,19.8
2016-09-12,292000,0.79,3.99,505.06
2016-10-28,291000,3.99,0.99,24.81
2016-11-01,294000,0.99,3.99,403.03
2016-11-07,305000,3.99,0.79,19.8
2016-11-14,311000,0.79,3.99,505.06
2016-11-23,309000,3.99,0.59,14.79
2016-11-29,296000,0.59,3.99,676.27
2016-12-22,296000,3.99,0.79,19.8
2017-01-02,294000,0.79,3.99,505.06
2017-01-16,299000,3.99,0.79,19.8
2017-01-23,299000,0.79,3.99,505.06
2017-03-20,298000,3.99,0.79,19.8
2017-03-27,299000,0.79,3.99,505.06
2017-05-22,297000,3.99,0.79,19.8
2017-05-29,302000,0.79,3.99,505.06
2017-06-22,300000,3.99,0.99,24.81
2017-07-05,303000,0.99,3.99,403.03
2017-07-31,303000,3.99,0.79,19.8
2017-08-07,302000,0.79,3.99,505.06
2017-10-01,305000,3.99,0.51,12.78
2017-10-09,302000,0.51,3.99,782.35
2017-10-26,302000,3.99,0.79,19.8
2017-11-01,301000,0.79,3.99,505.06
2017-11-23,303000,3.99,0.49,12.28
2017-11-29,307000,0.49,3.99,814.29
2017-12-05,292000,3.99,0.79,19.8
