date,Owners,Price,PriceChangeTo,discount
2015-04-02,,0.0,8.99,
2015-04-09,8000,8.99,9.99,111.12
2015-06-11,10000,9.99,8.99,89.99
2015-06-22,14000,8.99,9.99,111.12
2015-07-17,17000,9.99,6.69,66.97
2015-07-19,17000,6.69,9.99,149.33
2015-10-12,21000,9.99,7.49,74.97
2015-10-19,21000,7.49,9.99,133.38
2015-11-25,23000,9.99,6.99,69.97
2015-12-01,27000,6.99,9.99,142.92
2016-01-04,29000,9.99,6.49,64.96
2016-01-11,28000,6.49,9.99,153.93
2016-02-05,31000,9.99,6.99,69.97
2016-02-13,29000,6.99,9.99,142.92
2016-03-28,31000,9.99,5.99,59.96
2016-04-04,33000,5.99,9.99,166.78
2016-06-23,32000,9.99,4.99,49.95
2016-07-04,32000,4.99,9.99,200.2
2016-10-03,36000,9.99,4.99,49.95
2016-10-10,38000,4.99,9.99,200.2
2016-10-28,38000,9.99,4.99,49.95
2016-11-01,40000,4.99,9.99,200.2
2016-11-23,40000,9.99,4.49,44.94
2016-11-29,41000,4.49,9.99,222.49
2016-12-22,41000,9.99,3.99,39.94
2017-01-02,44000,3.99,9.99,250.38
2017-02-17,44000,9.99,4.99,49.95
2017-02-24,43000,4.99,9.99,200.2
2017-06-22,60000,9.99,3.39,33.93
2017-07-05,58000,3.39,9.99,294.69
2017-09-13,63000,9.99,14.99,150.05
2017-10-27,63000,14.99,3.74,24.95
2017-11-01,65000,3.74,14.99,400.8
2017-11-22,63000,14.99,7.49,49.97
2017-11-28,63000,7.49,14.99,200.13
2017-12-21,68000,14.99,3.74,24.95
2018-01-04,65000,3.74,14.99,400.8
2018-04-15,66000,14.99,5.09,33.96
2018-04-25,70000,5.09,14.99,294.5
2018-06-21,62000,14.99,5.09,33.96
2018-07-05,62000,5.09,14.99,294.5
2018-10-30,65000,14.99,5.09,33.96
2018-11-01,65000,5.09,14.99,294.5
2018-11-21,66000,14.99,7.49,49.97
2018-11-27,66000,7.49,14.99,200.13
2018-12-20,67000,14.99,3.74,24.95
2019-01-03,69000,3.74,14.99,400.8
2019-02-05,70000,14.99,7.49,49.97
2019-02-11,72000,7.49,14.99,200.13
2019-06-25,95000,14.99,5.09,33.96
2019-07-09,92000,5.09,14.99,294.5
2019-07-18,89000,14.99,4.49,29.95
2019-07-22,86000,4.49,14.99,333.85
2019-10-17,103000,14.99,5.09,33.96
2019-10-20,108000,5.09,14.99,294.5
2019-10-27,106000,14.99,5.09,33.96
2019-11-01,108000,5.09,14.99,294.5
2019-11-27,112000,14.99,7.49,49.97
2019-12-03,113000,7.49,14.99,200.13
2019-12-19,106000,14.99,3.74,24.95
2020-01-02,113000,3.74,14.99,400.8
2020-01-23,111000,14.99,2.99,19.95
2020-01-26,119000,2.99,14.99,501.34
2020-04-06,113000,14.99,5.09,33.96
2020-04-13,119000,5.09,14.99,294.5
2020-05-05,117000,14.99,4.49,29.95
2020-05-12,120000,4.49,14.99,333.85
2020-06-25,130000,14.99,3.74,24.95
2020-07-09,134000,3.74,14.99,400.8
2020-10-29,137000,14.99,2.99,19.95
2020-11-02,139000,2.99,14.99,501.34
2020-11-25,154000,14.99,2.24,14.94
2020-12-02,156000,2.24,14.99,669.2
2020-12-22,151000,14.99,1.49,9.94
2021-01-05,163000,1.49,14.99,1006.04
2021-02-12,167000,14.99,7.49,49.97
2021-02-15,167000,7.49,14.99,200.13
2021-06-24,176000,14.99,3.74,24.95
2021-07-08,183000,3.74,14.99,400.8
2021-10-28,179000,14.99,5.09,33.96
2021-11-01,195000,5.09,14.99,294.5
2021-11-15,197000,14.99,2.99,19.95
2021-11-22,201000,2.99,14.99,501.34
2021-11-24,199000,14.99,3.74,24.95
2021-11-30,196000,3.74,14.99,400.8
2021-12-22,198000,14.99,2.99,19.95
2022-01-05,203000,2.99,14.99,501.34
2022-05-12,221000,14.99,2.99,19.95
2022-05-16,235000,2.99,14.99,501.34
2022-06-22,215000,14.99,2.24,14.94
2022-07-07,223000,2.24,14.99,669.2
2022-10-13,237000,14.99,2.99,19.95
2022-10-19,236000,2.99,14.99,501.34
