date,Owners,Price,PriceChangeTo,discount
2015-04-02,201000,19.99,4.99,24.96
2015-04-06,199000,4.99,19.99,400.6
2015-06-11,218000,19.99,9.99,49.97
2015-06-12,223000,9.99,4.99,49.95
2015-06-14,224000,4.99,9.99,200.2
2015-06-20,225000,9.99,4.99,49.95
2015-06-22,224000,4.99,19.99,400.6
2015-09-17,250000,19.99,4.99,24.96
2015-09-21,249000,4.99,19.99,400.6
2015-11-08,254000,19.99,4.99,24.96
2015-11-11,254000,4.99,19.99,400.6
2015-11-25,255000,19.99,4.99,24.96
2015-12-01,260000,4.99,19.99,400.6
2015-12-23,264000,19.99,4.99,24.96
2016-01-04,265000,4.99,19.99,400.6
2016-02-05,282000,19.99,4.99,24.96
2016-02-12,272000,4.99,19.99,400.6
2016-03-24,277000,19.99,4.99,24.96
2016-03-28,278000,4.99,19.99,400.6
2016-06-23,284000,19.99,4.99,24.96
2016-07-04,284000,4.99,19.99,400.6
2016-09-15,296000,19.99,4.99,24.96
2016-09-20,299000,4.99,19.99,400.6
2016-11-24,317000,19.99,4.99,24.96
2016-11-29,319000,4.99,19.99,400.6
2016-12-22,329000,19.99,4.99,24.96
2017-01-02,329000,4.99,19.99,400.6
2017-04-13,343000,19.99,4.99,24.96
2017-04-17,340000,4.99,19.99,400.6
2017-06-22,340000,19.99,4.99,24.96
2017-07-05,347000,4.99,19.99,400.6
2017-09-29,370000,19.99,4.99,24.96
2017-10-03,358000,4.99,19.99,400.6
2017-11-23,363000,19.99,4.99,24.96
2017-11-28,363000,4.99,19.99,400.6
2017-12-21,365000,19.99,4.99,24.96
2018-01-05,372000,4.99,19.99,400.6
2018-03-28,365000,19.99,4.99,24.96
2018-04-03,366000,4.99,19.99,400.6
2018-06-20,345000,19.99,4.99,24.96
2018-07-05,345000,4.99,19.99,400.6
2018-09-27,345000,19.99,4.99,24.96
2018-10-01,348000,4.99,19.99,400.6
2018-11-21,349000,19.99,4.99,24.96
2018-11-27,351000,4.99,19.99,400.6
2018-12-20,352000,19.99,4.99,24.96
2019-01-03,355000,4.99,19.99,400.6
2019-02-04,359000,19.99,4.99,24.96
2019-02-11,361000,4.99,19.99,400.6
2019-06-25,369000,19.99,4.99,24.96
2019-07-09,378000,4.99,19.99,400.6
2019-11-07,378000,19.99,4.99,24.96
2019-11-11,383000,4.99,19.99,400.6
2019-11-20,381000,19.99,4.99,24.96
2019-11-25,384000,4.99,19.99,400.6
2019-11-26,383000,19.99,4.99,24.96
2019-12-03,385000,4.99,19.99,400.6
2019-12-19,386000,19.99,4.99,24.96
2020-01-02,392000,4.99,19.99,400.6
2020-01-23,52000,19.99,4.99,24.96
2020-01-27,354000,4.99,19.99,400.6
2020-02-25,349000,19.99,4.99,24.96
2020-02-28,350000,4.99,19.99,400.6
2020-04-16,356000,19.99,4.99,24.96
2020-04-20,360000,4.99,19.99,400.6
2020-06-25,367000,19.99,4.99,24.96
2020-07-09,369000,4.99,19.99,400.6
2020-08-14,371000,19.99,4.99,24.96
2020-08-17,378000,4.99,19.99,400.6
2020-09-24,365000,19.99,4.99,24.96
2020-09-28,368000,4.99,19.99,400.6
2020-11-25,375000,19.99,4.99,24.96
2020-12-01,378000,4.99,19.99,400.6
2020-12-22,381000,19.99,4.99,24.96
2021-01-05,388000,4.99,19.99,400.6
2021-02-12,387000,19.99,4.99,24.96
2021-02-15,387000,4.99,19.99,400.6
2021-03-25,382000,19.99,4.99,24.96
2021-03-29,385000,4.99,19.99,400.6
2021-04-01,384000,19.99,4.99,24.96
2021-04-05,391000,4.99,19.99,400.6
2021-05-27,393000,19.99,12.49,62.48
2021-05-31,393000,12.49,19.99,160.05
2021-06-21,395000,19.99,4.99,24.96
2021-07-08,401000,4.99,19.99,400.6
2021-08-09,404000,19.99,4.99,24.96
2021-08-13,407000,4.99,19.99,400.6
2021-09-30,409000,19.99,4.99,24.96
2021-10-04,411000,4.99,19.99,400.6
2021-11-24,414000,19.99,4.99,24.96
2021-11-30,416000,4.99,19.99,400.6
2021-12-22,418000,19.99,4.99,24.96
2022-01-05,421000,4.99,19.99,400.6
2022-01-26,423000,19.99,4.99,24.96
2022-02-02,425000,4.99,19.99,400.6
2022-02-28,430000,19.99,4.99,24.96
2022-03-07,433000,4.99,19.99,400.6
2022-04-14,436000,19.99,4.99,24.96
2022-04-18,441000,4.99,19.99,400.6
2022-06-16,444000,19.99,4.99,24.96
2022-06-20,448000,4.99,19.99,400.6
2022-06-23,446000,19.99,4.99,24.96
2022-07-08,450000,4.99,19.99,400.6
2022-08-11,456000,19.99,14.99,74.99
2022-08-15,456000,14.99,19.99,133.36
2022-09-29,459000,19.99,4.99,24.96
2022-10-06,463000,4.99,19.99,400.6
2022-10-17,463000,19.99,49.99,250.08
2022-10-18,415000,49.99,19.99,39.99
