date,Owners,Price,PriceChangeTo,discount
2016-12-24,14000,0.59,0.99,167.8
2017-02-20,38000,0.99,0.49,49.49
2017-02-27,39000,0.49,0.99,202.04
2017-03-30,49000,0.99,0.49,49.49
2017-04-03,51000,0.49,0.99,202.04
2017-05-29,67000,0.99,0.49,49.49
2017-06-05,70000,0.49,0.99,202.04
2017-06-22,74000,0.99,0.49,49.49
2017-07-05,88000,0.49,0.99,202.04
2017-08-08,136000,0.99,0.49,49.49
2017-08-22,144000,0.49,0.99,202.04
2017-10-27,148000,0.99,0.49,49.49
2017-11-01,146000,0.49,0.99,202.04
2017-11-22,146000,0.99,0.49,49.49
2017-11-29,158000,0.49,0.99,202.04
2017-12-21,144000,0.99,0.49,49.49
2018-01-04,150000,0.49,0.99,202.04
2018-02-15,152000,0.99,0.49,49.49
2018-02-19,154000,0.49,0.99,202.04
2018-03-09,156000,0.99,4.99,504.04
2018-04-14,153000,4.99,0.49,9.82
2018-04-28,91000,0.49,4.99,1018.37
2018-06-21,80000,4.99,0.49,9.82
2018-07-05,91000,0.49,4.99,1018.37
2018-09-26,90000,4.99,0.49,9.82
2018-10-10,91000,0.49,4.99,1018.37
2018-10-31,90000,4.99,0.49,9.82
2018-11-01,92000,0.49,4.99,1018.37
2018-11-21,92000,4.99,0.49,9.82
2018-11-27,92000,0.49,4.99,1018.37
2018-12-20,93000,4.99,0.49,9.82
2019-01-03,94000,0.49,4.99,1018.37
2019-01-05,94000,4.99,0.49,9.82
2019-01-19,94000,0.49,4.99,1018.37
2019-02-04,95000,4.99,0.49,9.82
2019-02-11,94000,0.49,4.99,1018.37
2019-03-14,94000,4.99,0.49,9.82
2019-03-17,94000,0.49,4.99,1018.37
2019-11-26,206000,4.99,0.49,9.82
2019-12-03,145000,0.49,4.99,1018.37
2019-12-19,210000,4.99,0.49,9.82
2020-01-02,213000,0.49,4.99,1018.37
2020-03-05,134000,4.99,0.49,9.82
2020-03-19,186000,0.49,4.99,1018.37
2020-05-02,191000,4.99,0.49,9.82
2020-05-16,195000,0.49,4.99,1018.37
2020-05-25,195000,4.99,10.99,220.24
2020-06-25,180000,10.99,1.09,9.92
2020-07-09,179000,1.09,10.99,1008.26
2020-10-14,175000,10.99,1.09,9.92
2020-10-28,174000,1.09,10.99,1008.26
2020-10-29,173000,10.99,1.09,9.92
2020-11-02,116000,1.09,10.99,1008.26
2020-11-25,170000,10.99,1.09,9.92
2020-12-01,169000,1.09,10.99,1008.26
2020-12-22,166000,10.99,1.09,9.92
2021-01-05,166000,1.09,10.99,1008.26
2021-05-19,146000,10.99,1.09,9.92
2021-06-02,145000,1.09,10.99,1008.26
2021-06-24,144000,10.99,1.09,9.92
2021-07-08,147000,1.09,10.99,1008.26
2021-08-21,155000,10.99,1.09,9.92
2021-09-04,156000,1.09,10.99,1008.26
2021-10-28,179000,10.99,1.09,9.92
2021-11-01,161000,1.09,10.99,1008.26
2021-11-24,159000,10.99,1.09,9.92
2021-12-01,164000,1.09,10.99,1008.26
2021-12-22,164000,10.99,1.09,9.92
2022-01-05,164000,1.09,10.99,1008.26
2022-01-13,167000,10.99,1.09,9.92
2022-01-26,179000,1.09,10.99,1008.26
2022-01-27,179000,10.99,1.09,9.92
2022-02-03,170000,1.09,10.99,1008.26
2022-06-23,176000,10.99,1.09,9.92
2022-07-07,176000,1.09,10.99,1008.26
