date,Owners,Price,PriceChangeTo,discount
2015-04-01,122000,0.0,14.99,
2015-06-11,127000,14.99,7.49,49.97
2015-06-22,129000,7.49,14.99,200.13
2015-07-22,132000,14.99,112.99,753.77
2015-07-23,133000,112.99,14.99,13.27
2015-11-25,136000,14.99,3.74,24.95
2015-12-01,137000,3.74,14.99,400.8
2015-12-23,135000,14.99,3.74,24.95
2016-01-04,141000,3.74,14.99,400.8
2016-01-21,144000,14.99,3.74,24.95
2016-01-25,146000,3.74,14.99,400.8
2016-02-05,158000,14.99,3.74,24.95
2016-02-13,150000,3.74,14.99,400.8
2016-03-10,157000,14.99,3.74,24.95
2016-03-14,161000,3.74,14.99,400.8
2016-06-23,201000,14.99,7.49,49.97
2016-07-04,225000,7.49,9.99,133.38
2016-12-22,241000,9.99,4.99,49.95
2017-01-02,236000,4.99,9.99,200.2
2017-03-31,237000,9.99,2.49,24.92
2017-04-04,247000,2.49,9.99,401.2
2017-06-22,243000,9.99,2.49,24.92
2017-07-05,255000,2.49,9.99,401.2
2017-11-22,263000,9.99,4.99,49.95
2017-11-28,251000,4.99,9.99,200.2
2017-12-22,262000,9.99,4.99,49.95
2018-01-04,262000,4.99,9.99,200.2
2018-06-20,240000,9.99,3.39,33.93
2018-07-05,246000,3.39,9.99,294.69
2018-10-16,244000,9.99,3.39,33.93
2018-10-19,244000,3.39,9.99,294.69
2018-11-21,246000,9.99,2.49,24.92
2018-11-27,246000,2.49,9.99,401.2
2018-12-20,247000,9.99,2.49,24.92
2019-01-03,249000,2.49,9.99,401.2
2019-01-10,249000,9.99,2.49,24.92
2019-01-12,251000,2.49,9.99,401.2
2019-02-04,251000,9.99,2.49,24.92
2019-02-11,253000,2.49,9.99,401.2
2019-03-14,251000,9.99,2.49,24.92
2019-04-11,251000,2.49,9.99,401.2
2019-04-29,262000,9.99,2.49,24.92
2019-05-06,253000,2.49,9.99,401.2
2019-06-25,249000,9.99,2.49,24.92
2019-07-09,250000,2.49,9.99,401.2
2019-11-12,249000,9.99,2.49,24.92
2019-11-15,235000,2.49,9.99,401.2
2019-12-19,224000,9.99,2.49,24.92
2020-01-02,222000,2.49,9.99,401.2
2020-02-13,192000,9.99,2.49,24.92
2020-02-21,188000,2.49,9.99,401.2
2020-06-24,161000,9.99,2.49,24.92
2020-07-09,155000,2.49,9.99,401.2
2020-10-09,5000,9.99,2.49,24.92
2020-10-19,142000,2.49,9.99,401.2
2020-11-25,139000,9.99,2.49,24.92
2020-12-01,140000,2.49,9.99,401.2
2020-12-22,139000,9.99,2.49,24.92
2021-01-05,140000,2.49,9.99,401.2
2021-02-12,139000,9.99,2.49,24.92
2021-02-15,139000,2.49,9.99,401.2
2021-04-29,132000,9.99,2.49,24.92
2021-05-06,139000,2.49,9.99,401.2
2021-07-28,145000,9.99,2.49,24.92
2021-08-04,153000,2.49,9.99,401.2
2021-09-23,149000,9.99,2.49,24.92
2021-09-30,153000,2.49,9.99,401.2
2021-11-24,160000,9.99,2.49,24.92
2021-11-30,162000,2.49,9.99,401.2
2021-12-22,165000,9.99,2.49,24.92
2022-01-05,167000,2.49,9.99,401.2
2022-01-26,168000,9.99,2.49,24.92
2022-02-03,168000,2.49,9.99,401.2
2022-10-06,174000,9.99,2.49,24.92
2022-10-13,176000,2.49,9.99,401.2
