date,Owners,Price,PriceChangeTo,discount
2015-04-23,197000,9.99,2.99,29.93
2015-04-27,194000,2.99,9.99,334.11
2015-06-11,202000,9.99,2.99,29.93
2015-06-22,201000,2.99,9.99,334.11
2015-10-29,212000,9.99,3.39,33.93
2015-11-02,206000,3.39,9.99,294.69
2015-11-25,207000,9.99,3.49,34.93
2015-12-01,210000,3.49,9.99,286.25
2015-12-22,212000,9.99,4.99,49.95
2016-01-04,208000,4.99,9.99,200.2
2016-02-05,215000,9.99,4.99,49.95
2016-02-12,213000,4.99,9.99,200.2
2016-06-23,209000,9.99,3.49,34.93
2016-07-04,209000,3.49,9.99,286.25
2016-07-28,215000,9.99,4.99,49.95
2016-08-01,219000,4.99,9.99,200.2
2016-10-28,223000,9.99,3.99,39.94
2016-11-01,225000,3.99,9.99,250.38
2016-11-23,226000,9.99,3.49,34.93
2016-11-29,223000,3.49,9.99,286.25
2016-12-22,231000,9.99,3.49,34.93
2017-01-02,229000,3.49,9.99,286.25
2017-06-22,239000,9.99,3.49,34.93
2017-07-05,236000,3.49,9.99,286.25
2017-10-26,238000,9.99,3.99,39.94
2017-10-31,231000,3.99,9.99,250.38
2017-11-23,238000,9.99,2.49,24.92
2017-11-28,222000,2.49,9.99,401.2
2017-12-21,240000,9.99,2.49,24.92
2018-01-04,241000,2.49,9.99,401.2
2018-06-20,217000,9.99,3.49,34.93
2018-07-05,218000,3.49,9.99,286.25
2018-10-29,221000,9.99,3.49,34.93
2018-11-01,221000,3.49,9.99,286.25
2018-11-21,222000,9.99,2.99,29.93
2018-11-27,222000,2.99,9.99,334.11
2018-12-20,223000,9.99,2.49,24.92
2019-01-03,223000,2.49,9.99,401.2
2019-02-04,225000,9.99,2.49,24.92
2019-02-11,226000,2.49,9.99,401.2
2019-06-25,229000,9.99,4.99,49.95
2019-07-09,230000,4.99,9.99,200.2
2019-10-27,232000,9.99,2.49,24.92
2019-11-01,232000,2.49,9.99,401.2
2020-01-23,213000,9.99,2.49,24.92
2020-01-27,209000,2.49,9.99,401.2
2020-05-05,209000,9.99,3.99,39.94
2020-05-12,210000,3.99,9.99,250.38
2020-06-25,212000,9.99,3.99,39.94
2020-07-09,212000,3.99,9.99,250.38
2020-10-29,214000,9.99,3.99,39.94
2020-11-02,214000,3.99,9.99,250.38
2020-11-25,214000,9.99,3.99,39.94
2020-12-01,214000,3.99,9.99,250.38
2020-12-22,214000,9.99,3.99,39.94
2021-01-05,215000,3.99,9.99,250.38
2021-02-12,210000,9.99,3.99,39.94
2021-02-15,210000,3.99,9.99,250.38
2021-03-25,208000,9.99,2.49,24.92
2021-03-29,209000,2.49,9.99,401.2
2021-06-24,209000,9.99,2.99,29.93
2021-07-08,209000,2.99,9.99,334.11
2021-10-28,209000,9.99,4.99,49.95
2021-11-01,209000,4.99,9.99,200.2
2021-11-24,208000,9.99,4.99,49.95
2021-11-30,208000,4.99,9.99,200.2
2021-12-22,208000,9.99,4.99,49.95
2022-01-05,209000,4.99,9.99,200.2
2022-02-28,208000,9.99,4.99,49.95
2022-03-07,208000,4.99,9.99,200.2
2022-06-23,208000,9.99,4.99,49.95
2022-07-08,209000,4.99,9.99,200.2
