date,Owners,Price,PriceChangeTo,discount
2015-07-09,3000,0.0,49.99,
2015-11-25,49000,49.99,33.49,66.99
2015-12-01,49000,33.49,49.99,149.27
2015-12-22,58000,49.99,24.99,49.99
2016-01-04,67000,24.99,49.99,200.04
2016-04-28,87000,49.99,16.99,33.99
2016-05-02,90000,16.99,49.99,294.23
2016-06-14,118000,49.99,12.49,24.98
2016-06-17,127000,12.49,49.99,400.24
2016-06-23,135000,49.99,12.49,24.98
2016-07-04,149000,12.49,49.99,400.24
2016-10-06,169000,49.99,12.49,24.98
2016-10-10,175000,12.49,49.99,400.24
2016-11-14,175000,49.99,39.99,80.0
2016-11-23,183000,39.99,9.99,24.98
2016-11-29,181000,9.99,39.99,400.3
2016-12-22,191000,39.99,9.99,24.98
2017-01-02,202000,9.99,39.99,400.3
2017-02-23,214000,39.99,9.99,24.98
2017-02-27,255000,9.99,39.99,400.3
2017-06-22,407000,39.99,9.99,24.98
2017-07-05,402000,9.99,39.99,400.3
2017-09-13,436000,39.99,9.99,24.98
2017-09-18,440000,9.99,39.99,400.3
2017-11-22,447000,39.99,9.99,24.98
2017-11-28,447000,9.99,39.99,400.3
2017-12-20,437000,39.99,9.99,24.98
2018-01-04,449000,9.99,39.99,400.3
2018-02-09,443000,39.99,9.99,24.98
2018-02-12,450000,9.99,39.99,400.3
2018-06-20,397000,39.99,9.99,24.98
2018-07-05,405000,9.99,39.99,400.3
2018-11-01,409000,39.99,9.99,24.98
2018-11-05,416000,9.99,39.99,400.3
2018-11-21,413000,39.99,9.99,24.98
2018-11-27,418000,9.99,39.99,400.3
2018-12-20,420000,39.99,9.99,24.98
2019-01-03,426000,9.99,39.99,400.3
2019-02-04,427000,39.99,9.99,24.98
2019-02-11,429000,9.99,39.99,400.3
2019-04-29,437000,39.99,9.99,24.98
2019-05-06,440000,9.99,39.99,400.3
2019-06-25,454000,39.99,9.99,24.98
2019-07-09,469000,9.99,39.99,400.3
2019-09-05,473000,39.99,9.99,24.98
2019-09-09,477000,9.99,39.99,400.3
2019-11-09,481000,39.99,9.99,24.98
2019-11-12,481000,9.99,39.99,400.3
2019-11-26,482000,39.99,9.99,24.98
2019-12-03,487000,9.99,39.99,400.3
2019-12-19,488000,39.99,9.99,24.98
2020-01-02,494000,9.99,39.99,400.3
2020-01-23,451000,39.99,9.99,24.98
2020-01-26,455000,9.99,39.99,400.3
2020-04-30,454000,39.99,9.99,24.98
2020-05-06,459000,9.99,39.99,400.3
2020-06-20,462000,39.99,9.99,24.98
2020-07-09,470000,9.99,39.99,400.3
2020-07-21,471000,39.99,9.99,24.98
2020-07-25,475000,9.99,39.99,400.3
2020-09-17,481000,39.99,9.99,24.98
2020-09-21,486000,9.99,39.99,400.3
2020-09-24,486000,39.99,9.99,24.98
2020-09-28,488000,9.99,39.99,400.3
2020-11-12,493000,39.99,9.99,24.98
2020-11-16,497000,9.99,39.99,400.3
2020-11-25,497000,39.99,9.99,24.98
2020-12-02,501000,9.99,39.99,400.3
2020-12-22,505000,39.99,9.99,24.98
2021-01-05,512000,9.99,39.99,400.3
2021-02-11,519000,39.99,9.99,24.98
2021-02-15,519000,9.99,39.99,400.3
2021-04-29,525000,39.99,5.99,14.98
2021-05-10,550000,5.99,39.99,667.61
2021-06-18,554000,39.99,5.99,14.98
2021-07-08,577000,5.99,39.99,667.61
2021-09-29,607000,39.99,5.99,14.98
2021-10-04,614000,5.99,39.99,667.61
2021-11-11,628000,39.99,5.99,14.98
2021-11-15,673000,5.99,39.99,667.61
2021-11-24,640000,39.99,5.99,14.98
2021-12-01,650000,5.99,39.99,667.61
2021-12-22,656000,39.99,5.99,14.98
2022-01-05,670000,5.99,39.99,667.61
2022-01-26,675000,39.99,7.99,19.98
2022-02-03,682000,7.99,39.99,500.5
2022-05-26,685000,39.99,5.99,14.98
2022-05-30,703000,5.99,39.99,667.61
2022-06-23,694000,39.99,5.99,14.98
2022-07-07,709000,5.99,39.99,667.61
2022-07-21,713000,39.99,5.99,14.98
2022-08-01,725000,5.99,7.79,130.05
2022-08-08,731000,7.79,39.99,513.35
2022-09-19,746000,39.99,5.99,14.98
2022-09-26,756000,5.99,39.99,667.61
2022-10-02,759000,39.99,7.79,19.48
2022-10-10,765000,7.79,39.99,513.35
