date,Owners,Price,PriceChangeTo,discount
2015-05-21,12000,4.99,3.99,79.96
2015-05-22,13000,3.99,4.99,125.06
2015-05-29,14000,4.99,3.99,79.96
2015-06-04,16000,3.99,4.99,125.06
2015-06-11,25000,4.99,3.49,69.94
2015-06-17,47000,3.49,2.49,71.35
2015-06-18,48000,2.49,3.49,140.16
2015-06-22,51000,3.49,4.99,142.98
2015-11-25,62000,4.99,2.49,49.9
2015-12-01,65000,2.49,4.99,200.4
2015-12-22,68000,4.99,1.69,33.87
2016-01-04,73000,1.69,4.99,295.27
2016-02-05,79000,4.99,1.49,29.86
2016-02-12,80000,1.49,4.99,334.9
2016-03-07,93000,4.99,1.49,29.86
2016-03-14,93000,1.49,4.99,334.9
2016-05-28,104000,4.99,2.49,49.9
2016-05-30,105000,2.49,4.99,200.4
2016-06-23,118000,4.99,0.99,19.84
2016-07-04,159000,0.99,4.99,504.04
2016-11-23,188000,4.99,1.24,24.85
2016-11-29,189000,1.24,4.99,402.42
2016-12-22,190000,4.99,2.49,49.9
2017-01-02,198000,2.49,4.99,200.4
2017-06-22,208000,4.99,1.99,39.88
2017-07-05,202000,1.99,4.99,250.75
2017-10-26,213000,4.99,2.49,49.9
2017-10-31,214000,2.49,4.99,200.4
2017-11-23,218000,4.99,2.49,49.9
2017-11-28,217000,2.49,4.99,200.4
2017-12-21,214000,4.99,2.49,49.9
2018-01-04,232000,2.49,4.99,200.4
2018-02-14,225000,4.99,3.74,74.95
2018-02-18,221000,3.74,4.99,133.42
2018-06-21,207000,4.99,2.49,49.9
2018-07-05,210000,2.49,4.99,200.4
2018-09-11,220000,4.99,1.74,34.87
2018-09-18,219000,1.74,4.99,286.78
2018-09-29,220000,4.99,2.09,41.88
2018-10-13,222000,2.09,4.99,238.76
2018-10-29,223000,4.99,2.49,49.9
2018-11-01,224000,2.49,4.99,200.4
2018-11-03,225000,4.99,2.24,44.89
2018-11-17,227000,2.24,4.99,222.77
2018-11-21,227000,4.99,2.49,49.9
2018-11-27,229000,2.49,4.99,200.4
2018-12-08,230000,4.99,2.44,48.9
2018-12-19,232000,2.44,4.99,204.51
2018-12-20,232000,4.99,2.49,49.9
2019-01-03,234000,2.49,4.99,200.4
2019-01-12,234000,4.99,2.24,44.89
2019-01-26,237000,2.24,4.99,222.77
2019-02-04,238000,4.99,2.49,49.9
2019-02-11,239000,2.49,4.99,200.4
2019-03-12,241000,4.99,2.44,48.9
2019-04-11,241000,2.44,4.99,204.51
2019-05-04,249000,4.99,2.49,49.9
2019-05-28,287000,2.49,2.44,97.99
2019-06-01,291000,2.44,4.99,204.51
2019-06-25,295000,4.99,2.49,49.9
2019-07-09,298000,2.49,4.99,200.4
2019-08-16,301000,4.99,2.44,48.9
2019-08-30,302000,2.44,4.99,204.51
2019-09-15,304000,4.99,2.49,49.9
2019-09-29,309000,2.49,4.99,200.4
2019-10-19,310000,4.99,2.44,48.9
2019-11-01,312000,2.44,4.99,204.51
2019-11-10,313000,4.99,2.49,49.9
2019-11-24,314000,2.49,4.99,200.4
2019-11-26,314000,4.99,2.44,48.9
2019-12-03,313000,2.44,4.99,204.51
2019-12-19,314000,4.99,2.44,48.9
2020-01-02,315000,2.44,4.99,204.51
2020-01-08,316000,4.99,2.44,48.9
2020-01-22,298000,2.44,4.99,204.51
2020-01-23,290000,4.99,2.44,48.9
2020-01-26,291000,2.44,4.99,204.51
2020-02-08,282000,4.99,2.49,49.9
2020-02-22,283000,2.49,4.99,200.4
2020-03-26,286000,4.99,2.44,48.9
2020-04-09,286000,2.44,4.99,204.51
2020-05-19,290000,4.99,1.74,34.87
2020-06-02,293000,1.74,4.99,286.78
2020-06-25,294000,4.99,2.44,48.9
2020-07-09,294000,2.44,4.99,204.51
2020-08-30,300000,4.99,2.49,49.9
2020-09-13,302000,2.49,4.99,200.4
2020-09-14,302000,4.99,2.44,48.9
2020-09-28,302000,2.44,4.99,204.51
2020-10-29,306000,4.99,2.44,48.9
2020-11-02,305000,2.44,4.99,204.51
2020-11-25,333000,4.99,2.44,48.9
2020-12-02,307000,2.44,4.99,204.51
2020-12-04,334000,4.99,2.49,49.9
2020-12-18,311000,2.49,4.99,200.4
2020-12-22,311000,4.99,2.44,48.9
2021-01-05,314000,2.44,4.99,204.51
2021-01-15,314000,4.99,2.44,48.9
2021-01-30,316000,2.44,4.99,204.51
2021-02-12,324000,4.99,2.44,48.9
2021-02-15,324000,2.44,4.99,204.51
2021-05-07,317000,4.99,2.49,49.9
2021-05-21,319000,2.49,4.99,200.4
2021-06-06,321000,4.99,2.44,48.9
2021-06-20,325000,2.44,4.99,204.51
2021-06-24,325000,4.99,2.44,48.9
2021-07-08,329000,2.44,4.99,204.51
2021-09-03,330000,4.99,2.49,49.9
2021-09-17,327000,2.49,4.99,200.4
2021-10-02,328000,4.99,2.79,55.91
2021-10-16,329000,2.79,4.99,178.85
2021-10-28,328000,4.99,2.49,49.9
2021-11-01,330000,2.49,4.99,200.4
2021-11-24,332000,4.99,2.49,49.9
2021-12-01,333000,2.49,4.99,200.4
2021-12-22,336000,4.99,2.49,49.9
2022-01-05,339000,2.49,4.99,200.4
2022-01-27,340000,4.99,2.49,49.9
2022-02-02,341000,2.49,4.99,200.4
2022-06-22,352000,4.99,2.49,49.9
2022-07-07,353000,2.49,4.99,200.4
2022-10-24,355000,4.99,2.44,48.9
2022-10-31,357000,2.44,4.99,204.51
