date,Owners,Price,PriceChangeTo,discount
2015-04-02,8000,0.0,14.99,
2016-06-09,31000,14.99,13.49,89.99
2016-06-16,37000,13.49,14.99,111.12
2016-12-22,45000,14.99,11.24,74.98
2017-01-02,45000,11.24,14.99,133.36
2017-06-22,50000,14.99,9.89,65.98
2017-07-05,50000,9.89,14.99,151.57
2017-11-23,51000,14.99,8.99,59.97
2017-11-28,54000,8.99,14.99,166.74
2017-12-21,51000,14.99,8.99,59.97
2018-01-05,56000,8.99,14.99,166.74
2018-06-21,38000,14.99,8.99,59.97
2018-07-05,58000,8.99,14.99,166.74
2018-12-20,58000,14.99,7.49,49.97
2019-01-03,64000,7.49,14.99,200.13
2019-02-05,61000,14.99,7.49,49.97
2019-02-11,64000,7.49,14.99,200.13
2019-06-25,64000,14.99,7.49,49.97
2019-07-09,65000,7.49,14.99,200.13
2019-08-07,81000,14.99,5.09,33.96
2019-08-12,87000,5.09,14.99,294.5
2019-12-01,74000,14.99,7.49,49.97
2019-12-03,73000,7.49,14.99,200.13
2019-12-19,78000,14.99,4.94,32.96
2020-01-02,84000,4.94,14.99,303.44
2020-06-25,74000,14.99,4.94,32.96
2020-07-09,76000,4.94,14.99,303.44
2020-11-25,76000,14.99,7.49,49.97
2020-12-01,77000,7.49,14.99,200.13
2020-12-22,77000,14.99,4.94,32.96
2021-01-05,80000,4.94,14.99,303.44
2021-02-12,76000,14.99,4.94,32.96
2021-02-14,76000,4.94,14.99,303.44
2021-05-27,76000,14.99,4.94,32.96
2021-05-31,79000,4.94,14.99,303.44
2021-06-24,77000,14.99,4.94,32.96
2021-07-08,79000,4.94,14.99,303.44
2021-11-24,79000,14.99,4.94,32.96
2021-12-01,81000,4.94,14.99,303.44
2021-12-22,80000,14.99,4.94,32.96
2022-01-05,81000,4.94,14.99,303.44
2022-01-27,81000,14.99,4.94,32.96
2022-02-03,80000,4.94,14.99,303.44
2022-04-11,81000,14.99,3.74,24.95
2022-04-18,83000,3.74,14.99,400.8
2022-06-23,82000,14.99,3.74,24.95
2022-07-06,84000,3.74,14.99,400.8
2022-10-17,84000,14.99,3.74,24.95
2022-10-24,89000,3.74,14.99,400.8
