date,Owners,Price,PriceChangeTo,discount
2015-05-21,86000,14.99,8.99,59.97
2015-05-23,86000,8.99,14.99,166.74
2015-06-11,86000,14.99,10.04,66.98
2015-06-17,100000,10.04,5.99,59.66
2015-06-18,99000,5.99,10.04,167.61
2015-06-22,100000,10.04,14.99,149.3
2015-07-28,116000,14.99,5.1,34.02
2015-07-30,118000,5.1,14.99,293.92
2015-09-24,135000,14.99,4.95,33.02
2015-09-26,136000,4.95,14.99,302.83
2015-11-25,156000,14.99,3.74,24.95
2015-12-01,162000,3.74,14.99,400.8
2015-12-22,184000,14.99,3.74,24.95
2016-01-04,196000,3.74,14.99,400.8
2016-02-05,224000,14.99,2.99,19.95
2016-02-12,224000,2.99,14.99,501.34
2016-06-23,394000,14.99,4.49,29.95
2016-07-04,394000,4.49,14.99,333.85
2016-09-27,444000,14.99,3.0,20.01
2016-09-30,453000,3.0,14.99,499.67
2016-11-23,467000,14.99,2.99,19.95
2016-11-29,468000,2.99,14.99,501.34
2016-12-23,487000,14.99,2.99,19.95
2017-01-02,487000,2.99,14.99,501.34
2017-06-22,496000,14.99,2.99,19.95
2017-07-05,504000,2.99,14.99,501.34
2017-10-26,531000,14.99,2.99,19.95
2017-11-01,532000,2.99,14.99,501.34
2017-11-22,527000,14.99,2.99,19.95
2017-11-28,542000,2.99,14.99,501.34
2017-12-21,538000,14.99,2.99,19.95
2018-01-04,559000,2.99,14.99,501.34
2018-06-20,468000,14.99,2.99,19.95
2018-07-05,470000,2.99,14.99,501.34
2018-09-20,470000,14.99,2.99,19.95
2018-09-24,471000,2.99,14.99,501.34
2018-10-29,473000,14.99,2.99,19.95
2018-11-01,473000,2.99,14.99,501.34
2018-11-21,475000,14.99,2.99,19.95
2018-11-27,478000,2.99,14.99,501.34
2018-12-20,478000,14.99,2.99,19.95
2019-01-03,480000,2.99,14.99,501.34
2019-02-04,483000,14.99,2.99,19.95
2019-02-11,483000,2.99,14.99,501.34
2019-06-03,492000,14.99,2.99,19.95
2019-06-07,496000,2.99,14.99,501.34
2019-06-25,494000,14.99,2.99,19.95
2019-07-09,504000,2.99,14.99,501.34
2019-10-01,507000,14.99,2.99,19.95
2019-10-05,509000,2.99,14.99,501.34
2019-10-27,511000,14.99,2.99,19.95
2019-11-01,512000,2.99,14.99,501.34
2019-11-26,513000,14.99,2.99,19.95
2019-12-03,515000,2.99,14.99,501.34
2019-12-19,516000,14.99,2.99,19.95
2020-01-02,519000,2.99,14.99,501.34
2020-01-23,476000,14.99,2.99,19.95
2020-01-28,468000,2.99,14.99,501.34
2020-06-25,475000,14.99,2.99,19.95
2020-07-09,478000,2.99,14.99,501.34
2020-10-29,480000,14.99,2.99,19.95
2020-11-02,482000,2.99,14.99,501.34
2020-11-25,454000,14.99,2.99,19.95
2020-12-01,484000,2.99,14.99,501.34
2020-12-22,485000,14.99,2.99,19.95
2021-01-05,488000,2.99,14.99,501.34
2021-02-12,489000,14.99,2.99,19.95
2021-02-15,489000,2.99,14.99,501.34
2021-03-25,479000,14.99,2.99,19.95
2021-03-29,481000,2.99,14.99,501.34
2021-06-24,483000,14.99,2.99,19.95
2021-07-08,456000,2.99,14.99,501.34
2021-10-28,489000,14.99,2.99,19.95
2021-11-01,490000,2.99,14.99,501.34
2021-11-24,493000,14.99,2.99,19.95
2021-12-01,493000,2.99,14.99,501.34
2021-12-22,494000,14.99,2.99,19.95
2022-01-05,496000,2.99,14.99,501.34
2022-01-27,497000,14.99,2.99,19.95
2022-02-03,499000,2.99,14.99,501.34
2022-02-28,500000,14.99,2.99,19.95
2022-03-07,501000,2.99,14.99,501.34
2022-06-23,502000,14.99,2.99,19.95
2022-07-07,503000,2.99,14.99,501.34
