date,Owners,Price,PriceChangeTo,discount
2015-06-23,1000,0.0,39.99,
2015-09-14,7000,39.99,23.99,59.99
2015-09-21,6000,23.99,39.99,166.69
2015-11-16,9000,39.99,19.99,49.99
2015-11-23,9000,19.99,39.99,200.05
2015-11-25,8000,39.99,19.99,49.99
2015-12-01,9000,19.99,39.99,200.05
2015-12-22,11000,39.99,19.99,49.99
2016-01-04,9000,19.99,39.99,200.05
2016-02-04,13000,39.99,15.99,39.98
2016-02-12,12000,15.99,39.99,250.09
2016-04-18,15000,39.99,9.99,24.98
2016-04-25,17000,9.99,39.99,400.3
2016-06-23,21000,39.99,9.99,24.98
2016-07-04,20000,9.99,39.99,400.3
2016-07-26,20000,39.99,9.99,24.98
2016-08-02,21000,9.99,39.99,400.3
2016-09-26,24000,39.99,9.99,24.98
2016-10-03,24000,9.99,39.99,400.3
2016-11-23,26000,39.99,7.99,19.98
2016-11-30,27000,7.99,39.99,500.5
2016-12-23,25000,39.99,7.99,19.98
2017-01-02,27000,7.99,39.99,500.5
2017-01-23,27000,39.99,9.99,24.98
2017-01-30,27000,9.99,39.99,400.3
2017-04-10,31000,39.99,7.99,19.98
2017-04-17,33000,7.99,39.99,500.5
2017-05-09,29000,39.99,29.99,74.99
2017-06-22,33000,29.99,8.99,29.98
2017-07-05,30000,8.99,29.99,333.59
2017-07-17,32000,29.99,7.49,24.97
2017-07-24,33000,7.49,29.99,400.4
2017-09-25,33000,29.99,7.49,24.97
2017-10-02,37000,7.49,29.99,400.4
2017-11-23,37000,29.99,7.49,24.97
2017-11-28,35000,7.49,29.99,400.4
2017-12-21,38000,29.99,7.49,24.97
2018-01-04,37000,7.49,29.99,400.4
2018-01-21,36000,29.99,7.49,24.97
2018-01-30,39000,7.49,29.99,400.4
2018-02-15,41000,29.99,7.49,24.97
2018-02-19,39000,7.49,29.99,400.4
2018-04-25,40000,29.99,5.99,19.97
2018-04-30,33000,5.99,29.99,500.67
2018-05-31,34000,29.99,19.99,66.66
2018-06-21,20000,19.99,4.99,24.96
2018-07-05,34000,4.99,19.99,400.6
2018-07-16,34000,19.99,4.99,24.96
2018-07-23,34000,4.99,19.99,400.6
2018-09-17,33000,19.99,4.99,24.96
2018-09-24,33000,4.99,19.99,400.6
2018-11-21,34000,19.99,4.99,24.96
2018-11-27,33000,4.99,19.99,400.6
2018-12-20,33000,19.99,4.99,24.96
2019-01-03,33000,4.99,19.99,400.6
2019-01-14,33000,19.99,4.99,24.96
2019-01-21,34000,4.99,19.99,400.6
2019-02-04,33000,19.99,4.99,24.96
2019-02-11,33000,4.99,19.99,400.6
2019-05-28,35000,19.99,3.99,19.96
2019-06-03,36000,3.99,19.99,501.0
2019-06-25,35000,19.99,3.99,19.96
2019-07-09,37000,3.99,19.99,501.0
2019-08-12,36000,19.99,3.99,19.96
2019-08-19,37000,3.99,19.99,501.0
2019-10-14,36000,19.99,3.99,19.96
2019-10-21,36000,3.99,19.99,501.0
2019-11-09,34000,19.99,3.99,19.96
2019-11-12,37000,3.99,19.99,501.0
2019-11-26,38000,19.99,3.99,19.96
2019-12-03,38000,3.99,19.99,501.0
2019-12-19,43000,19.99,3.99,19.96
2020-01-02,43000,3.99,19.99,501.0
2020-01-23,39000,19.99,3.99,19.96
2020-01-26,40000,3.99,19.99,501.0
2020-02-03,38000,19.99,3.99,19.96
2020-02-10,40000,3.99,19.99,501.0
2020-03-30,43000,19.99,3.99,19.96
2020-04-06,45000,3.99,19.99,501.0
2020-06-08,41000,19.99,3.99,19.96
2020-06-14,42000,3.99,19.99,501.0
2020-06-25,48000,19.99,3.99,19.96
2020-07-09,49000,3.99,19.99,501.0
2020-08-24,52000,19.99,3.99,19.96
2020-08-31,53000,3.99,19.99,501.0
2020-09-17,53000,19.99,3.99,19.96
2020-09-22,53000,3.99,19.99,501.0
2020-11-02,53000,19.99,2.99,14.96
2020-11-09,59000,2.99,19.99,668.56
2020-11-25,58000,19.99,2.99,14.96
2020-12-02,60000,2.99,19.99,668.56
2020-12-22,60000,19.99,2.99,14.96
2021-01-05,62000,2.99,19.99,668.56
2021-01-21,59000,19.99,14.99,74.99
2021-01-25,59000,14.99,19.99,133.36
2021-01-26,61000,19.99,14.99,74.99
2021-01-30,62000,14.99,19.99,133.36
2021-02-01,61000,19.99,14.99,74.99
2021-02-04,60000,14.99,19.99,133.36
2021-02-07,60000,19.99,14.99,74.99
2021-02-08,59000,14.99,19.99,133.36
2021-02-09,60000,19.99,14.99,74.99
2021-02-12,61000,14.99,2.99,19.95
2021-02-22,64000,2.99,19.99,668.56
2021-02-23,64000,19.99,14.99,74.99
2021-03-02,62000,14.99,19.99,133.36
2021-03-04,63000,19.99,14.99,74.99
2021-03-11,62000,14.99,19.99,133.36
2021-03-12,61000,19.99,14.99,74.99
2021-03-14,63000,14.99,19.99,133.36
2021-03-15,62000,19.99,14.99,74.99
2021-03-17,61000,14.99,19.99,133.36
2021-03-18,62000,19.99,14.99,74.99
2021-03-25,63000,14.99,19.99,133.36
2021-03-26,52000,19.99,14.99,74.99
2021-03-27,62000,14.99,19.99,133.36
2021-03-29,64000,19.99,14.99,74.99
2021-03-30,64000,14.99,19.99,133.36
2021-03-31,64000,19.99,14.99,74.99
2021-04-09,65000,14.99,19.99,133.36
2021-04-10,66000,19.99,14.99,74.99
2021-04-11,65000,14.99,19.99,133.36
2021-04-12,65000,19.99,2.99,14.96
2021-04-13,111000,2.99,2.24,74.92
2021-04-14,68000,2.24,2.99,133.48
2021-04-15,68000,2.99,2.24,74.92
2021-04-16,68000,2.24,2.99,133.48
2021-04-17,69000,2.99,2.24,74.92
2021-04-19,69000,2.24,14.99,669.2
2021-04-21,68000,14.99,9.99,66.64
