date,Owners,Price,PriceChangeTo,discount
2015-04-01,123000,0.0,14.99,
2015-05-11,124000,14.99,9.74,64.98
2015-05-21,128000,9.74,14.99,153.9
2015-06-11,135000,14.99,7.49,49.97
2015-06-22,139000,7.49,14.99,200.13
2015-12-22,159000,14.99,7.49,49.97
2016-01-04,162000,7.49,14.99,200.13
2016-02-04,173000,14.99,11.24,74.98
2016-02-12,164000,11.24,14.99,133.36
2016-06-23,173000,14.99,3.74,24.95
2016-07-04,176000,3.74,14.99,400.8
2017-06-22,193000,14.99,3.74,24.95
2017-07-05,196000,3.74,14.99,400.8
2018-06-20,182000,14.99,5.24,34.96
2018-07-05,184000,5.24,14.99,286.07
2019-02-04,191000,14.99,5.24,34.96
2019-02-11,196000,5.24,14.99,286.07
2019-06-25,203000,14.99,5.24,34.96
2019-07-08,207000,5.24,14.99,286.07
2019-10-27,211000,14.99,4.49,29.95
2019-11-01,216000,4.49,14.99,333.85
2019-11-26,214000,14.99,4.49,29.95
2019-12-03,214000,4.49,14.99,333.85
2019-12-18,220000,14.99,4.49,29.95
2020-01-02,266000,4.49,14.99,333.85
2020-01-23,203000,14.99,5.24,34.96
2020-01-27,240000,5.24,14.99,286.07
2020-06-25,200000,14.99,5.24,34.96
2020-07-09,201000,5.24,14.99,286.07
2020-12-22,212000,14.99,5.24,34.96
2021-01-05,210000,5.24,14.99,286.07
2021-02-11,212000,14.99,5.24,34.96
2021-02-14,212000,5.24,14.99,286.07
2021-10-28,226000,14.99,5.24,34.96
2021-11-01,228000,5.24,14.99,286.07
2021-11-24,227000,14.99,5.24,34.96
2021-11-30,229000,5.24,14.99,286.07
2021-12-22,229000,14.99,5.24,34.96
2022-01-05,230000,5.24,14.99,286.07
2022-06-22,233000,14.99,3.74,24.95
2022-07-07,235000,3.74,14.99,400.8
