date,Owners,Price,PriceChangeTo,discount
2016-02-05,3000,0.99,0.74,74.75
2016-02-12,5000,0.74,0.99,133.78
2016-02-15,6000,0.99,0.89,89.9
2016-02-22,8000,0.89,0.99,111.24
2016-04-18,27000,0.99,0.89,89.9
2016-04-25,32000,0.89,0.99,111.24
2016-06-23,77000,0.99,0.89,89.9
2016-07-04,97000,0.89,0.99,111.24
2016-07-11,113000,0.99,0.84,84.85
2016-07-18,124000,0.84,0.99,117.86
2016-09-12,185000,0.99,0.89,89.9
2016-09-19,197000,0.89,0.99,111.24
2016-10-28,247000,0.99,0.79,79.8
2016-11-01,249000,0.79,0.99,125.32
2016-11-14,268000,0.99,0.79,79.8
2016-11-21,286000,0.79,0.99,125.32
2016-11-23,291000,0.99,0.79,79.8
2016-11-29,294000,0.79,0.99,125.32
2016-12-22,327000,0.99,0.79,79.8
2017-01-02,361000,0.79,0.99,125.32
2017-01-16,382000,0.99,0.79,79.8
2017-01-23,394000,0.79,0.99,125.32
2017-03-20,432000,0.99,0.74,74.75
2017-03-27,437000,0.74,0.99,133.78
2017-05-22,485000,0.99,0.79,79.8
2017-05-29,489000,0.79,0.99,125.32
2017-06-22,497000,0.99,0.79,79.8
2017-07-05,520000,0.79,0.99,125.32
2017-07-24,541000,0.99,0.79,79.8
2017-07-31,546000,0.79,0.99,125.32
2017-09-25,594000,0.99,0.79,79.8
2017-10-02,599000,0.79,0.99,125.32
2017-10-26,621000,0.99,0.79,79.8
2017-11-01,611000,0.79,0.99,125.32
2017-11-22,612000,0.99,0.79,79.8
2017-11-28,612000,0.79,0.99,125.32
2017-12-04,639000,0.99,0.79,79.8
2017-12-11,643000,0.79,0.99,125.32
2017-12-21,638000,0.99,0.79,79.8
2018-01-04,667000,0.79,0.99,125.32
2018-02-05,682000,0.99,0.79,79.8
2018-02-12,694000,0.79,0.99,125.32
2018-02-15,689000,0.99,0.79,79.8
2018-02-19,687000,0.79,0.99,125.32
2018-04-09,690000,0.99,0.79,79.8
2018-04-16,694000,0.79,0.99,125.32
2018-06-11,647000,0.99,0.74,74.75
2018-06-18,653000,0.74,0.99,133.78
2018-06-21,653000,0.99,0.74,74.75
2018-07-05,662000,0.74,0.99,133.78
2018-08-13,676000,0.99,0.79,79.8
2018-08-20,678000,0.79,0.99,125.32
2018-10-15,691000,0.99,0.74,74.75
2018-10-22,692000,0.74,0.99,133.78
2018-10-29,693000,0.99,0.49,49.49
2018-11-01,702000,0.49,0.99,202.04
2018-11-21,706000,0.99,0.74,74.75
2018-11-27,708000,0.74,0.99,133.78
2018-12-20,712000,0.99,0.74,74.75
2019-01-03,713000,0.74,0.99,133.78
2019-01-07,714000,0.99,0.74,74.75
2019-01-14,716000,0.74,0.99,133.78
2019-02-04,720000,0.99,0.69,69.7
2019-02-11,721000,0.69,0.99,143.48
2019-03-11,728000,0.99,0.66,66.67
2019-03-18,728000,0.66,0.99,150.0
2019-05-13,740000,0.99,0.74,74.75
2019-05-28,824000,0.74,0.99,133.78
2019-06-25,900000,0.99,0.49,49.49
2019-07-09,898000,0.49,0.99,202.04
2019-07-15,900000,0.99,0.49,49.49
2019-07-22,902000,0.49,0.99,202.04
2019-09-02,907000,0.99,0.64,64.65
2019-09-09,908000,0.64,0.99,154.69
2019-10-21,917000,0.99,0.49,49.49
2019-11-01,919000,0.49,0.99,202.04
2019-11-29,922000,0.99,0.49,49.49
2019-12-03,923000,0.49,0.99,202.04
2019-12-09,924000,0.99,0.49,49.49
2019-12-16,931000,0.49,0.99,202.04
2019-12-19,931000,0.99,0.49,49.49
2020-01-02,936000,0.49,0.99,202.04
2020-01-23,857000,0.99,0.49,49.49
2020-01-26,859000,0.49,0.99,202.04
2020-02-02,830000,0.99,0.49,49.49
2020-02-10,833000,0.49,0.99,202.04
2020-03-23,758000,0.99,0.49,49.49
2020-03-30,761000,0.49,0.99,202.04
2020-05-11,852000,0.99,0.74,74.75
2020-05-17,766000,0.74,0.99,133.78
2020-06-25,861000,0.99,0.49,49.49
2020-07-09,863000,0.49,0.99,202.04
2020-07-20,861000,0.99,0.49,49.49
2020-07-27,865000,0.49,0.99,202.04
2020-09-07,869000,0.99,0.49,49.49
2020-09-14,871000,0.49,0.99,202.04
2020-10-29,881000,0.99,0.49,49.49
2020-11-02,887000,0.49,0.99,202.04
2020-11-09,889000,0.99,0.49,49.49
2020-11-16,889000,0.49,0.99,202.04
2020-11-25,887000,0.99,0.49,49.49
2020-12-01,887000,0.49,0.99,202.04
