date,Owners,Price,PriceChangeTo,discount
2015-06-11,17000,4.99,2.99,59.92
2015-06-22,16000,2.99,4.99,166.89
2015-08-10,21000,4.99,2.99,59.92
2015-08-12,22000,2.99,4.99,166.89
2015-11-25,27000,4.99,3.74,74.95
2015-12-01,27000,3.74,4.99,133.42
2015-12-22,30000,4.99,3.74,74.95
2016-01-04,31000,3.74,4.99,133.42
2016-02-05,31000,4.99,3.74,74.95
2016-02-12,31000,3.74,4.99,133.42
2016-06-23,33000,4.99,3.74,74.95
2016-07-04,33000,3.74,4.99,133.42
2016-10-04,36000,4.99,3.49,69.94
2016-10-06,37000,3.49,4.99,142.98
2016-11-23,39000,4.99,3.74,74.95
2016-11-30,38000,3.74,4.99,133.42
2016-12-22,38000,4.99,3.74,74.95
2017-01-02,41000,3.74,4.99,133.42
2017-05-09,41000,4.99,6.99,140.08
2017-06-22,43000,6.99,4.89,69.96
2017-07-05,43000,4.89,6.99,142.94
2017-08-03,46000,6.99,9.99,142.92
2017-12-21,46000,9.99,4.99,49.95
2018-01-03,47000,4.99,9.99,200.2
2018-02-15,44000,9.99,4.99,49.95
2018-02-19,44000,4.99,9.99,200.2
2018-05-08,44000,9.99,5.99,59.96
2018-06-20,45000,5.99,3.89,64.94
2018-07-05,46000,3.89,5.99,153.98
2018-10-29,48000,5.99,3.89,64.94
2018-11-01,48000,3.89,5.99,153.98
2018-11-21,48000,5.99,3.89,64.94
2018-11-27,49000,3.89,5.99,153.98
2018-12-20,50000,5.99,3.89,64.94
2019-01-03,51000,3.89,5.99,153.98
2019-02-04,51000,5.99,3.89,64.94
2019-02-11,52000,3.89,5.99,153.98
2019-06-25,62000,5.99,3.89,64.94
2019-07-09,61000,3.89,5.99,153.98
2019-10-11,65000,5.99,3.89,64.94
2019-10-15,72000,3.89,5.99,153.98
2019-11-26,72000,5.99,3.89,64.94
2019-12-03,73000,3.89,5.99,153.98
2019-12-19,75000,5.99,3.89,64.94
2020-01-02,75000,3.89,5.99,153.98
2020-01-23,69000,5.99,3.95,65.94
2020-01-26,69000,3.95,5.99,151.65
2020-06-25,68000,5.99,3.95,65.94
2020-07-09,68000,3.95,5.99,151.65
2020-12-22,71000,5.99,3.95,65.94
2021-01-05,72000,3.95,5.99,151.65
2021-02-11,72000,5.99,3.95,65.94
2021-02-15,72000,3.95,5.99,151.65
2021-06-24,73000,5.99,3.95,65.94
2021-07-08,73000,3.95,5.99,151.65
2021-11-25,75000,5.99,3.95,65.94
2021-11-30,75000,3.95,5.99,151.65
2021-12-22,76000,5.99,3.95,65.94
2022-01-05,76000,3.95,5.99,151.65
2022-06-22,78000,5.99,3.95,65.94
2022-07-07,78000,3.95,5.99,151.65
