date,Owners,Price,PriceChangeTo,discount
2015-06-11,1884000,14.99,13.49,89.99
2015-06-12,1895000,13.49,10.04,74.43
2015-06-14,1904000,10.04,13.49,134.36
2015-06-22,1887000,13.49,14.99,111.12
2015-08-27,1957000,14.99,12.74,84.99
2015-08-29,1959000,12.74,14.99,117.66
2015-12-22,2041000,14.99,10.04,66.98
2016-01-04,2082000,10.04,14.99,149.3
2016-09-08,2402000,14.99,12.74,84.99
2016-09-15,2453000,12.74,14.99,117.66
2016-11-23,2574000,14.99,9.99,66.64
2016-11-29,2570000,9.99,14.99,150.05
2016-12-22,2685000,14.99,9.99,66.64
2017-01-02,2729000,9.99,14.99,150.05
2017-02-07,2781000,14.99,10.04,66.98
2017-02-10,2804000,10.04,14.99,149.3
2017-06-09,2840000,14.99,10.04,66.98
2017-06-11,2841000,10.04,14.99,149.3
2017-06-22,2873000,14.99,10.04,66.98
2017-07-05,2925000,10.04,14.99,149.3
2017-10-26,3117000,14.99,10.04,66.98
2017-11-01,3098000,10.04,14.99,149.3
2017-12-21,3168000,14.99,10.04,66.98
2018-01-04,3217000,10.04,14.99,149.3
2018-06-03,2864000,14.99,8.99,59.97
2018-06-05,2880000,8.99,14.99,166.74
2018-06-21,2851000,14.99,10.04,66.98
2018-07-05,2879000,10.04,14.99,149.3
2018-11-21,2873000,14.99,10.04,66.98
2018-11-27,2893000,10.04,14.99,149.3
2018-12-20,2898000,14.99,10.04,66.98
2019-01-03,2930000,10.04,14.99,149.3
2019-02-04,2939000,14.99,11.99,79.99
2019-02-11,2937000,11.99,14.99,125.02
2019-06-25,3102000,14.99,9.74,64.98
2019-07-09,4070000,9.74,14.99,153.9
2019-07-18,4016000,14.99,10.04,66.98
2019-07-22,4036000,10.04,14.99,149.3
2019-11-09,4021000,14.99,11.24,74.98
2019-11-12,4014000,11.24,14.99,133.36
2019-11-26,4029000,14.99,11.24,74.98
2019-12-03,4044000,11.24,14.99,133.36
2019-12-19,4143000,14.99,8.99,59.97
2020-01-02,4204000,8.99,14.99,166.74
2020-01-23,4599000,14.99,10.49,69.98
2020-01-27,3777000,10.49,14.99,142.9
2020-06-04,3664000,14.99,7.49,49.97
2020-06-08,3732000,7.49,14.99,200.13
2020-06-25,4316000,14.99,8.99,59.97
2020-07-09,4326000,8.99,14.99,166.74
2020-11-25,5019000,14.99,7.49,49.97
2020-12-01,4384000,7.49,14.99,200.13
2020-12-22,4396000,14.99,7.49,49.97
2021-01-05,4427000,7.49,14.99,200.13
2021-01-26,4479000,14.99,6.0,40.03
2021-01-29,4536000,6.0,14.99,249.83
2021-02-11,4502000,14.99,7.49,49.97
2021-02-15,4502000,7.49,14.99,200.13
2021-06-03,4401000,14.99,5.99,39.96
2021-06-07,4457000,5.99,14.99,250.25
2021-06-24,4412000,14.99,7.49,49.97
2021-07-08,4435000,7.49,14.99,200.13
2021-11-24,5041000,14.99,8.99,59.97
2021-12-01,4467000,8.99,14.99,166.74
2021-12-22,4476000,14.99,7.49,49.97
2022-01-05,4504000,7.49,14.99,200.13
2022-01-27,4494000,14.99,7.49,49.97
2022-02-03,4510000,7.49,14.99,200.13
2022-06-02,4540000,14.99,5.99,39.96
2022-06-06,4593000,5.99,14.99,250.25
2022-06-23,4548000,14.99,5.99,39.96
2022-07-06,4569000,5.99,14.99,250.25
2022-08-01,4575000,14.99,3.74,24.95
2022-08-08,4641000,3.74,14.99,400.8
