date,Owners,Price,PriceChangeTo,discount
2017-06-20,11000,0.0,26.99,
2017-07-05,21000,26.99,29.99,111.12
2017-10-26,28000,29.99,25.49,84.99
2017-11-01,27000,25.49,29.99,117.65
2017-11-22,29000,29.99,23.99,79.99
2017-11-28,30000,23.99,29.99,125.01
2017-12-21,29000,29.99,20.09,66.99
2018-01-04,30000,20.09,29.99,149.28
2018-02-15,29000,29.99,20.09,66.99
2018-02-19,29000,20.09,29.99,149.28
2018-06-21,31000,29.99,22.49,74.99
2018-07-05,31000,22.49,29.99,133.35
2018-10-29,32000,29.99,22.49,74.99
2018-11-01,33000,22.49,29.99,133.35
2018-11-21,33000,29.99,22.49,74.99
2018-11-27,33000,22.49,29.99,133.35
2018-12-20,33000,29.99,14.99,49.98
2019-01-03,34000,14.99,29.99,200.07
2019-06-25,36000,29.99,14.99,49.98
2019-07-09,37000,14.99,29.99,200.07
2019-12-19,39000,29.99,11.99,39.98
2020-01-02,32000,11.99,29.99,250.13
2020-01-23,23000,29.99,11.99,39.98
2020-01-27,37000,11.99,29.99,250.13
2020-04-30,38000,29.99,11.99,39.98
2020-05-06,39000,11.99,29.99,250.13
2020-06-25,39000,29.99,11.99,39.98
2020-07-09,39000,11.99,29.99,250.13
2020-10-29,25000,29.99,11.99,39.98
2020-11-02,40000,11.99,29.99,250.13
2020-11-25,40000,29.99,11.99,39.98
2020-12-01,40000,11.99,29.99,250.13
2020-12-22,40000,29.99,11.99,39.98
2021-01-05,41000,11.99,29.99,250.13
2021-04-29,41000,29.99,11.99,39.98
2021-05-06,41000,11.99,29.99,250.13
2021-06-24,42000,29.99,11.99,39.98
2021-07-08,29000,11.99,29.99,250.13
2021-10-28,43000,29.99,11.99,39.98
2021-11-01,43000,11.99,29.99,250.13
2021-11-24,43000,29.99,11.99,39.98
2021-12-01,43000,11.99,29.99,250.13
2021-12-22,43000,29.99,11.99,39.98
2022-01-05,43000,11.99,29.99,250.13
2022-05-02,43000,29.99,11.99,39.98
2022-05-09,43000,11.99,29.99,250.13
2022-06-23,43000,29.99,11.99,39.98
2022-07-06,43000,11.99,29.99,250.13
2022-08-08,42000,29.99,11.99,39.98
2022-08-15,42000,11.99,29.99,250.13
2022-09-19,31000,29.99,11.99,39.98
2022-09-26,42000,11.99,29.99,250.13
2022-10-31,43000,29.99,11.99,39.98
