date,Owners,Price,PriceChangeTo,discount
2017-08-09,5000,0.0,19.99,
2017-10-27,6000,19.99,14.99,74.99
2017-11-01,6000,14.99,19.99,133.36
2017-11-22,7000,19.99,14.99,74.99
2017-11-28,7000,14.99,19.99,133.36
2017-12-20,7000,19.99,14.99,74.99
2018-01-04,7000,14.99,19.99,133.36
2018-05-09,7000,19.99,11.99,59.98
2018-05-16,7000,11.99,19.99,166.72
2018-06-21,8000,19.99,11.99,59.98
2018-07-05,8000,11.99,19.99,166.72
2018-08-06,9000,19.99,11.99,59.98
2018-08-13,9000,11.99,19.99,166.72
2018-10-29,12000,19.99,9.99,49.97
2018-11-01,23000,9.99,19.99,200.1
2018-12-20,23000,19.99,9.99,49.97
2019-01-03,25000,9.99,19.99,200.1
2019-01-14,25000,19.99,9.99,49.97
2019-01-21,28000,9.99,19.99,200.1
2019-02-04,27000,19.99,9.99,49.97
2019-02-11,28000,9.99,19.99,200.1
2019-03-18,29000,19.99,7.99,39.97
2019-04-11,29000,7.99,19.99,250.19
2019-06-25,34000,19.99,4.99,24.96
2019-07-09,35000,4.99,19.99,400.6
2019-10-28,38000,19.99,4.99,24.96
2019-11-01,39000,4.99,19.99,400.6
2019-11-14,43000,19.99,4.99,24.96
2019-11-16,48000,4.99,19.99,400.6
2019-11-26,48000,19.99,4.99,24.96
2019-12-03,49000,4.99,19.99,400.6
2019-12-19,49000,19.99,4.99,24.96
2020-01-02,31000,4.99,19.99,400.6
2020-01-09,48000,19.99,9.99,49.97
2020-01-23,44000,9.99,4.99,49.95
2020-01-26,45000,4.99,9.99,200.2
2020-02-24,44000,9.99,4.99,49.95
2020-03-02,44000,4.99,9.99,200.2
2020-04-13,46000,9.99,4.99,49.95
2020-04-20,47000,4.99,9.99,200.2
2020-06-25,48000,9.99,4.99,49.95
2020-07-09,49000,4.99,9.99,200.2
2020-11-25,54000,9.99,4.99,49.95
2020-12-01,55000,4.99,9.99,200.2
2020-12-22,56000,9.99,3.99,39.94
2021-01-05,57000,3.99,9.99,250.38
2021-02-12,58000,9.99,4.99,49.95
2021-02-14,58000,4.99,9.99,200.2
2021-04-19,55000,9.99,2.49,24.92
2021-04-21,77000,2.49,9.99,401.2
2021-06-24,78000,9.99,2.49,24.92
2021-07-08,79000,2.49,9.99,401.2
2021-10-28,83000,9.99,2.49,24.92
2021-11-01,84000,2.49,9.99,401.2
2021-11-24,85000,9.99,2.49,24.92
2021-12-01,86000,2.49,9.99,401.2
2021-12-22,86000,9.99,2.49,24.92
2022-01-05,88000,2.49,9.99,401.2
2022-01-30,89000,9.99,2.49,24.92
2022-02-02,89000,2.49,9.99,401.2
2022-03-28,93000,9.99,2.49,24.92
2022-03-31,97000,2.49,9.99,401.2
2022-05-02,98000,9.99,2.49,24.92
2022-05-09,99000,2.49,9.99,401.2
2022-06-23,100000,9.99,2.49,24.92
2022-07-06,101000,2.49,9.99,401.2
