date,Owners,Price,PriceChangeTo,discount
2015-04-01,541000,0.0,4.99,
2015-04-23,552000,4.99,2.49,49.9
2015-04-27,554000,2.49,4.99,200.4
2015-06-11,562000,4.99,2.49,49.9
2015-06-22,555000,2.49,4.99,200.4
2015-11-25,573000,4.99,2.49,49.9
2015-12-01,574000,2.49,4.99,200.4
2015-12-22,570000,4.99,2.49,49.9
2016-01-04,568000,2.49,4.99,200.4
2016-02-05,597000,4.99,3.74,74.95
2016-02-12,575000,3.74,4.99,133.42
2016-06-23,568000,4.99,2.49,49.9
2016-07-04,560000,2.49,4.99,200.4
2016-11-24,595000,4.99,2.49,49.9
2016-11-28,586000,2.49,4.99,200.4
2016-12-21,599000,4.99,2.49,49.9
2017-01-02,596000,2.49,4.99,200.4
2017-06-22,589000,4.99,2.49,49.9
2017-07-05,599000,2.49,4.99,200.4
2017-10-25,602000,4.99,2.49,49.9
2017-11-01,607000,2.49,4.99,200.4
2017-11-22,598000,4.99,2.49,49.9
2017-11-28,600000,2.49,4.99,200.4
2017-12-21,609000,4.99,2.49,49.9
2018-01-04,617000,2.49,4.99,200.4
2018-06-20,525000,4.99,2.49,49.9
2018-07-05,526000,2.49,4.99,200.4
2018-11-21,517000,4.99,2.49,49.9
2018-11-27,520000,2.49,4.99,200.4
2018-12-20,519000,4.99,2.49,49.9
2019-01-03,518000,2.49,4.99,200.4
2019-06-25,542000,4.99,2.49,49.9
2019-07-09,547000,2.49,4.99,200.4
2019-10-27,547000,4.99,2.49,49.9
2019-11-01,543000,2.49,4.99,200.4
2019-11-26,544000,4.99,2.49,49.9
2019-12-03,545000,2.49,4.99,200.4
2019-12-19,485000,4.99,2.49,49.9
2020-01-02,47000,2.49,4.99,200.4
2020-01-22,452000,4.99,2.49,49.9
2020-01-27,42000,2.49,4.99,200.4
2020-06-25,437000,4.99,2.49,49.9
2020-07-09,439000,2.49,4.99,200.4
2020-10-29,443000,4.99,2.49,49.9
2020-11-02,444000,2.49,4.99,200.4
2020-11-25,446000,4.99,2.49,49.9
2020-12-01,445000,2.49,4.99,200.4
2020-12-22,447000,4.99,2.49,49.9
2021-01-05,447000,2.49,4.99,200.4
2021-02-11,463000,4.99,2.49,49.9
2021-02-15,463000,2.49,4.99,200.4
2021-06-24,444000,4.99,2.49,49.9
2021-07-08,444000,2.49,4.99,200.4
2021-10-28,452000,4.99,2.49,49.9
2021-11-01,453000,2.49,4.99,200.4
2021-11-24,52000,4.99,2.49,49.9
2021-11-30,452000,2.49,4.99,200.4
2021-12-22,454000,4.99,2.49,49.9
2022-01-05,455000,2.49,4.99,200.4
2022-06-23,458000,4.99,2.49,49.9
2022-07-07,456000,2.49,4.99,200.4
