date,Owners,Price,PriceChangeTo,discount
2015-04-02,140000,0.0,12.49,
2015-04-06,140000,12.49,24.99,200.08
2015-05-01,155000,24.99,12.49,49.98
2015-05-05,159000,12.49,24.99,200.08
2015-06-11,182000,24.99,9.99,39.98
2015-06-22,199000,9.99,24.99,250.15
2015-07-09,12253000,24.99,8.49,33.97
2015-07-13,6254000,8.49,24.99,294.35
2015-10-08,322000,24.99,8.49,33.97
2015-10-12,335000,8.49,24.99,294.35
2015-10-28,344000,24.99,8.49,33.97
2015-11-02,347000,8.49,24.99,294.35
2015-11-25,344000,24.99,8.49,33.97
2015-12-01,342000,8.49,24.99,294.35
2015-12-22,354000,24.99,6.24,24.97
2016-01-04,380000,6.24,24.99,400.48
2016-02-05,414000,24.99,6.24,24.97
2016-02-12,406000,6.24,24.99,400.48
2016-04-26,447000,24.99,6.24,24.97
2016-04-29,452000,6.24,24.99,400.48
2016-06-23,463000,24.99,6.24,24.97
2016-07-04,495000,6.24,24.99,400.48
2016-08-18,570000,24.99,6.24,24.97
2016-08-28,569000,6.24,24.99,400.48
2016-10-28,606000,24.99,6.24,24.97
2016-11-01,606000,6.24,24.99,400.48
2016-11-09,611000,24.99,19.99,79.99
2016-11-23,620000,19.99,6.79,33.97
2016-11-29,613000,6.79,19.99,294.4
2016-12-22,626000,19.99,6.79,33.97
2017-01-02,634000,6.79,19.99,294.4
2017-01-13,657000,19.99,6.79,33.97
2017-01-15,663000,6.79,19.99,294.4
2017-01-28,689000,19.99,6.79,33.97
2017-01-31,697000,6.79,19.99,294.4
2017-04-03,702000,19.99,6.79,33.97
2017-04-10,708000,6.79,19.99,294.4
2017-05-28,752000,19.99,5.99,29.96
2017-06-04,756000,5.99,19.99,333.72
2017-06-22,791000,19.99,4.99,24.96
2017-07-05,836000,4.99,19.99,400.6
2017-07-31,868000,19.99,4.99,24.96
2017-08-07,891000,4.99,19.99,400.6
2017-09-21,1048000,19.99,4.99,24.96
2017-09-25,1030000,4.99,19.99,400.6
2017-10-26,1018000,19.99,4.99,24.96
2017-11-01,988000,4.99,19.99,400.6
2017-11-22,1010000,19.99,4.99,24.96
2017-11-28,1015000,4.99,19.99,400.6
2017-12-21,1026000,19.99,4.99,24.96
2018-01-04,1074000,4.99,19.99,400.6
2018-02-15,1062000,19.99,4.99,24.96
2018-02-19,1046000,4.99,19.99,400.6
2018-04-16,1071000,19.99,4.99,24.96
2018-04-23,1150000,4.99,19.99,400.6
2018-06-20,796000,19.99,4.99,24.96
2018-07-05,1022000,4.99,19.99,400.6
2018-08-27,1044000,19.99,4.99,24.96
2018-09-03,1064000,4.99,19.99,400.6
2018-10-25,1088000,19.99,4.99,24.96
2018-11-01,1104000,4.99,19.99,400.6
2018-11-21,1094000,19.99,9.99,49.97
2018-11-27,1120000,9.99,19.99,200.1
2018-12-20,1142000,19.99,5.99,29.96
2019-01-03,1169000,5.99,19.99,333.72
2019-01-14,1165000,19.99,4.99,24.96
2019-01-21,1185000,4.99,19.99,400.6
2019-02-04,1187000,19.99,4.99,24.96
2019-02-11,1193000,4.99,19.99,400.6
2019-02-24,1211000,19.99,5.0,25.01
2019-02-27,1217000,5.0,19.99,399.8
2019-04-29,1238000,19.99,4.99,24.96
2019-05-06,1266000,4.99,19.99,400.6
2019-06-25,1248000,19.99,4.99,24.96
2019-07-09,1302000,4.99,19.99,400.6
2019-07-22,1311000,19.99,4.99,24.96
2019-07-28,1325000,4.99,19.99,400.6
2019-09-09,1353000,19.99,4.99,24.96
2019-09-16,1370000,4.99,19.99,400.6
2019-10-27,1382000,19.99,4.99,24.96
2019-11-01,1399000,4.99,19.99,400.6
2019-11-26,1419000,19.99,4.99,24.96
2019-12-03,1447000,4.99,19.99,400.6
2019-12-19,1459000,19.99,4.99,24.96
2020-01-02,1506000,4.99,19.99,400.6
2020-01-23,1384000,19.99,4.99,24.96
2020-01-27,1381000,4.99,19.99,400.6
2020-04-28,1428000,19.99,5.99,29.96
2020-05-04,1469000,5.99,19.99,333.72
2020-06-26,1490000,19.99,5.99,29.96
2020-07-09,1513000,5.99,19.99,333.72
2020-09-09,1573000,19.99,6.0,30.02
2020-09-11,875000,6.0,19.99,333.17
2020-10-29,1581000,19.99,5.99,29.96
2020-11-02,1600000,5.99,19.99,333.72
2020-11-25,1590000,19.99,5.99,29.96
2020-12-01,1607000,5.99,19.99,333.72
2020-12-22,1620000,19.99,5.99,29.96
2021-01-05,1677000,5.99,19.99,333.72
2021-02-12,1656000,19.99,6.99,34.97
2021-02-15,1656000,6.99,19.99,285.98
2021-04-29,1668000,19.99,6.99,34.97
2021-05-03,1751000,6.99,19.99,285.98
2021-06-24,1737000,19.99,6.99,34.97
2021-07-08,1787000,6.99,19.99,285.98
2021-10-28,1805000,19.99,5.99,29.96
2021-11-01,1820000,5.99,19.99,333.72
2021-11-24,1814000,19.99,6.99,34.97
2021-11-30,1829000,6.99,19.99,285.98
2021-12-22,1834000,19.99,6.99,34.97
2022-01-05,953000,6.99,19.99,285.98
2022-01-26,1844000,19.99,5.99,29.96
2022-02-02,1850000,5.99,19.99,333.72
2022-06-22,1896000,19.99,6.99,34.97
2022-07-08,1904000,6.99,19.99,285.98
2022-08-01,1911000,19.99,6.99,34.97
2022-08-08,1920000,6.99,19.99,285.98
2022-10-25,1937000,19.99,6.99,34.97
