date,Owners,Price,PriceChangeTo,discount
2015-04-01,5000,9.99,4.99,49.95
2015-04-13,38000,4.99,0.24,4.81
2015-04-21,57000,0.24,4.99,2079.17
2015-06-11,85000,4.99,0.19,3.81
2015-06-22,100000,0.19,4.99,2626.32
2015-06-29,119000,4.99,0.19,3.81
2015-07-07,125000,0.19,4.99,2626.32
2015-08-10,141000,4.99,0.44,8.82
2015-08-17,143000,0.44,4.99,1134.09
2015-08-31,166000,4.99,0.19,3.81
2015-09-08,167000,0.19,4.99,2626.32
2015-10-12,170000,4.99,0.89,17.84
2015-10-26,177000,0.89,4.99,560.67
2015-10-30,181000,4.99,0.19,3.81
2015-11-09,197000,0.19,1.99,1047.37
2015-11-26,197000,1.99,0.49,24.62
2015-12-01,198000,0.49,1.99,406.12
2015-12-23,216000,1.99,0.49,24.62
2016-01-04,227000,0.49,1.99,406.12
2016-01-11,234000,1.99,0.5,25.13
2016-01-18,240000,0.5,1.99,398.0
2016-01-28,245000,1.99,0.49,24.62
2016-02-04,266000,0.49,1.99,406.12
2016-02-06,264000,1.99,0.49,24.62
2016-02-14,265000,0.49,1.99,406.12
2016-03-14,272000,1.99,0.5,25.13
2016-03-29,288000,0.5,1.99,398.0
2016-04-04,285000,1.99,0.49,24.62
2016-04-11,289000,0.49,1.99,406.12
2016-04-28,293000,1.99,0.49,24.62
2016-05-04,291000,0.49,1.99,406.12
2016-05-24,304000,1.99,0.5,25.13
2016-06-06,316000,0.5,0.49,98.0
2016-06-14,320000,0.49,0.5,102.04
2016-06-20,326000,0.5,1.99,398.0
2016-06-24,333000,1.99,0.49,24.62
2016-07-18,357000,0.49,1.99,406.12
2016-08-22,360000,1.99,0.5,25.13
2016-08-29,363000,0.5,1.99,398.0
2016-09-05,371000,1.99,0.5,25.13
2016-09-19,391000,0.5,0.49,98.0
2016-09-26,395000,0.49,1.99,406.12
2016-10-03,399000,1.99,0.49,24.62
2016-10-11,426000,0.49,0.5,102.04
2016-10-17,419000,0.5,0.49,98.0
2016-10-25,409000,0.49,1.99,406.12
2016-10-28,406000,1.99,0.49,24.62
2016-11-01,415000,0.49,1.99,406.12
2016-11-24,428000,1.99,0.49,24.62
2016-11-29,424000,0.49,1.99,406.12
2016-12-12,424000,1.99,0.5,25.13
2016-12-21,442000,0.5,1.99,398.0
2016-12-23,440000,1.99,0.49,24.62
2017-01-16,473000,0.49,0.5,102.04
2017-01-17,472000,0.5,1.99,398.0
2017-02-06,471000,1.99,0.49,24.62
2017-02-20,495000,0.49,1.99,406.12
2017-03-30,470000,1.99,0.49,24.62
2017-04-03,471000,0.49,1.99,406.12
2017-04-05,475000,1.99,0.49,24.62
2017-04-10,478000,0.49,1.99,406.12
2017-04-12,475000,1.99,0.5,25.13
2017-04-18,479000,0.5,0.49,98.0
2017-05-22,475000,0.49,1.99,406.12
2017-06-22,484000,1.99,0.49,24.62
2017-07-05,484000,0.49,1.99,406.12
2017-08-14,505000,1.99,3.99,200.5
2017-10-10,487000,3.99,0.99,24.81
2017-10-16,498000,0.99,3.99,403.03
2017-10-26,494000,3.99,0.99,24.81
2017-11-01,495000,0.99,3.99,403.03
2017-12-11,487000,3.99,0.99,24.81
2017-12-19,483000,0.99,3.99,403.03
2017-12-21,492000,3.99,0.79,19.8
2018-01-04,501000,0.79,3.99,505.06
2018-02-16,494000,3.99,0.51,12.78
2018-02-19,499000,0.51,0.79,154.9
2018-02-26,492000,0.79,3.99,505.06
2018-04-23,507000,3.99,0.79,19.8
2018-04-30,443000,0.79,3.99,505.06
2018-06-20,441000,3.99,0.79,19.8
2018-07-05,442000,0.79,3.99,505.06
2018-07-16,443000,3.99,0.79,19.8
2018-07-23,443000,0.79,3.99,505.06
2018-09-17,442000,3.99,0.79,19.8
2018-09-24,441000,0.79,3.99,505.06
2018-11-21,445000,3.99,0.79,19.8
2018-11-27,444000,0.79,3.99,505.06
2018-12-03,446000,3.99,0.79,19.8
2018-12-10,445000,0.79,3.99,505.06
2018-12-20,446000,3.99,0.79,19.8
2019-01-03,448000,0.79,3.99,505.06
2019-04-11,453000,3.99,0.79,19.8
2019-04-15,452000,0.79,3.99,505.06
2019-05-28,465000,3.99,0.79,19.8
2019-06-03,463000,0.79,3.99,505.06
2019-06-25,464000,3.99,0.79,19.8
2019-07-09,467000,0.79,3.99,505.06
2019-10-11,474000,3.99,0.79,19.8
2019-10-15,475000,0.79,3.99,505.06
2019-10-21,476000,3.99,0.79,19.8
2019-10-27,477000,0.79,3.99,505.06
2022-10-10,501000,3.99,0.79,19.8
2022-10-17,502000,0.79,3.99,505.06
