date,Owners,Price,PriceChangeTo,discount
2015-04-02,338000,0.0,2.49,
2015-06-11,363000,2.49,1.23,49.4
2015-06-12,367000,1.23,1.66,134.96
2015-06-22,371000,1.66,2.49,150.0
2015-11-26,438000,2.49,1.24,49.8
2015-12-02,436000,1.24,2.49,200.81
2015-12-22,471000,2.49,1.24,49.8
2016-01-04,489000,1.24,2.49,200.81
2016-02-05,530000,2.49,1.66,66.67
2016-02-11,515000,1.66,2.49,150.0
2016-06-23,543000,2.49,1.24,49.8
2016-07-04,544000,1.24,2.49,200.81
2016-10-28,631000,2.49,1.24,49.8
2016-11-01,634000,1.24,2.49,200.81
2016-11-23,636000,2.49,1.66,66.67
2016-11-29,645000,1.66,2.49,150.0
2016-12-22,660000,2.49,1.24,49.8
2017-01-02,697000,1.24,2.49,200.81
2017-06-22,771000,2.49,1.24,49.8
2017-07-05,785000,1.24,2.49,200.81
2017-10-26,829000,2.49,1.24,49.8
2017-11-01,834000,1.24,2.49,200.81
2017-11-23,831000,2.49,1.66,66.67
2017-11-29,852000,1.66,2.49,150.0
2017-12-21,851000,2.49,1.24,49.8
2018-01-04,872000,1.24,2.49,200.81
2018-06-20,805000,2.49,1.66,66.67
2018-07-05,808000,1.66,2.49,150.0
2018-10-29,824000,2.49,1.99,79.92
2018-11-01,823000,1.99,2.49,125.13
2018-11-21,826000,2.49,1.66,66.67
2018-11-27,830000,1.66,2.49,150.0
2018-12-20,836000,2.49,1.66,66.67
2019-01-03,849000,1.66,2.49,150.0
2019-02-04,855000,2.49,1.99,79.92
2019-02-11,856000,1.99,2.49,125.13
2019-06-25,909000,2.49,1.74,69.88
2019-07-08,927000,1.74,2.49,143.1
2019-11-26,953000,2.49,1.66,66.67
2019-12-03,963000,1.66,2.49,150.0
2019-12-19,1002000,2.49,1.24,49.8
2020-01-02,1102000,1.24,2.49,200.81
2020-01-23,944000,2.49,1.66,66.67
2020-01-27,946000,1.66,2.49,150.0
2020-06-25,1010000,2.49,1.86,74.7
2020-07-09,1053000,1.86,2.49,133.87
2020-10-29,1115000,2.49,1.99,79.92
2020-11-02,1132000,1.99,2.49,125.13
2020-11-25,1120000,2.49,1.66,66.67
2020-12-01,375000,1.66,2.49,150.0
2020-12-22,1332000,2.49,1.24,49.8
2021-01-05,1288000,1.24,2.49,200.81
2021-02-12,1180000,2.49,1.66,66.67
2021-02-15,1180000,1.66,2.49,150.0
2021-06-24,1236000,2.49,1.66,66.67
2021-07-08,1255000,1.66,2.49,150.0
2021-10-28,1334000,2.49,1.99,79.92
2021-11-01,1329000,1.99,2.49,125.13
2021-11-24,1336000,2.49,1.99,79.92
2021-11-30,1330000,1.99,2.49,125.13
2021-12-22,1603000,2.49,1.24,49.8
2022-01-05,1427000,1.24,2.49,200.81
2022-01-28,1421000,2.49,1.66,66.67
2022-02-03,1412000,1.66,2.49,150.0
2022-06-23,1481000,2.49,1.99,79.92
2022-07-07,1515000,1.99,2.49,125.13
