date,Owners,Price,PriceChangeTo,discount
2017-09-12,,0.0,19.99,
2017-10-26,40000,19.99,17.99,89.99
2017-11-01,43000,17.99,19.99,111.12
2017-11-20,50000,19.99,13.39,66.98
2017-11-28,60000,13.39,19.99,149.29
2017-12-12,81000,19.99,13.39,66.98
2017-12-15,80000,13.39,19.99,149.29
2017-12-18,82000,19.99,13.39,66.98
2018-01-04,95000,13.39,19.99,149.29
2018-02-15,110000,19.99,9.99,49.97
2018-02-19,115000,9.99,19.99,200.1
2018-02-21,117000,19.99,9.99,49.97
2018-02-23,119000,9.99,19.99,200.1
2018-05-10,123000,19.99,9.99,49.97
2018-05-14,134000,9.99,19.99,200.1
2018-06-21,140000,19.99,9.99,49.97
2018-07-05,164000,9.99,19.99,200.1
2018-08-06,176000,19.99,9.99,49.97
2018-08-13,181000,9.99,19.99,200.1
2018-10-09,210000,19.99,7.99,39.97
2018-10-12,238000,7.99,19.99,250.19
2018-10-29,227000,19.99,7.99,39.97
2018-11-01,229000,7.99,19.99,250.19
2018-11-06,230000,19.99,7.99,39.97
2018-11-09,236000,7.99,19.99,250.19
2018-11-21,240000,19.99,7.99,39.97
2018-11-27,262000,7.99,19.99,250.19
2018-12-20,272000,19.99,7.99,39.97
2019-01-03,283000,7.99,19.99,250.19
2019-01-31,290000,19.99,7.99,39.97
2019-02-11,296000,7.99,19.99,250.19
2019-03-04,303000,19.99,8.0,40.02
2019-03-06,310000,8.0,19.99,249.87
2019-06-25,349000,19.99,7.99,39.97
2019-07-09,380000,7.99,19.99,250.19
2019-08-29,394000,19.99,7.99,39.97
2019-09-02,400000,7.99,19.99,250.19
2019-09-30,405000,19.99,7.99,39.97
2019-10-07,408000,7.99,19.99,250.19
2019-10-28,416000,19.99,9.99,49.97
2019-11-01,419000,9.99,19.99,200.1
2019-11-10,425000,19.99,7.99,39.97
2019-11-12,426000,7.99,19.99,250.19
2019-11-26,431000,19.99,7.99,39.97
2019-12-03,437000,7.99,19.99,250.19
2019-12-19,443000,19.99,7.99,39.97
2020-01-02,455000,7.99,19.99,250.19
2020-01-23,421000,19.99,4.99,24.96
2020-01-26,242000,4.99,19.99,400.6
2020-03-16,428000,19.99,4.99,24.96
2020-03-23,437000,4.99,19.99,400.6
2020-04-16,446000,19.99,4.99,24.96
2020-04-19,458000,4.99,19.99,400.6
2020-06-24,483000,19.99,4.99,24.96
2020-07-09,241000,4.99,19.99,400.6
2020-10-05,515000,19.99,4.99,24.96
2020-10-11,390000,4.99,19.99,400.6
2020-10-29,389000,19.99,4.99,24.96
2020-11-02,533000,4.99,19.99,400.6
2020-11-25,538000,19.99,4.99,24.96
2020-12-01,541000,4.99,19.99,400.6
2020-12-22,545000,19.99,4.99,24.96
2021-01-05,409000,4.99,19.99,400.6
2021-02-11,553000,19.99,4.99,24.96
2021-02-14,553000,4.99,19.99,400.6
2021-03-15,542000,19.99,4.99,24.96
2021-03-22,544000,4.99,19.99,400.6
2021-05-06,552000,19.99,3.99,19.96
2021-05-11,556000,3.99,19.99,501.0
2021-06-12,563000,19.99,3.99,19.96
2021-06-16,568000,3.99,19.99,501.0
2021-06-24,568000,19.99,3.99,19.96
2021-07-08,573000,3.99,19.99,501.0
2021-07-26,576000,19.99,4.99,24.96
2021-08-02,580000,4.99,19.99,400.6
2021-10-28,593000,19.99,4.99,24.96
2021-11-01,594000,4.99,19.99,400.6
2021-11-24,598000,19.99,4.99,24.96
2021-12-01,476000,4.99,19.99,400.6
2021-12-21,603000,19.99,4.99,24.96
2022-01-05,607000,4.99,19.99,400.6
2022-01-27,611000,19.99,4.99,24.96
2022-02-03,614000,4.99,19.99,400.6
2022-05-05,624000,19.99,3.99,19.96
2022-05-16,511000,3.99,19.99,501.0
2022-06-13,636000,19.99,3.99,19.96
2022-06-20,642000,3.99,19.99,501.0
2022-06-23,642000,19.99,3.99,19.96
2022-07-07,646000,3.99,19.99,501.0
2022-10-07,653000,19.99,3.99,19.96
2022-10-09,656000,3.99,19.99,501.0
