date,Owners,Price,PriceChangeTo,discount
2018-08-16,141,0.0,19.99,
2018-10-29,20000,19.99,14.99,74.99
2018-11-01,20000,14.99,19.99,133.36
2018-11-20,21000,19.99,13.99,69.98
2018-11-27,29000,13.99,19.99,142.89
2018-12-06,32000,19.99,13.99,69.98
2018-12-08,33000,13.99,19.99,142.89
2018-12-20,35000,19.99,13.99,69.98
2019-01-03,42000,13.99,19.99,142.89
2019-01-06,44000,19.99,11.99,59.98
2019-01-07,46000,11.99,13.99,116.68
2019-01-13,52000,13.99,19.99,142.89
2019-02-04,54000,19.99,13.99,69.98
2019-02-11,56000,13.99,19.99,142.89
2019-06-09,65000,19.99,11.99,59.98
2019-06-14,69000,11.99,19.99,166.72
2019-06-25,72000,19.99,13.99,69.98
2019-07-09,95000,13.99,19.99,142.89
2019-07-11,104000,19.99,13.99,69.98
2019-07-15,97000,13.99,19.99,142.89
2019-08-28,102000,19.99,13.39,66.98
2019-09-02,108000,13.39,19.99,149.29
2019-10-28,113000,19.99,11.99,59.98
2019-11-01,118000,11.99,19.99,166.72
2019-11-10,121000,19.99,11.99,59.98
2019-11-12,121000,11.99,19.99,166.72
2019-11-26,125000,19.99,11.99,59.98
2019-12-03,132000,11.99,19.99,166.72
2019-12-12,133000,19.99,11.99,59.98
2019-12-14,136000,11.99,19.99,166.72
2019-12-19,137000,19.99,11.99,59.98
2020-01-01,146000,11.99,19.99,166.72
2020-01-23,138000,19.99,11.99,59.98
2020-01-27,141000,11.99,19.99,166.72
2020-03-19,148000,19.99,9.99,49.97
2020-03-21,155000,9.99,19.99,200.1
2020-04-16,164000,19.99,9.99,49.97
2020-04-20,173000,9.99,19.99,200.1
2020-04-28,175000,19.99,9.99,49.97
2020-05-01,182000,9.99,19.99,200.1
2020-06-04,191000,19.99,9.99,49.97
2020-06-08,201000,9.99,19.99,200.1
2020-06-24,212000,19.99,9.99,49.97
2020-07-09,141000,9.99,19.99,200.1
2020-10-29,268000,19.99,9.99,49.97
2020-11-01,269000,9.99,19.99,200.1
2020-11-25,161000,19.99,9.99,49.97
2020-12-01,281000,9.99,19.99,200.1
2020-12-09,284000,19.99,9.99,49.97
2020-12-14,286000,9.99,19.99,200.1
2020-12-22,289000,19.99,9.99,49.97
2021-01-10,299000,9.99,19.99,200.1
2021-01-28,307000,19.99,9.99,49.97
2021-02-01,308000,9.99,19.99,200.1
2021-02-11,313000,19.99,9.99,49.97
2021-02-16,313000,9.99,19.99,200.1
2021-04-06,323000,19.99,9.99,49.97
2021-04-08,323000,9.99,19.99,200.1
2021-05-09,335000,19.99,7.99,39.97
2021-05-11,337000,7.99,19.99,250.19
2021-06-24,351000,19.99,7.99,39.97
2021-07-08,358000,7.99,19.99,250.19
2021-10-28,383000,19.99,9.99,49.97
2021-11-01,385000,9.99,19.99,200.1
2021-11-24,389000,19.99,7.99,39.97
2021-12-01,393000,7.99,19.99,250.19
2021-12-08,395000,19.99,7.99,39.97
2021-12-12,397000,7.99,19.99,250.19
2021-12-22,399000,19.99,7.99,39.97
2022-01-04,404000,7.99,19.99,250.19
2022-01-27,410000,19.99,9.99,49.97
2022-02-07,413000,9.99,19.99,200.1
2022-05-05,425000,19.99,7.99,39.97
2022-05-16,428000,7.99,19.99,250.19
2022-06-23,433000,19.99,7.99,39.97
2022-07-06,436000,7.99,19.99,250.19
2022-09-19,447000,19.99,7.99,39.97
2022-09-26,449000,7.99,19.99,250.19
