date,Owners,Price,PriceChangeTo,discount
2015-04-01,13000,0.0,9.99,
2015-06-01,16000,9.99,2.49,24.92
2015-06-08,20000,2.49,9.99,401.2
2015-06-11,20000,9.99,2.49,24.92
2015-06-22,20000,2.49,9.99,401.2
2015-08-03,26000,9.99,0.99,9.91
2015-08-10,29000,0.99,9.99,1009.09
2015-10-27,30000,9.99,2.49,24.92
2015-11-02,33000,2.49,9.99,401.2
2015-11-25,29000,9.99,2.49,24.92
2015-12-01,32000,2.49,9.99,401.2
2015-12-23,31000,9.99,1.49,14.91
2016-01-04,32000,1.49,9.99,670.47
2016-02-06,33000,9.99,1.99,19.92
2016-02-12,31000,1.99,9.99,502.01
2016-03-14,36000,9.99,2.49,24.92
2016-03-21,36000,2.49,9.99,401.2
2016-05-31,36000,9.99,1.49,14.91
2016-06-06,35000,1.49,9.99,670.47
2016-06-23,36000,9.99,1.49,14.91
2016-07-04,35000,1.49,9.99,670.47
2016-08-01,37000,9.99,1.99,19.92
2016-08-08,38000,1.99,9.99,502.01
2016-10-10,44000,9.99,1.49,14.91
2016-10-18,41000,1.49,9.99,670.47
2016-11-23,39000,9.99,1.49,14.91
2016-11-29,41000,1.49,9.99,670.47
2016-12-22,40000,9.99,1.49,14.91
2017-01-03,44000,1.49,9.99,670.47
2017-05-15,38000,9.99,1.49,14.91
2017-05-22,41000,1.49,9.99,670.47
2017-06-22,44000,9.99,1.49,14.91
2017-07-05,39000,1.49,9.99,670.47
2017-07-31,43000,9.99,1.49,14.91
2017-08-07,43000,1.49,9.99,670.47
2017-10-02,47000,9.99,1.49,14.91
2017-10-09,44000,1.49,9.99,670.47
2017-12-21,46000,9.99,1.49,14.91
2018-01-05,46000,1.49,9.99,670.47
2018-01-15,44000,9.99,1.49,14.91
2018-01-21,45000,1.49,9.99,670.47
2018-02-15,46000,9.99,1.49,14.91
2018-02-20,43000,1.49,9.99,670.47
2018-03-19,45000,9.99,0.99,9.91
2018-03-26,47000,0.99,9.99,1009.09
2018-06-04,42000,9.99,0.99,9.91
2018-06-11,42000,0.99,9.99,1009.09
2018-06-20,42000,9.99,0.99,9.91
2018-07-05,43000,0.99,9.99,1009.09
2018-08-06,44000,9.99,1.49,14.91
2018-08-13,44000,1.49,9.99,670.47
2018-10-15,44000,9.99,1.49,14.91
2018-10-22,44000,1.49,9.99,670.47
2018-11-21,44000,9.99,0.99,9.91
2018-11-27,44000,0.99,9.99,1009.09
2018-12-20,45000,9.99,0.99,9.91
2019-01-03,45000,0.99,9.99,1009.09
2019-01-07,45000,9.99,1.99,19.92
2019-01-14,45000,1.99,9.99,502.01
2019-02-04,45000,9.99,1.49,14.91
2019-02-11,45000,1.49,9.99,670.47
2019-03-18,46000,9.99,1.49,14.91
2019-04-11,46000,1.49,9.99,670.47
2019-05-06,46000,9.99,0.99,9.91
2019-05-13,46000,0.99,9.99,1009.09
2019-06-25,48000,9.99,1.49,14.91
2019-07-09,48000,1.49,9.99,670.47
2019-08-01,48000,9.99,0.99,9.91
2019-08-09,48000,0.99,9.99,1009.09
2019-08-26,48000,9.99,0.99,9.91
2019-09-02,48000,0.99,9.99,1009.09
2019-11-26,49000,9.99,0.99,9.91
2019-12-03,49000,0.99,9.99,1009.09
2019-12-09,49000,9.99,0.99,9.91
2019-12-15,49000,0.99,9.99,1009.09
2019-12-19,49000,9.99,0.99,9.91
2020-01-02,49000,0.99,9.99,1009.09
2020-01-23,45000,9.99,0.99,9.91
2020-01-27,45000,0.99,9.99,1009.09
2020-02-10,44000,9.99,0.99,9.91
2020-02-17,44000,0.99,9.99,1009.09
2020-03-30,45000,9.99,0.99,9.91
2020-04-06,45000,0.99,9.99,1009.09
2020-05-25,45000,9.99,1.49,14.91
2020-06-01,45000,1.49,9.99,670.47
2020-06-25,46000,9.99,0.99,9.91
2020-07-09,46000,0.99,9.99,1009.09
2020-08-10,46000,9.99,1.49,14.91
2020-08-17,23000,1.49,9.99,670.47
2020-10-19,47000,9.99,0.99,9.91
2020-10-26,53000,0.99,9.99,1009.09
2020-11-25,48000,9.99,0.99,9.91
2020-12-01,24000,0.99,9.99,1009.09
2020-12-22,48000,9.99,0.99,9.91
2021-01-05,49000,0.99,9.99,1009.09
2021-02-12,50000,9.99,0.99,9.91
2021-02-15,50000,0.99,9.99,1009.09
2021-04-05,50000,9.99,0.99,9.91
2021-04-12,49000,0.99,9.99,1009.09
2021-06-24,51000,9.99,0.99,9.91
2021-07-08,52000,0.99,9.99,1009.09
2021-09-20,53000,9.99,0.99,9.91
2021-09-27,53000,0.99,9.99,1009.09
2021-11-24,54000,9.99,0.99,9.91
2021-11-30,54000,0.99,9.99,1009.09
2021-12-22,55000,9.99,0.99,9.91
2022-01-05,55000,0.99,9.99,1009.09
2022-01-17,55000,9.99,0.99,9.91
2022-01-24,56000,0.99,9.99,1009.09
2022-01-26,56000,9.99,0.99,9.91
2022-02-03,56000,0.99,9.99,1009.09
2022-03-07,58000,9.99,0.99,9.91
2022-03-14,58000,0.99,9.99,1009.09
2022-06-22,61000,9.99,0.99,9.91
2022-07-07,61000,0.99,9.99,1009.09
