date,Owners,Price,PriceChangeTo,discount
2015-05-08,32000,4.99,0.99,19.84
2015-05-15,33000,0.99,4.99,504.04
2015-06-11,36000,4.99,0.99,19.84
2015-06-23,36000,0.99,4.99,504.04
2015-10-13,57000,4.99,1.99,39.88
2015-10-19,58000,1.99,4.99,250.75
2015-11-25,59000,4.99,0.99,19.84
2015-12-01,60000,0.99,4.99,504.04
2015-12-23,64000,4.99,0.99,19.84
2016-01-04,61000,0.99,4.99,504.04
2016-02-06,66000,4.99,0.99,19.84
2016-02-12,64000,0.99,4.99,504.04
2016-05-12,,4.99,0.99,19.84
2016-05-16,69000,0.99,4.99,504.04
2016-06-21,68000,4.99,0.99,19.84
2016-07-04,75000,0.99,4.99,504.04
2016-11-22,82000,4.99,0.99,19.84
2016-11-29,81000,0.99,4.99,504.04
2016-12-22,79000,4.99,0.99,19.84
2017-01-03,77000,0.99,4.99,504.04
2017-04-05,83000,4.99,0.99,19.84
2017-04-17,85000,0.99,4.99,504.04
2017-06-22,88000,4.99,0.99,19.84
2017-07-05,87000,0.99,4.99,504.04
2017-09-22,92000,4.99,0.99,19.84
2017-09-30,93000,0.99,4.99,504.04
2017-11-23,94000,4.99,0.99,19.84
2017-11-28,94000,0.99,4.99,504.04
2017-12-07,96000,4.99,0.99,19.84
2017-12-11,93000,0.99,4.99,504.04
2017-12-22,97000,4.99,0.99,19.84
2018-01-05,94000,0.99,4.99,504.04
2018-02-16,95000,4.99,0.99,19.84
2018-02-20,92000,0.99,4.99,504.04
2018-03-24,92000,4.99,0.99,19.84
2018-03-26,95000,0.99,4.99,504.04
2018-06-21,144000,4.99,0.99,19.84
2018-07-05,143000,0.99,4.99,504.04
2018-09-13,93000,4.99,0.99,19.84
2018-09-17,143000,0.99,4.99,504.04
2018-10-29,141000,4.99,0.99,19.84
2018-11-01,141000,0.99,4.99,504.04
2018-11-21,142000,4.99,0.99,19.84
2018-11-27,143000,0.99,4.99,504.04
2018-12-20,101000,4.99,0.99,19.84
2019-01-03,101000,0.99,4.99,504.04
2019-02-04,102000,4.99,0.99,19.84
2019-02-11,147000,0.99,4.99,504.04
2019-06-25,170000,4.99,0.99,19.84
2019-07-09,173000,0.99,4.99,504.04
2019-09-11,177000,4.99,0.99,19.84
2019-09-15,177000,0.99,4.99,504.04
2019-10-17,177000,4.99,0.99,19.84
2019-10-20,106000,0.99,4.99,504.04
2019-10-27,106000,4.99,0.99,19.84
2019-11-01,177000,0.99,4.99,504.04
2019-11-11,165000,4.99,0.99,19.84
2019-11-12,177000,0.99,4.99,504.04
2019-11-26,107000,4.99,0.99,19.84
2019-12-03,106000,0.99,4.99,504.04
2019-12-18,179000,4.99,0.99,19.84
2020-01-02,182000,0.99,4.99,504.04
2020-01-23,99000,4.99,0.99,19.84
2020-01-27,98000,0.99,4.99,504.04
2020-06-25,166000,4.99,0.99,19.84
2020-07-09,103000,0.99,4.99,504.04
2020-09-10,107000,4.99,0.99,19.84
2020-09-14,164000,0.99,4.99,504.04
2020-10-26,121000,4.99,0.99,19.84
2020-11-02,165000,0.99,4.99,504.04
2020-11-25,166000,4.99,0.99,19.84
2020-11-30,166000,0.99,4.99,504.04
2020-12-22,166000,4.99,0.99,19.84
2021-01-05,166000,0.99,4.99,504.04
2021-02-12,115000,4.99,0.99,19.84
2021-02-15,115000,0.99,4.99,504.04
2021-06-24,119000,4.99,0.99,19.84
2021-07-08,212000,0.99,4.99,504.04
2021-11-15,220000,4.99,0.99,19.84
2021-11-30,224000,0.99,4.99,504.04
2021-12-22,222000,4.99,0.99,19.84
2022-01-05,224000,0.99,4.99,504.04
2022-01-26,226000,4.99,0.99,19.84
2022-02-03,227000,0.99,4.99,504.04
2022-06-22,237000,4.99,0.99,19.84
2022-07-07,53000,0.99,4.99,504.04
2022-09-08,242000,4.99,0.99,19.84
2022-09-22,246000,0.99,4.99,504.04
2022-10-25,34000,4.99,0.99,19.84
2022-11-01,247000,0.99,4.99,504.04
