date,Owners,Price,PriceChangeTo,discount
2016-03-23,,0.0,17.99,
2016-04-19,29000,17.99,19.99,111.12
2016-06-23,58000,19.99,15.99,79.99
2016-07-04,62000,15.99,19.99,125.02
2016-10-27,83000,19.99,14.99,74.99
2016-11-01,81000,14.99,19.99,133.36
2016-11-23,87000,19.99,14.99,74.99
2016-11-29,88000,14.99,19.99,133.36
2016-12-01,90000,19.99,14.99,74.99
2016-12-03,92000,14.99,19.99,133.36
2016-12-22,95000,19.99,14.99,74.99
2017-01-02,92000,14.99,19.99,133.36
2017-01-07,97000,19.99,14.99,74.99
2017-01-09,96000,14.99,19.99,133.36
2017-06-22,117000,19.99,9.99,49.97
2017-07-05,136000,9.99,19.99,200.1
2017-11-22,293000,19.99,7.99,39.97
2017-11-28,295000,7.99,19.99,250.19
2017-12-21,310000,19.99,7.99,39.97
2018-01-04,325000,7.99,19.99,250.19
2018-02-15,310000,19.99,15.99,79.99
2018-02-19,308000,15.99,19.99,125.02
2018-03-23,313000,19.99,9.99,49.97
2018-03-30,329000,9.99,19.99,200.1
2018-06-21,306000,19.99,9.74,48.72
2018-07-05,308000,9.74,19.99,205.24
2018-09-25,319000,19.99,6.79,33.97
2018-09-28,322000,6.79,19.99,294.4
2018-10-01,325000,19.99,24.99,125.01
2018-11-21,315000,24.99,8.49,33.97
2018-11-27,322000,8.49,24.99,294.35
2018-12-20,324000,24.99,7.49,29.97
2019-01-03,337000,7.49,24.99,333.64
2019-02-04,333000,24.99,9.99,39.98
2019-02-11,335000,9.99,24.99,250.15
2019-03-14,339000,24.99,9.99,39.98
2019-03-17,339000,9.99,24.99,250.15
2019-06-25,358000,24.99,4.99,19.97
2019-07-09,375000,4.99,24.99,500.8
2019-07-17,373000,24.99,4.99,19.97
2019-07-22,181000,4.99,24.99,500.8
2019-09-24,385000,24.99,4.99,19.97
2019-09-27,387000,4.99,24.99,500.8
2019-10-27,390000,24.99,9.99,39.98
2019-11-01,391000,9.99,24.99,250.15
2019-11-26,396000,24.99,4.99,19.97
2019-12-03,399000,4.99,24.99,500.8
2019-12-10,400000,24.99,4.99,19.97
2019-12-13,403000,4.99,24.99,500.8
2019-12-19,405000,24.99,4.99,19.97
2020-01-02,98000,4.99,24.99,500.8
2020-01-23,379000,24.99,9.99,39.98
2020-01-26,379000,9.99,24.99,250.15
2020-03-26,382000,24.99,4.99,19.97
2020-03-31,385000,4.99,24.99,500.8
2020-05-11,377000,24.99,4.99,19.97
2020-05-19,358000,4.99,24.99,500.8
2020-06-25,337000,24.99,4.99,19.97
2020-07-09,334000,4.99,24.99,500.8
2020-07-14,333000,24.99,2.49,9.96
2020-07-17,337000,2.49,24.99,1003.61
2020-10-12,336000,24.99,4.99,19.97
2020-10-19,233000,4.99,24.99,500.8
2020-11-25,342000,24.99,7.49,29.97
2020-12-01,345000,7.49,24.99,333.64
2020-12-22,345000,24.99,4.99,19.97
2021-01-05,352000,4.99,24.99,500.8
2021-02-02,351000,24.99,4.99,19.97
2021-02-05,361000,4.99,24.99,500.8
2021-02-11,363000,24.99,4.99,19.97
2021-02-14,363000,4.99,24.99,500.8
2021-05-11,345000,24.99,4.99,19.97
2021-05-18,351000,4.99,24.99,500.8
2021-06-24,346000,24.99,4.99,19.97
2021-07-08,348000,4.99,24.99,500.8
2021-07-28,348000,24.99,4.99,19.97
2021-07-30,348000,4.99,24.99,500.8
2021-09-27,349000,24.99,4.99,19.97
2021-10-04,351000,4.99,24.99,500.8
2021-10-28,351000,24.99,4.99,19.97
2021-11-01,352000,4.99,24.99,500.8
2021-11-24,351000,24.99,4.99,19.97
2021-12-01,352000,4.99,24.99,500.8
2021-12-21,352000,24.99,4.99,19.97
2022-01-05,353000,4.99,24.99,500.8
2022-01-14,353000,24.99,4.99,19.97
2022-01-16,353000,4.99,24.99,500.8
2022-01-27,353000,24.99,4.99,19.97
2022-02-03,353000,4.99,24.99,500.8
2022-06-24,353000,24.99,5.99,23.97
2022-07-07,354000,5.99,24.99,417.2
