date,Owners,Price,PriceChangeTo,discount
2017-01-17,2000,3.59,3.99,111.14
2017-03-14,3000,3.99,3.39,84.96
2017-03-28,6000,3.39,3.99,117.7
2017-05-29,9000,3.99,3.39,84.96
2017-06-05,9000,3.39,3.99,117.7
2017-06-22,13000,3.99,3.39,84.96
2017-07-05,14000,3.39,3.99,117.7
2017-07-31,17000,3.99,3.39,84.96
2017-08-14,19000,3.39,5.99,176.7
2017-10-09,20000,5.99,4.79,79.97
2017-10-22,22000,4.79,5.99,125.05
2017-10-26,21000,5.99,4.79,79.97
2017-11-01,21000,4.79,5.99,125.05
2017-11-22,21000,5.99,3.59,59.93
2017-11-28,22000,3.59,5.99,166.85
2017-12-21,22000,5.99,3.59,59.93
2018-01-04,26000,3.59,5.99,166.85
2018-01-14,22000,5.99,3.59,59.93
2018-01-28,28000,3.59,5.99,166.85
2018-02-15,26000,5.99,3.59,59.93
2018-02-19,25000,3.59,5.99,166.85
2018-03-25,28000,5.99,3.59,59.93
2018-04-08,31000,3.59,5.99,166.85
2018-06-03,29000,5.99,3.59,59.93
2018-06-17,31000,3.59,5.99,166.85
2018-06-21,30000,5.99,3.59,59.93
2018-07-05,32000,3.59,5.99,166.85
2018-07-06,32000,5.99,9.99,166.78
2018-08-11,31000,9.99,4.99,49.95
2018-08-26,34000,4.99,9.99,200.2
2018-10-20,35000,9.99,4.99,49.95
2018-11-03,35000,4.99,9.99,200.2
2018-11-21,35000,9.99,4.99,49.95
2018-11-27,36000,4.99,9.99,200.2
2018-12-20,37000,9.99,4.99,49.95
2019-01-17,39000,4.99,9.99,200.2
2019-02-04,40000,9.99,4.99,49.95
2019-02-11,41000,4.99,9.99,200.2
2019-03-14,41000,9.99,4.99,49.95
2019-04-11,41000,4.99,9.99,200.2
2019-05-28,46000,9.99,4.99,49.95
2019-06-06,46000,4.99,9.99,200.2
2019-06-25,46000,9.99,4.99,49.95
2019-07-09,48000,4.99,9.99,200.2
2019-07-18,49000,9.99,4.99,49.95
2019-08-01,49000,4.99,9.99,200.2
2019-09-11,51000,9.99,4.99,49.95
2019-09-25,51000,4.99,9.99,200.2
2019-10-28,53000,9.99,4.99,49.95
2019-10-31,53000,4.99,9.99,200.2
2019-11-06,53000,9.99,4.99,49.95
2019-11-20,54000,4.99,9.99,200.2
2019-11-26,54000,9.99,4.99,49.95
2019-12-03,55000,4.99,9.99,200.2
2019-12-19,55000,9.99,4.99,49.95
2020-01-16,56000,4.99,9.99,200.2
2020-01-23,52000,9.99,4.99,49.95
2020-01-27,52000,4.99,9.99,200.2
2020-02-27,59000,9.99,4.99,49.95
2020-03-12,54000,4.99,9.99,200.2
2020-03-13,54000,9.99,14.99,150.05
2020-04-24,47000,14.99,9.89,65.98
2020-05-07,48000,9.89,14.99,151.57
2020-06-25,43000,14.99,5.99,39.96
2020-07-23,53000,5.99,14.99,250.25
2020-09-03,33000,14.99,5.99,39.96
2020-09-16,155000,5.99,14.99,250.25
2020-09-23,152000,14.99,5.99,39.96
2020-09-25,155000,5.99,14.99,250.25
2020-10-29,150000,14.99,5.99,39.96
2020-11-16,156000,5.99,14.99,250.25
2020-11-25,153000,14.99,5.99,39.96
2020-12-01,156000,5.99,14.99,250.25
2020-12-22,36000,14.99,5.99,39.96
2021-01-19,165000,5.99,14.99,250.25
2021-02-12,165000,14.99,5.99,39.96
2021-02-14,165000,5.99,14.99,250.25
2021-03-02,168000,14.99,5.99,39.96
2021-03-16,165000,5.99,14.99,250.25
2021-04-27,168000,14.99,5.99,39.96
2021-05-11,169000,5.99,14.99,250.25
2021-06-24,174000,14.99,5.99,39.96
2021-07-22,176000,5.99,14.99,250.25
2021-09-02,181000,14.99,5.99,39.96
2021-09-16,183000,5.99,14.99,250.25
2021-10-28,184000,14.99,5.99,39.96
2021-11-15,187000,5.99,14.99,250.25
2021-11-24,187000,14.99,5.99,39.96
2021-12-01,189000,5.99,14.99,250.25
2021-12-22,190000,14.99,5.99,39.96
2022-01-19,197000,5.99,14.99,250.25
2022-01-27,190000,14.99,5.99,39.96
2022-02-03,190000,5.99,14.99,250.25
2022-03-02,190000,14.99,5.99,39.96
2022-03-16,192000,5.99,14.99,250.25
2022-04-13,193000,14.99,5.99,39.96
2022-04-27,193000,5.99,14.99,250.25
2022-05-25,194000,14.99,5.99,39.96
2022-06-08,194000,5.99,14.99,250.25
2022-06-23,195000,14.99,5.99,39.96
2022-07-21,198000,5.99,14.99,250.25
2022-08-18,200000,14.99,5.99,39.96
2022-09-01,200000,5.99,14.99,250.25
2022-09-29,54000,14.99,5.99,39.96
2022-10-13,202000,5.99,14.99,250.25
