date,Owners,Price,PriceChangeTo,discount
2015-04-01,47000,0.0,15.99,
2015-05-12,71000,15.99,17.99,112.51
2015-05-19,89000,17.99,19.99,111.12
2015-06-11,104000,19.99,15.99,79.99
2015-06-22,109000,15.99,19.99,125.02
2015-08-06,132000,19.99,11.99,59.98
2015-08-10,134000,11.99,19.99,166.72
2015-10-13,146000,19.99,11.99,59.98
2015-10-16,149000,11.99,19.99,166.72
2015-11-12,162000,19.99,9.99,49.97
2015-11-16,160000,9.99,19.99,200.1
2015-11-25,159000,19.99,9.99,49.97
2015-12-01,165000,9.99,19.99,200.1
2015-12-22,172000,19.99,9.99,49.97
2016-01-04,176000,9.99,19.99,200.1
2016-02-05,198000,19.99,9.99,49.97
2016-02-12,186000,9.99,19.99,200.1
2016-04-11,188000,19.99,11.99,59.98
2016-04-18,190000,11.99,19.99,166.72
2016-06-23,211000,19.99,6.79,33.97
2016-07-04,215000,6.79,19.99,294.4
2016-10-28,224000,19.99,5.99,29.96
2016-11-01,225000,5.99,19.99,333.72
2016-11-17,252000,19.99,5.99,29.96
2016-11-29,265000,5.99,19.99,333.72
2016-12-22,282000,19.99,5.99,29.96
2017-01-02,307000,5.99,19.99,333.72
2017-03-10,416000,19.99,5.99,29.96
2017-03-12,422000,5.99,19.99,333.72
2017-06-22,426000,19.99,5.99,29.96
2017-07-05,431000,5.99,19.99,333.72
2017-10-26,452000,19.99,6.79,33.97
2017-11-01,458000,6.79,19.99,294.4
2017-11-09,470000,19.99,4.99,24.96
2017-11-13,463000,4.99,19.99,400.6
2017-11-22,485000,19.99,4.99,24.96
2017-11-28,480000,4.99,19.99,400.6
2017-12-21,487000,19.99,4.99,24.96
2018-01-04,492000,4.99,19.99,400.6
2018-02-15,473000,19.99,4.99,24.96
2018-02-19,480000,4.99,19.99,400.6
2018-02-25,476000,19.99,4.99,24.96
2018-02-27,473000,4.99,19.99,400.6
2018-06-14,448000,19.99,4.99,24.96
2018-07-05,454000,4.99,19.99,400.6
2018-10-29,466000,19.99,4.99,24.96
2018-11-01,468000,4.99,19.99,400.6
2018-11-08,470000,19.99,4.99,24.96
2018-11-12,479000,4.99,19.99,400.6
2018-11-21,474000,19.99,4.99,24.96
2018-11-27,481000,4.99,19.99,400.6
2018-12-20,487000,19.99,4.99,24.96
2019-01-03,494000,4.99,19.99,400.6
2019-02-04,500000,19.99,4.99,24.96
2019-02-11,503000,4.99,19.99,400.6
2019-06-06,565000,19.99,4.99,24.96
2019-06-10,576000,4.99,19.99,400.6
2019-06-25,570000,19.99,4.99,24.96
2019-07-09,584000,4.99,19.99,400.6
2019-10-06,478000,19.99,4.99,24.96
2019-10-08,619000,4.99,19.99,400.6
2019-10-27,625000,19.99,4.99,24.96
2019-11-01,627000,4.99,19.99,400.6
2019-11-09,629000,19.99,4.99,24.96
2019-11-12,629000,4.99,19.99,400.6
2019-11-26,633000,19.99,4.99,24.96
2019-12-03,640000,4.99,19.99,400.6
2019-12-19,643000,19.99,4.99,24.96
2020-01-02,651000,4.99,19.99,400.6
2020-01-23,618000,19.99,4.99,24.96
2020-01-27,610000,4.99,19.99,400.6
2020-06-15,650000,19.99,4.99,24.96
2020-07-09,653000,4.99,19.99,400.6
2020-08-07,661000,19.99,4.99,24.96
2020-08-09,673000,4.99,19.99,400.6
2020-10-29,484000,19.99,4.99,24.96
2020-11-02,684000,4.99,19.99,400.6
2020-11-25,687000,19.99,4.99,24.96
2020-12-02,689000,4.99,19.99,400.6
2020-12-22,688000,19.99,4.99,24.96
2021-01-05,695000,4.99,19.99,400.6
2021-02-03,697000,19.99,4.99,24.96
2021-02-15,703000,4.99,19.99,400.6
2021-03-27,695000,19.99,4.99,24.96
2021-03-29,702000,4.99,19.99,400.6
2021-06-03,704000,19.99,4.99,24.96
2021-06-07,715000,4.99,19.99,400.6
2021-06-24,706000,19.99,4.99,24.96
2021-07-08,713000,4.99,19.99,400.6
2021-10-28,726000,19.99,4.99,24.96
2021-11-01,728000,4.99,19.99,400.6
2021-11-24,732000,19.99,4.99,24.96
2021-12-01,732000,4.99,19.99,400.6
2021-12-22,735000,19.99,4.99,24.96
2022-01-05,739000,4.99,19.99,400.6
2022-01-27,743000,19.99,4.99,24.96
2022-02-03,744000,4.99,19.99,400.6
2022-06-02,772000,19.99,4.99,24.96
2022-06-06,782000,4.99,19.99,400.6
2022-06-23,777000,19.99,4.99,24.96
2022-07-07,782000,4.99,19.99,400.6
