date,Owners,Price,PriceChangeTo,discount
2016-02-15,,0.0,12.59,
2016-02-22,2000,12.59,13.99,111.12
2016-05-16,3000,13.99,11.19,79.99
2016-05-23,3000,11.19,13.99,125.02
2016-06-23,4000,13.99,9.37,66.98
2016-07-04,4000,9.37,13.99,149.31
2016-09-12,5000,13.99,9.37,66.98
2016-09-19,5000,9.37,13.99,149.31
2016-12-22,6000,13.99,6.99,49.96
2017-01-02,9000,6.99,13.99,200.14
2017-01-03,8000,13.99,12.99,92.85
2017-04-17,8000,12.99,6.49,49.96
2017-04-24,8000,6.49,12.99,200.15
2017-06-22,9000,12.99,4.41,33.95
2017-07-05,10000,4.41,12.99,294.56
2017-10-27,13000,12.99,6.49,49.96
2017-11-01,14000,6.49,12.99,200.15
2017-11-22,14000,12.99,8.7,66.97
2017-11-29,15000,8.7,12.99,149.31
2017-12-01,16000,12.99,10.99,84.6
2017-12-21,14000,10.99,3.73,33.94
2018-01-04,16000,3.73,10.99,294.64
2018-02-15,14000,10.99,6.15,55.96
2018-02-19,14000,6.15,10.99,178.7
2018-03-19,16000,10.99,5.49,49.95
2018-03-26,16000,5.49,10.99,200.18
2018-06-21,24000,10.99,2.74,24.93
2018-07-05,47000,2.74,10.99,401.09
2018-09-03,38000,10.99,5.49,49.95
2018-09-10,43000,5.49,10.99,200.18
2018-10-29,46000,10.99,3.73,33.94
2018-11-01,51000,3.73,10.99,294.64
2018-11-21,47000,10.99,7.36,66.97
2018-11-27,50000,7.36,10.99,149.32
2018-12-20,49000,10.99,1.64,14.92
2019-01-03,55000,1.64,10.99,670.12
2019-01-04,53000,10.99,9.99,90.9
2019-02-04,34000,9.99,6.69,66.97
2019-02-11,35000,6.69,9.99,149.33
2019-06-25,42000,9.99,4.99,49.95
2019-07-09,43000,4.99,9.99,200.2
2019-08-12,48000,9.99,5.59,55.96
2019-08-19,49000,5.59,9.99,178.71
2019-10-27,47000,9.99,3.39,33.93
2019-11-01,53000,3.39,9.99,294.69
2019-11-26,48000,9.99,7.49,74.97
2019-12-03,48000,7.49,9.99,133.38
2019-12-19,47000,9.99,1.99,19.92
2020-01-02,51000,1.99,9.99,502.01
2020-01-23,36000,9.99,6.69,66.97
2020-01-26,40000,6.69,9.99,149.33
2020-06-25,47000,9.99,2.99,29.93
2020-07-09,48000,2.99,9.99,334.11
2020-09-21,49000,9.99,3.99,39.94
2020-09-28,51000,3.99,9.99,250.38
2020-10-29,28000,9.99,3.39,33.93
2020-11-02,58000,3.39,9.99,294.69
2020-11-25,58000,9.99,6.69,66.97
2020-12-01,57000,6.69,9.99,149.33
2020-12-22,60000,9.99,2.49,24.92
2021-01-05,63000,2.49,9.99,401.2
2021-02-08,61000,9.99,4.49,44.94
2021-02-15,60000,4.49,9.99,222.49
2021-06-24,67000,9.99,1.99,19.92
2021-07-08,67000,1.99,9.99,502.01
2021-10-28,71000,9.99,3.39,33.93
2021-11-01,72000,3.39,9.99,294.69
2021-11-24,73000,9.99,6.69,66.97
2021-12-01,73000,6.69,9.99,149.33
2021-12-22,73000,9.99,4.99,49.95
2022-01-05,73000,4.99,9.99,200.2
2022-04-04,77000,9.99,3.99,39.94
2022-04-11,77000,3.99,9.99,250.38
2022-06-23,80000,9.99,0.99,9.91
2022-07-07,82000,0.99,9.99,1009.09
2022-07-09,81000,9.99,10.99,110.01
2022-10-25,17000,10.99,3.73,33.94
2022-11-01,24000,3.73,10.99,294.64
