date,Owners,Price,PriceChangeTo,discount
2015-04-23,1000,0.0,49.49,
2015-07-09,21000,49.49,54.99,111.11
2015-08-27,36000,54.99,49.49,90.0
2015-08-31,40000,49.49,54.99,111.11
2015-10-22,48000,54.99,36.84,66.99
2015-10-26,49000,36.84,54.99,149.27
2015-11-25,52000,54.99,27.49,49.99
2015-12-01,54000,27.49,54.99,200.04
2015-12-22,56000,54.99,27.49,49.99
2016-01-04,59000,27.49,54.99,200.04
2016-02-05,77000,54.99,27.49,49.99
2016-02-12,85000,27.49,54.99,200.04
2016-03-17,103000,54.99,21.99,39.99
2016-03-21,97000,21.99,54.99,250.07
2016-06-17,99000,54.99,21.99,39.99
2016-07-04,103000,21.99,54.99,250.07
2016-07-28,108000,54.99,21.99,39.99
2016-08-01,108000,21.99,54.99,250.07
2016-09-29,108000,54.99,16.49,29.99
2016-10-03,111000,16.49,54.99,333.47
2016-11-23,113000,54.99,16.49,29.99
2016-11-29,115000,16.49,54.99,333.47
2016-12-22,123000,54.99,16.49,29.99
2017-01-02,115000,16.49,54.99,333.47
2017-01-13,118000,54.99,39.99,72.72
2017-06-22,123000,39.99,9.99,24.98
2017-07-05,133000,9.99,39.99,400.3
2017-07-13,132000,39.99,9.99,24.98
2017-07-17,129000,9.99,39.99,400.3
2017-10-20,142000,39.99,9.99,24.98
2017-10-23,138000,9.99,39.99,400.3
2017-10-26,135000,39.99,9.99,24.98
2017-11-01,139000,9.99,39.99,400.3
2017-11-23,142000,39.99,9.99,24.98
2017-11-28,150000,9.99,39.99,400.3
2017-12-21,174000,39.99,9.99,24.98
2018-01-04,188000,9.99,39.99,400.3
2018-02-15,182000,39.99,9.99,24.98
2018-02-19,183000,9.99,39.99,400.3
2018-03-22,1363000,39.99,9.99,24.98
2018-03-26,1576000,9.99,39.99,400.3
2018-06-21,2092000,39.99,9.99,24.98
2018-07-05,2258000,9.99,39.99,400.3
2018-10-16,2389000,39.99,9.99,24.98
2018-10-22,2390000,9.99,39.99,400.3
2018-10-29,2394000,39.99,9.99,24.98
2018-11-01,2396000,9.99,39.99,400.3
2018-11-21,2416000,39.99,9.99,24.98
2018-11-27,2414000,9.99,39.99,400.3
2018-12-20,2433000,39.99,9.99,24.98
2019-01-03,2448000,9.99,39.99,400.3
2019-02-04,2477000,39.99,9.99,24.98
2019-02-11,2482000,9.99,39.99,400.3
2019-03-14,2505000,39.99,9.99,24.98
2019-03-18,2505000,9.99,39.99,400.3
2019-05-30,2322000,39.99,9.99,24.98
2019-06-03,2326000,9.99,39.99,400.3
2019-06-25,2336000,39.99,9.99,24.98
2019-07-09,2351000,9.99,39.99,400.3
2019-07-27,2358000,39.99,9.99,24.98
2019-08-10,2362000,9.99,39.99,400.3
2019-09-14,2376000,39.99,9.99,24.98
2019-09-16,2376000,9.99,39.99,400.3
2019-09-21,2379000,39.99,9.99,24.98
2019-10-05,2383000,9.99,39.99,400.3
2019-10-27,2392000,39.99,9.99,24.98
2019-11-03,2393000,9.99,39.99,400.3
2019-11-09,2397000,39.99,9.99,24.98
2019-11-12,2400000,9.99,39.99,400.3
2019-11-26,2407000,39.99,9.99,24.98
2019-12-06,2410000,9.99,39.99,400.3
2019-12-19,2380000,39.99,9.99,24.98
2020-01-02,1888000,9.99,39.99,400.3
2020-01-23,2188000,39.99,9.99,24.98
2020-01-26,2189000,9.99,39.99,400.3
2020-02-11,2121000,39.99,14.99,37.48
2020-03-10,2131000,14.99,7.49,49.97
2020-03-19,2134000,7.49,14.99,200.13
2020-03-24,2135000,14.99,7.49,49.97
2020-03-27,2136000,7.49,14.99,200.13
2020-06-25,2199000,14.99,5.99,39.96
2020-07-09,2206000,5.99,14.99,250.25
2020-10-22,2273000,14.99,3.74,24.95
2020-10-26,2274000,3.74,14.99,400.8
2020-10-29,2277000,14.99,3.74,24.95
2020-11-02,2279000,3.74,12.99,347.33
2020-11-25,2293000,12.99,3.24,24.94
2020-12-02,2296000,3.24,12.99,400.93
2020-12-22,2310000,12.99,3.24,24.94
2021-01-05,2320000,3.24,12.99,400.93
2021-02-12,2343000,12.99,3.24,24.94
2021-02-15,2343000,3.24,12.99,400.93
2021-03-19,2302000,12.99,3.24,24.94
2021-03-29,2306000,3.24,12.99,400.93
2021-05-28,2346000,12.99,4.99,38.41
2021-06-24,2368000,4.99,1.24,24.85
2021-07-08,2378000,1.24,4.99,402.42
