date,Owners,Price,PriceChangeTo,discount
2015-06-11,43000,4.99,2.49,49.9
2015-06-22,45000,2.49,4.99,200.4
2015-10-29,45000,4.99,2.49,49.9
2015-11-02,45000,2.49,4.99,200.4
2015-12-22,46000,4.99,2.49,49.9
2016-01-04,48000,2.49,4.99,200.4
2016-06-23,47000,4.99,2.49,49.9
2016-07-06,46000,2.49,4.99,200.4
2016-11-23,53000,4.99,3.34,66.93
2016-11-29,49000,3.34,4.99,149.4
2016-12-22,53000,4.99,2.49,49.9
2017-01-02,55000,2.49,4.99,200.4
2017-06-22,49000,4.99,2.44,48.9
2017-07-05,52000,2.44,4.99,204.51
2017-10-26,53000,4.99,1.69,33.87
2017-11-01,51000,1.69,4.99,295.27
2017-11-22,51000,4.99,3.34,66.93
2017-11-27,51000,3.34,4.99,149.4
2017-12-21,51000,4.99,2.49,49.9
2018-01-05,53000,2.49,4.99,200.4
2018-10-29,50000,4.99,2.24,44.89
2018-11-01,50000,2.24,4.99,222.77
2018-11-21,50000,4.99,2.79,55.91
2018-11-27,50000,2.79,4.99,178.85
2018-12-20,50000,4.99,3.34,66.93
2019-01-03,50000,3.34,4.99,149.4
2019-06-25,53000,4.99,3.24,64.93
2019-07-09,53000,3.24,4.99,154.01
2019-10-29,54000,4.99,1.69,33.87
2019-11-01,54000,1.69,4.99,295.27
2020-03-12,48000,4.99,3.34,66.93
2020-03-26,48000,3.34,4.99,149.4
2020-06-27,48000,4.99,3.34,66.93
2020-07-09,48000,3.34,4.99,149.4
