date,Owners,Price,PriceChangeTo,discount
2017-07-17,,0.0,9.99,
2017-07-18,8000,9.99,8.99,89.99
2017-07-24,12000,8.99,9.99,111.12
2017-09-18,20000,9.99,7.99,79.98
2017-10-02,22000,7.99,9.99,125.03
2017-10-26,22000,9.99,7.49,74.97
2017-11-01,22000,7.49,9.99,133.38
2017-11-23,23000,9.99,7.49,74.97
2017-11-28,22000,7.49,9.99,133.38
2017-12-21,24000,9.99,7.49,74.97
2018-01-04,25000,7.49,9.99,133.38
2018-02-12,27000,9.99,4.99,49.95
2018-02-26,26000,4.99,9.99,200.2
2018-05-14,26000,9.99,4.99,49.95
2018-05-21,27000,4.99,9.99,200.2
2018-06-21,31000,9.99,4.99,49.95
2018-07-05,32000,4.99,9.99,200.2
2018-07-30,36000,9.99,4.99,49.95
2018-08-06,36000,4.99,9.99,200.2
2018-10-08,42000,9.99,4.99,49.95
2018-10-15,44000,4.99,9.99,200.2
2018-10-29,44000,9.99,4.99,49.95
2018-11-01,45000,4.99,9.99,200.2
2018-12-10,49000,9.99,4.99,49.95
2018-12-17,54000,4.99,9.99,200.2
2018-12-20,54000,9.99,4.99,49.95
2019-01-03,59000,4.99,9.99,200.2
2019-02-04,67000,9.99,4.99,49.95
2019-02-11,72000,4.99,9.99,200.2
2019-03-11,78000,9.99,4.99,49.95
2019-03-18,78000,4.99,9.99,200.2
2019-05-13,90000,9.99,4.99,49.95
2019-05-28,82000,4.99,9.99,200.2
2019-06-25,87000,9.99,4.99,49.95
2019-07-09,88000,4.99,9.99,200.2
2019-08-19,22000,9.99,4.99,49.95
2019-08-25,99000,4.99,9.99,200.2
2019-10-28,106000,9.99,4.49,44.94
2019-10-31,108000,4.49,9.99,222.49
2019-11-17,109000,9.99,4.49,44.94
2019-11-25,113000,4.49,9.99,222.49
2019-11-26,111000,9.99,5.49,54.95
2019-12-03,113000,5.49,9.99,181.97
2019-12-19,114000,9.99,4.49,44.94
2020-01-02,115000,4.49,9.99,222.49
2020-04-28,108000,9.99,3.99,39.94
2020-05-04,108000,3.99,9.99,250.38
2020-06-25,26000,9.99,3.99,39.94
2020-07-09,114000,3.99,9.99,250.38
