date,Owners,Price,PriceChangeTo,discount
2016-04-12,92000,49.99,44.99,90.0
2016-04-16,93000,44.99,49.99,111.11
2016-04-28,98000,49.99,33.49,66.99
2016-05-02,99000,33.49,49.99,149.27
2016-06-23,107000,49.99,24.99,49.99
2016-07-04,125000,24.99,49.99,200.04
2016-09-15,163000,49.99,16.99,33.99
2016-09-19,170000,16.99,49.99,294.23
2016-10-06,199000,49.99,16.99,33.99
2016-10-10,212000,16.99,49.99,294.23
2016-11-23,224000,49.99,12.49,24.98
2016-11-29,234000,12.49,49.99,400.24
2016-12-22,259000,49.99,12.49,24.98
2017-01-02,294000,12.49,49.99,400.24
2017-02-02,304000,49.99,29.99,59.99
2017-02-23,312000,29.99,14.99,49.98
2017-02-27,309000,14.99,29.99,200.07
2017-03-30,316000,29.99,14.99,49.98
2017-04-03,323000,14.99,29.99,200.07
2017-06-22,391000,29.99,7.49,24.97
2017-07-05,457000,7.49,29.99,400.4
2017-07-25,490000,29.99,10.19,33.98
2017-07-28,490000,10.19,29.99,294.31
2017-09-13,538000,29.99,10.19,33.98
2017-09-18,560000,10.19,29.99,294.31
2017-11-22,605000,29.99,7.49,24.97
2017-11-28,624000,7.49,29.99,400.4
2017-12-20,670000,29.99,7.49,24.97
2018-01-04,728000,7.49,29.99,400.4
2018-02-08,769000,29.99,7.49,24.97
2018-02-12,794000,7.49,29.99,400.4
2018-02-15,803000,29.99,7.49,24.97
2018-02-19,812000,7.49,29.99,400.4
2018-06-21,786000,29.99,7.49,24.97
2018-07-05,848000,7.49,29.99,400.4
2018-07-10,840000,29.99,7.49,24.97
2018-07-13,849000,7.49,29.99,400.4
2018-09-20,889000,29.99,7.49,24.97
2018-09-24,933000,7.49,29.99,400.4
2018-11-01,934000,29.99,14.99,49.98
2018-11-05,965000,14.99,29.99,200.07
2018-11-21,950000,29.99,14.99,49.98
2018-11-27,999000,14.99,29.99,200.07
2018-12-20,1010000,29.99,14.99,49.98
2019-01-03,1045000,14.99,29.99,200.07
2019-02-04,1049000,29.99,14.99,49.98
2019-02-11,1066000,14.99,29.99,200.07
2019-04-29,1106000,29.99,14.99,49.98
2019-05-06,1127000,14.99,29.99,200.07
2019-06-25,1097000,29.99,14.99,49.98
2019-07-09,1160000,14.99,29.99,200.07
2019-08-20,1186000,29.99,14.99,49.98
2019-08-23,1207000,14.99,29.99,200.07
2019-09-05,1202000,29.99,14.99,49.98
2019-09-09,1224000,14.99,29.99,200.07
2019-11-10,1260000,29.99,14.99,49.98
2019-11-12,1272000,14.99,29.99,200.07
2019-11-26,1282000,29.99,14.99,49.98
2019-12-03,1324000,14.99,29.99,200.07
2019-12-19,1323000,29.99,14.99,49.98
2020-01-02,1371000,14.99,29.99,200.07
2020-01-23,1231000,29.99,14.99,49.98
2020-01-26,1262000,14.99,29.99,200.07
2020-04-30,1246000,29.99,14.99,49.98
2020-05-08,1299000,14.99,29.99,200.07
2020-06-19,1252000,29.99,14.99,49.98
2020-07-09,1286000,14.99,29.99,200.07
2020-09-24,1038000,29.99,9.89,32.98
2020-09-28,1384000,9.89,29.99,303.24
2020-11-12,1308000,29.99,9.89,32.98
2020-11-16,1401000,9.89,29.99,303.24
2020-11-25,1129000,29.99,8.69,28.98
2020-12-01,1220000,8.69,29.99,345.11
2020-12-22,1340000,29.99,8.69,28.98
2021-01-05,1264000,8.69,29.99,345.11
2021-02-09,1355000,29.99,9.89,32.98
2021-02-14,1308000,9.89,29.99,303.24
2021-04-29,1339000,29.99,6.89,22.97
2021-05-10,1511000,6.89,29.99,435.27
2021-05-27,1357000,29.99,6.89,22.97
2021-05-31,1477000,6.89,29.99,435.27
2021-06-18,1366000,29.99,6.89,22.97
2021-07-08,1447000,6.89,29.99,435.27
2021-09-20,1415000,29.99,6.89,22.97
2021-09-23,1526000,6.89,29.99,435.27
2021-09-29,1438000,29.99,6.89,22.97
2021-10-04,1480000,6.89,29.99,435.27
2021-11-24,1456000,29.99,6.89,22.97
2021-12-01,1522000,6.89,29.99,435.27
2021-12-22,1475000,29.99,6.89,22.97
2022-01-05,1482000,6.89,29.99,435.27
2022-01-27,1507000,29.99,6.89,22.97
2022-02-02,1503000,6.89,29.99,435.27
2022-04-25,1558000,29.99,6.89,22.97
2022-04-29,1713000,6.89,29.99,435.27
2022-06-23,1589000,29.99,6.89,22.97
2022-07-07,1591000,6.89,29.99,435.27
2022-08-01,1785000,29.99,6.89,22.97
2022-08-08,1611000,6.89,29.99,435.27
2022-10-10,1654000,29.99,7.49,24.97
2022-10-17,1652000,7.49,29.99,400.4
