date,Owners,Price,PriceChangeTo,discount
2017-09-20,,0.0,8.99,
2017-09-27,7000,8.99,9.99,111.12
2017-10-26,8000,9.99,7.49,74.97
2017-11-01,7000,7.49,9.99,133.38
2017-11-22,6000,9.99,6.99,69.97
2017-11-28,7000,6.99,9.99,142.92
2017-12-21,9000,9.99,6.99,69.97
2018-01-04,11000,6.99,9.99,142.92
2018-06-21,15000,9.99,5.99,59.96
2018-07-05,17000,5.99,9.99,166.78
2018-11-21,26000,9.99,5.99,59.96
2018-11-27,29000,5.99,9.99,166.78
2018-12-20,30000,9.99,4.99,49.95
2019-01-03,34000,4.99,9.99,200.2
2019-06-25,43000,9.99,4.99,49.95
2019-07-09,48000,4.99,9.99,200.2
2020-10-29,50000,9.99,4.99,49.95
2020-11-02,51000,4.99,9.99,200.2
2020-11-25,50000,9.99,4.99,49.95
2020-12-01,51000,4.99,9.99,200.2
2020-12-22,50000,9.99,4.99,49.95
2021-01-05,55000,4.99,9.99,200.2
2021-01-21,53000,9.99,3.99,39.94
2021-01-28,52000,3.99,9.99,250.38
2021-02-11,51000,9.99,3.99,39.94
2021-02-14,51000,3.99,9.99,250.38
2021-04-14,54000,9.99,3.99,39.94
2021-04-26,58000,3.99,9.99,250.38
2021-10-28,72000,9.99,1.99,19.92
2021-11-01,61000,1.99,9.99,502.01
2021-11-24,68000,9.99,1.99,19.92
2021-12-01,70000,1.99,9.99,502.01
2021-12-21,75000,9.99,1.99,19.92
2022-01-05,74000,1.99,9.99,502.01
2022-06-23,85000,9.99,1.99,19.92
2022-07-06,87000,1.99,9.99,502.01
