date,Owners,Price,PriceChangeTo,discount
2015-04-01,167000,0.0,0.99,
2017-06-22,365000,0.99,0.49,49.49
2017-07-05,369000,0.49,0.99,202.04
2017-09-07,390000,0.99,0.62,62.63
2017-09-14,386000,0.62,0.99,159.68
2017-10-26,386000,0.99,0.88,88.89
2017-11-01,390000,0.88,0.99,112.5
2017-11-22,393000,0.99,0.49,49.49
2017-11-28,397000,0.49,0.99,202.04
2017-12-21,398000,0.99,0.49,49.49
2018-01-04,417000,0.49,0.99,202.04
2018-01-08,410000,0.99,0.74,74.75
2018-01-16,396000,0.74,0.99,133.78
2018-02-15,398000,0.99,0.62,62.63
2018-02-19,408000,0.62,0.99,159.68
2018-03-19,406000,0.99,0.49,49.49
2018-03-22,402000,0.49,0.99,202.04
2018-04-09,415000,0.99,0.49,49.49
2018-04-16,416000,0.49,0.99,202.04
2018-06-11,380000,0.99,0.49,49.49
2018-06-18,379000,0.49,0.99,202.04
2018-06-20,382000,0.99,0.49,49.49
2018-07-05,381000,0.49,0.99,202.04
2018-07-19,383000,0.99,0.49,49.49
2018-07-23,383000,0.49,0.99,202.04
2018-10-29,396000,0.99,0.49,49.49
2018-11-05,391000,0.49,0.99,202.04
2018-11-21,397000,0.99,0.49,49.49
2018-11-27,399000,0.49,0.99,202.04
2018-12-20,403000,0.99,0.49,49.49
2019-01-03,403000,0.49,0.99,202.04
2019-02-04,410000,0.99,0.49,49.49
2019-02-11,412000,0.49,0.99,202.04
2019-04-11,414000,0.99,0.49,49.49
2019-04-15,416000,0.49,0.99,202.04
2019-06-03,422000,0.99,0.49,49.49
2019-06-07,421000,0.49,0.99,202.04
2019-06-25,431000,0.99,0.49,49.49
2019-07-09,432000,0.49,0.99,202.04
2019-09-16,440000,0.99,0.49,49.49
2019-09-23,438000,0.49,0.99,202.04
2019-10-27,442000,0.99,0.49,49.49
2019-11-01,443000,0.49,0.99,202.04
2019-11-10,443000,0.99,0.5,50.51
2019-11-12,443000,0.5,0.99,198.0
2019-11-26,443000,0.99,0.5,50.51
2019-12-03,443000,0.5,0.99,198.0
2019-12-19,443000,0.99,0.5,50.51
2020-01-02,442000,0.5,0.99,198.0
2020-04-13,399000,0.99,0.49,49.49
2020-04-20,399000,0.49,0.99,202.04
2020-06-25,409000,0.99,0.49,49.49
2020-07-09,408000,0.49,0.99,202.04
2020-08-31,426000,0.99,0.49,49.49
2020-09-07,424000,0.49,0.99,202.04
2020-11-25,447000,0.99,0.49,49.49
2020-12-01,437000,0.49,0.99,202.04
2020-12-14,448000,0.99,0.49,49.49
2020-12-21,439000,0.49,0.99,202.04
2020-12-22,448000,0.99,0.49,49.49
2021-01-05,450000,0.49,0.99,202.04
2021-05-03,453000,0.99,0.49,49.49
2021-05-10,452000,0.49,0.99,202.04
2021-05-18,453000,0.99,0.49,49.49
2021-05-22,451000,0.49,0.99,202.04
2021-06-24,456000,0.99,0.49,49.49
2021-07-08,455000,0.49,0.99,202.04
2021-07-28,459000,0.99,0.49,49.49
2021-08-02,448000,0.49,0.99,202.04
2021-08-09,451000,0.99,0.49,49.49
2021-08-16,451000,0.49,0.99,202.04
2022-01-26,477000,0.99,0.49,49.49
2022-02-03,475000,0.49,0.99,202.04
2022-02-07,474000,0.99,0.49,49.49
2022-02-14,475000,0.49,0.99,202.04
2022-04-20,489000,0.99,0.51,51.52
2022-04-26,489000,0.51,0.99,194.12
2022-07-11,504000,0.99,0.51,51.52
2022-07-18,503000,0.51,0.99,194.12
2022-10-02,520000,0.99,0.51,51.52
2022-10-10,520000,0.51,0.99,194.12
