date,Owners,Price,PriceChangeTo,discount
2015-06-11,168000,34.99,17.49,49.99
2015-06-14,187000,17.49,8.74,49.97
2015-06-16,198000,8.74,17.49,200.11
2015-06-20,202000,17.49,8.74,49.97
2015-06-22,204000,8.74,34.99,400.34
2015-09-12,213000,34.99,11.89,33.98
2015-09-14,214000,11.89,34.99,294.28
2015-11-26,235000,34.99,6.99,19.98
2015-12-01,238000,6.99,34.99,500.57
2015-12-22,255000,34.99,6.99,19.98
2016-01-04,277000,6.99,34.99,500.57
2016-02-05,295000,34.99,6.99,19.98
2016-02-13,298000,6.99,34.99,500.57
2016-06-23,343000,34.99,5.24,14.98
2016-07-04,424000,5.24,34.99,667.75
2016-11-23,453000,34.99,8.74,24.98
2016-11-29,455000,8.74,34.99,400.34
2016-12-23,482000,34.99,8.74,24.98
2017-01-02,496000,8.74,34.99,400.34
2017-03-03,507000,34.99,8.74,24.98
2017-03-05,506000,8.74,34.99,400.34
2017-06-22,528000,34.99,8.74,24.98
2017-07-05,545000,8.74,34.99,400.34
2017-11-22,574000,34.99,8.74,24.98
2017-11-28,575000,8.74,34.99,400.34
2017-12-21,593000,34.99,8.74,24.98
2018-01-04,594000,8.74,34.99,400.34
2018-02-16,582000,34.99,8.74,24.98
2018-02-20,583000,8.74,34.99,400.34
2018-06-20,537000,34.99,8.74,24.98
2018-07-05,569000,8.74,34.99,400.34
2018-11-21,566000,34.99,8.74,24.98
2018-11-27,585000,8.74,34.99,400.34
2018-12-20,575000,34.99,8.74,24.98
2019-01-03,595000,8.74,34.99,400.34
2019-02-04,586000,34.99,8.74,24.98
2019-02-11,600000,8.74,34.99,400.34
2019-06-25,655000,34.99,8.74,24.98
2019-07-09,720000,8.74,34.99,400.34
2019-11-26,710000,34.99,8.74,24.98
2019-12-03,722000,8.74,34.99,400.34
2019-12-19,725000,34.99,8.74,24.98
2020-01-02,751000,8.74,34.99,400.34
2020-01-23,684000,34.99,8.74,24.98
2020-01-27,684000,8.74,34.99,400.34
2020-04-01,684000,34.99,8.74,24.98
2020-04-06,681000,8.74,34.99,400.34
2020-06-25,716000,34.99,8.74,24.98
2020-07-09,738000,8.74,34.99,400.34
2020-07-23,749000,34.99,8.74,24.98
2020-07-25,762000,8.74,34.99,400.34
2020-11-25,757000,34.99,8.74,24.98
2020-12-01,774000,8.74,34.99,400.34
2020-12-22,767000,34.99,8.74,24.98
2021-01-05,791000,8.74,34.99,400.34
2021-02-12,789000,34.99,8.74,24.98
2021-02-15,789000,8.74,34.99,400.34
2021-04-08,789000,34.99,8.74,24.98
2021-04-12,847000,8.74,34.99,400.34
2021-05-27,809000,34.99,8.74,24.98
2021-05-31,874000,8.74,34.99,400.34
2021-06-24,816000,34.99,8.74,24.98
2021-07-08,830000,8.74,34.99,400.34
2021-11-24,861000,34.99,8.74,24.98
2021-11-30,863000,8.74,34.99,400.34
2021-12-22,869000,34.99,8.74,24.98
2022-01-05,876000,8.74,34.99,400.34
2022-01-27,880000,34.99,8.74,24.98
2022-02-03,885000,8.74,34.99,400.34
2022-04-07,901000,34.99,8.74,24.98
2022-04-15,922000,8.74,34.99,400.34
2022-06-23,921000,34.99,10.49,29.98
2022-07-07,927000,10.49,34.99,333.56
2022-08-01,943000,34.99,10.49,29.98
2022-08-08,977000,10.49,34.99,333.56
2022-09-13,955000,34.99,8.74,24.98
2022-09-27,969000,8.74,34.99,400.34
