date,Owners,Price,PriceChangeTo,discount
2018-07-18,263,0.0,31.49,
2018-09-05,198000,31.49,34.99,111.11
2018-10-29,379000,34.99,31.49,90.0
2018-11-01,382000,31.49,34.99,111.11
2018-11-21,346000,34.99,31.49,90.0
2018-11-27,275000,31.49,34.99,111.11
2018-12-20,276000,34.99,27.99,79.99
2019-01-03,273000,27.99,34.99,125.01
2019-02-04,266000,34.99,27.99,79.99
2019-02-11,273000,27.99,34.99,125.01
2019-03-14,284000,34.99,23.44,66.99
2019-04-11,284000,23.44,34.99,149.27
2019-06-25,590000,34.99,17.49,49.99
2019-07-09,749000,17.49,34.99,200.06
2019-08-29,776000,34.99,17.49,49.99
2019-09-05,804000,17.49,34.99,200.06
2019-10-25,826000,34.99,11.89,33.98
2019-11-01,855000,11.89,34.99,294.28
2019-11-26,874000,34.99,11.89,33.98
2019-12-03,903000,11.89,34.99,294.28
2019-12-19,802000,34.99,11.89,33.98
2020-01-02,935000,11.89,34.99,294.28
2020-01-23,859000,34.99,11.89,33.98
2020-01-27,794000,11.89,34.99,294.28
2020-04-09,957000,34.99,17.49,49.99
2020-04-13,983000,17.49,34.99,200.06
2020-05-14,978000,34.99,11.89,33.98
2020-05-21,1005000,11.89,34.99,294.28
2020-06-25,1001000,34.99,11.89,33.98
2020-07-08,1016000,11.89,34.99,294.28
2020-08-27,1037000,34.99,10.49,29.98
2020-08-31,1075000,10.49,34.99,333.56
2020-10-09,1064000,34.99,10.49,29.98
2020-10-19,1094000,10.49,34.99,333.56
2020-11-25,630000,34.99,11.89,33.98
2020-12-01,1110000,11.89,34.99,294.28
2020-12-22,1118000,34.99,8.74,24.98
2021-01-05,1143000,8.74,34.99,400.34
2021-02-11,1092000,34.99,17.49,49.99
2021-02-15,1153000,17.49,34.99,200.06
2021-04-01,1143000,34.99,11.89,33.98
2021-04-08,1156000,11.89,34.99,294.28
2021-06-10,1171000,34.99,8.74,24.98
2021-06-14,1229000,8.74,34.99,400.34
2021-06-24,1196000,34.99,8.74,24.98
2021-07-08,1221000,8.74,34.99,400.34
2021-07-30,1220000,34.99,8.74,24.98
2021-08-05,1260000,8.74,34.99,400.34
2021-09-23,1240000,34.99,11.89,33.98
2021-10-04,1251000,11.89,34.99,294.28
2021-10-28,1250000,34.99,8.74,24.98
2021-11-01,1262000,8.74,34.99,400.34
2021-11-24,1261000,34.99,11.89,33.98
2021-12-01,1276000,11.89,34.99,294.28
2021-12-21,1283000,34.99,8.74,24.98
2022-01-04,1296000,8.74,34.99,400.34
2022-03-28,1330000,34.99,8.74,24.98
2022-04-04,1363000,8.74,34.99,400.34
2022-06-23,1371000,34.99,8.74,24.98
2022-07-07,1384000,8.74,34.99,400.34
2022-09-01,1408000,34.99,17.49,49.99
2022-09-04,1413000,17.49,34.99,200.06
2022-10-06,1420000,34.99,8.74,24.98
2022-10-13,1430000,8.74,34.99,400.34
