date,Owners,Price,PriceChangeTo,discount
2015-04-02,57000,0.0,16.99,
2015-06-11,57000,16.99,10.19,59.98
2015-06-22,56000,10.19,16.99,166.73
2015-07-31,63000,16.99,13.59,79.99
2015-08-07,60000,13.59,16.99,125.02
2015-10-29,63000,16.99,11.38,66.98
2015-11-02,64000,11.38,16.99,149.3
2015-11-17,67000,16.99,10.19,59.98
2015-11-20,67000,10.19,16.99,166.73
2015-12-22,72000,16.99,3.39,19.95
2016-01-04,78000,3.39,16.99,501.18
2016-02-05,80000,16.99,5.09,29.96
2016-02-13,78000,5.09,16.99,333.79
2016-06-23,80000,16.99,4.24,24.96
2016-07-04,80000,4.24,16.99,400.71
2016-10-28,81000,16.99,3.39,19.95
2016-11-01,82000,3.39,16.99,501.18
2016-11-23,82000,16.99,3.39,19.95
2016-11-29,84000,3.39,16.99,501.18
2016-12-22,85000,16.99,3.39,19.95
2017-01-02,88000,3.39,16.99,501.18
2017-01-05,92000,16.99,8.99,52.91
2017-06-22,84000,8.99,3.59,39.93
2017-07-05,84000,3.59,8.99,250.42
2017-10-25,90000,8.99,2.19,24.36
2017-11-01,86000,2.19,8.99,410.5
2017-11-22,95000,8.99,1.79,19.91
2017-11-28,94000,1.79,8.99,502.23
2017-12-21,94000,8.99,1.79,19.91
2018-01-04,89000,1.79,8.99,502.23
2018-02-16,90000,8.99,2.24,24.92
2018-02-20,94000,2.24,8.99,401.34
2018-04-21,87000,8.99,2.24,24.92
2018-04-23,87000,2.24,8.99,401.34
2018-06-20,74000,8.99,1.79,19.91
2018-07-05,71000,1.79,8.99,502.23
2018-11-21,72000,8.99,1.79,19.91
2018-11-27,71000,1.79,8.99,502.23
2018-12-20,68000,8.99,1.79,19.91
2019-01-03,66000,1.79,8.99,502.23
2019-02-04,64000,8.99,1.79,19.91
2019-02-11,63000,1.79,8.99,502.23
2019-06-25,58000,8.99,1.79,19.91
2019-07-09,57000,1.79,8.99,502.23
2019-10-28,54000,8.99,2.19,24.36
2019-11-01,54000,2.19,8.99,410.5
2019-11-29,53000,8.99,2.19,24.36
2019-11-30,53000,2.19,8.99,410.5
2019-12-01,53000,8.99,2.19,24.36
2019-12-02,53000,2.19,8.99,410.5
2019-12-20,53000,8.99,2.19,24.36
2019-12-25,19000,2.19,8.99,410.5
2019-12-27,53000,8.99,2.19,24.36
2020-01-02,54000,2.19,8.99,410.5
2020-01-23,16000,8.99,1.79,19.91
2020-01-27,48000,1.79,8.99,502.23
2020-06-25,51000,8.99,1.79,19.91
2020-07-09,51000,1.79,8.99,502.23
2020-10-29,55000,8.99,1.79,19.91
2020-11-02,55000,1.79,8.99,502.23
2020-11-25,56000,8.99,1.79,19.91
2020-12-02,56000,1.79,8.99,502.23
2020-12-22,56000,8.99,0.89,9.9
2021-01-05,22000,0.89,8.99,1010.11
2021-05-29,60000,8.99,1.79,19.91
2021-05-31,60000,1.79,8.99,502.23
2021-06-24,60000,8.99,1.79,19.91
2021-07-08,61000,1.79,8.99,502.23
2021-10-28,66000,8.99,1.79,19.91
2021-11-01,66000,1.79,8.99,502.23
2021-11-24,67000,8.99,0.89,9.9
2021-12-01,68000,0.89,8.99,1010.11
2021-12-22,69000,8.99,0.89,9.9
2022-01-05,69000,0.89,8.99,1010.11
2022-01-26,70000,8.99,1.79,19.91
2022-02-03,71000,1.79,8.99,502.23
2022-06-23,73000,8.99,1.79,19.91
2022-07-07,73000,1.79,8.99,502.23
