date,Owners,Price,PriceChangeTo,discount
2016-03-28,6000,0.0,19.99,
2016-05-30,17000,19.99,9.99,49.97
2016-06-06,19000,9.99,19.99,200.1
2016-06-23,21000,19.99,9.99,49.97
2016-07-04,23000,9.99,19.99,200.1
2016-07-28,27000,19.99,9.99,49.97
2016-07-30,27000,9.99,19.99,200.1
2016-09-30,28000,19.99,9.99,49.97
2016-10-07,32000,9.99,19.99,200.1
2016-10-29,32000,19.99,9.99,49.97
2016-11-01,38000,9.99,19.99,200.1
2016-11-23,116000,19.99,9.99,49.97
2016-11-29,119000,9.99,19.99,200.1
2016-12-22,118000,19.99,7.99,39.97
2017-01-02,131000,7.99,19.99,250.19
2017-02-13,128000,19.99,9.99,49.97
2017-02-20,129000,9.99,19.99,200.1
2017-04-17,127000,19.99,7.99,39.97
2017-04-24,126000,7.99,19.99,250.19
2017-06-22,129000,19.99,5.99,29.96
2017-07-05,130000,5.99,19.99,333.72
2017-08-23,135000,19.99,7.99,39.97
2017-08-30,139000,7.99,19.99,250.19
2017-10-26,145000,19.99,4.99,24.96
2017-11-01,136000,4.99,19.99,400.6
2017-11-22,138000,19.99,4.99,24.96
2017-11-28,140000,4.99,19.99,400.6
2017-12-21,138000,19.99,4.99,24.96
2018-01-04,138000,4.99,19.99,400.6
2018-02-14,133000,19.99,4.99,24.96
2018-02-19,134000,4.99,19.99,400.6
2018-02-26,134000,19.99,4.99,24.96
2018-03-05,132000,4.99,19.99,400.6
2018-05-31,117000,19.99,4.99,24.96
2018-06-04,121000,4.99,19.99,400.6
2018-06-21,96000,19.99,4.99,24.96
2018-07-05,115000,4.99,19.99,400.6
2018-09-03,115000,19.99,4.99,24.96
2018-09-10,113000,4.99,19.99,400.6
2018-10-29,103000,19.99,4.99,24.96
2018-11-01,102000,4.99,19.99,400.6
2018-11-21,100000,19.99,4.99,24.96
2018-11-27,107000,4.99,19.99,400.6
2018-12-20,104000,19.99,4.99,24.96
2019-01-03,104000,4.99,19.99,400.6
2019-02-04,104000,19.99,3.99,19.96
2019-02-11,103000,3.99,19.99,501.0
2019-04-15,99000,19.99,4.99,24.96
2019-04-22,99000,4.99,19.99,400.6
2019-06-25,98000,19.99,4.99,24.96
2019-07-09,100000,4.99,19.99,400.6
2019-07-17,121000,19.99,4.99,24.96
2019-07-22,99000,4.99,19.99,400.6
2019-09-11,95000,19.99,4.99,24.96
2019-09-15,99000,4.99,19.99,400.6
2019-11-26,94000,19.99,2.99,14.96
2019-12-03,96000,2.99,19.99,668.56
2019-12-19,94000,19.99,4.99,24.96
2020-01-02,95000,4.99,19.99,400.6
2020-01-23,86000,19.99,4.99,24.96
2020-01-26,89000,4.99,19.99,400.6
2020-03-30,113000,19.99,9.99,49.97
2020-04-06,83000,9.99,19.99,200.1
2020-05-17,81000,19.99,9.99,49.97
2020-05-25,83000,9.99,19.99,200.1
2020-06-25,80000,19.99,4.99,24.96
2020-07-09,81000,4.99,19.99,400.6
2020-08-24,81000,19.99,4.99,24.96
2020-08-31,82000,4.99,19.99,400.6
2020-09-03,83000,19.99,4.99,24.96
2020-09-08,87000,4.99,19.99,400.6
2020-10-29,119000,19.99,4.99,24.96
2020-11-02,119000,4.99,19.99,400.6
2020-11-25,85000,19.99,4.99,24.96
2020-12-01,85000,4.99,19.99,400.6
2020-12-22,86000,19.99,4.99,24.96
2021-01-05,87000,4.99,19.99,400.6
2021-02-12,87000,19.99,4.99,24.96
2021-02-14,87000,4.99,19.99,400.6
2021-02-22,88000,19.99,4.99,24.96
2021-03-01,88000,4.99,19.99,400.6
2021-04-12,87000,19.99,4.99,24.96
2021-04-19,88000,4.99,19.99,400.6
2021-05-31,89000,19.99,4.99,24.96
2021-06-07,89000,4.99,19.99,400.6
2021-06-24,89000,19.99,4.99,24.96
2021-07-08,89000,4.99,19.99,400.6
2021-07-26,90000,19.99,4.99,24.96
2021-08-02,90000,4.99,19.99,400.6
2021-09-02,93000,19.99,4.99,24.96
2021-09-06,94000,4.99,19.99,400.6
2021-10-28,94000,19.99,4.99,24.96
2021-11-01,95000,4.99,19.99,400.6
2021-11-06,96000,19.99,4.99,24.96
2021-11-12,95000,4.99,19.99,400.6
2021-11-24,96000,19.99,4.99,24.96
2021-12-01,97000,4.99,19.99,400.6
2021-12-22,98000,19.99,4.99,24.96
2022-01-05,99000,4.99,19.99,400.6
2022-01-26,101000,19.99,4.99,24.96
2022-02-03,101000,4.99,19.99,400.6
2022-03-28,106000,19.99,2.99,14.96
2022-04-04,107000,2.99,19.99,668.56
2022-06-23,110000,19.99,2.99,14.96
2022-07-07,112000,2.99,19.99,668.56
2022-09-15,114000,19.99,2.99,14.96
2022-09-22,116000,2.99,19.99,668.56
